H,h,target,v
0.1095584665,0.0067078675,1.675493951,0.1912983413
0.110611123,0.0224710175,1.7066565878,0.1974285061
0.1116684977,0.0375316639,1.7379605768,0.2035628072
0.1127306984,0.0519355786,1.7693989504,0.209698437
0.1137978306,0.0657246366,1.800964965,0.2158327067
0.1148699978,0.0789372222,1.8326520945,0.2219630424
0.1159473012,0.091608585,1.8644540252,0.2280869821
0.1170298398,0.1037711537,1.8963646509,0.2342021723
0.1181177104,0.1154548126,1.9283780677,0.2403063646
0.1192110074,0.1266871465,1.9604885699,0.2463974124
0.1203098228,0.1374936576,1.9926906453,0.2524732685
0.1214142462,0.1478979589,2.0249789716,0.2585319812
0.122524365,0.1579219455,2.0573484118,0.2645716923
0.123640264,0.1675859485,2.0897940107,0.2705906333
0.1247620258,0.1769088723,2.122310991,0.2765871235
0.1258897302,0.1859083176,2.1548947495,0.2825595667
0.1270234551,0.1946006919,2.1875408534,0.2885064486
0.076686941,-2.2745846897,0.8104249216,0.0191810637
0.0776351449,-2.0060985171,0.8301933464,0.0225821064
0.0785858992,-1.7817689982,0.8507924319,0.0261914417
0.0795389851,-1.5915690286,0.8721393468,0.0299973331
0.0804942517,-1.4282877879,0.8941670385,0.0339887157
0.0814516021,-1.2866079519,0.916820124,0.0381551218
0.0824109819,-1.1625231933,0.9400520297,0.042486619
0.0833723711,-1.0529581048,0.9638229525,0.0469737596
0.0843357778,-0.9555130064,0.9880983753,0.0516075389
0.0853012327,-0.8682882714,1.0128479681,0.0563793583
0.0862687854,-0.7897607039,1.0380447609,0.061280996
0.0872385009,-0.718694832,1.0636645122,0.0663045797
0.0882104569,-0.6540781336,1.0896852224,0.0714425642
0.0891847417,-0.5950729911,1.1160867529,0.0766877117
0.0901614523,-0.5409805454,1.1428505262,0.0820330737
0.0911406927,-0.4912131492,1.1699592877,0.0874719757
0.0921225728,-0.4452731254,1.1973969144,0.0929980033
0.0931072074,-0.4027362097,1.2251482606,0.0986049897
0.0940947148,-0.3632385166,1.2531990326,0.1042870044
0.0950852163,-0.3264661834,1.2815356858,0.1100383429
0.0960788355,-0.2921470731,1.3101453409,0.1158535175
0.0970756978,-0.2600440738,1.3390157142,0.1217272485
0.0980759293,-0.2299496477,1.3681350592,0.1276544567
0.0990796571,-0.2016813661,1.3974921191,0.1336302555
0.1000870083,-0.1750782289,1.4270760857,0.1396499444
0.10109811,-0.1499976121,1.4568765658,0.1457090027
0.1021130886,-0.1263127221,1.4868835519,0.1518030833
0.1031320701,-0.1039104615,1.517087398,0.1579280069
0.1041551792,-0.0826896302,1.5474787986,0.1640797571
0.1051825397,-0.0625594033,1.5780487702,0.1702544747
0.1062142736,-0.0434380353,1.6087886366,0.1764484535
0.1072505016,-0.025251755,1.6396900144,0.1826581351
0.1082913427,-0.0079338166,1.6707448018,0.1888801047
0.1093369139,0.0085763163,1.7019451678,0.1951110867
0.1103873302,0.0243336759,1.7332835429,0.2013479407
0.1114427047,0.0393884017,1.7647526109,0.2075876576
0.1125031481,0.053786272,1.7963453012,0.2138273553
0.113568769,0.0675691677,1.8280547817,0.2200642754
0.1146396737,0.0807754789,1.8598744532,0.2262957793
0.1157159659,0.0934404605,1.8917979426,0.232519345
0.1167977472,0.1055965461,1.9238190977,0.2387325631
0.1178851164,0.1172736249,1.9559319825,0.244933134
0.11897817,0.128499286,1.9881308712,0.2511188643
0.1200770019,0.1392990363,2.0204102445,0.2572876636
0.1211817036,0.1496964925,2.0527647841,0.2634375416
0.1222923637,0.1597135541,2.0851893689,0.2695666049
0.1234090687,0.1693705559,2.1176790701,0.275673054
0.124531902,0.1786864059,2.1502291473,0.2817551804
0.1256609449,0.1876787086,2.1828350442,0.2878113636
0.1267962759,0.1963638751,2.2154923843,0.2938400688
0.0766438916,-2.2729187946,0.8270822338,0.0195727766
0.07758451,-2.0043599197,0.8471751305,0.0230448283
0.0785277685,-1.7799767111,0.8681073972,0.0267296401
0.0794734489,-1.5897364465,0.8897941197,0.030615192
0.0804214026,-1.4264246019,0.9121665051,0.0346901445
0.0813715356,-1.2847213362,0.9351676864,0.0389437631
0.0823237973,-1.1606185664,0.9587498012,0.0433658563
0.0832781723,-1.0510396322,0.9828719099,0.0479467246
0.0842346733,-0.9535839423,1.0074984801,0.0526771183
0.0851933365,-0.8663511951,1.0325982651,0.0575482008
0.0861542169,-0.7878176876,1.0581434594,0.0625515186
0.0871173853,-0.7167475611,1.0841090549,0.0676789745
0.0880829252,-0.6521279953,1.1104723433,0.0729228048
0.0890509309,-0.5931211399,1.1372125289,0.0782755595
0.0900215054,-0.5390279522,1.1643104218,0.0837300844
0.0909947588,-0.4892606388,1.1917481955,0.0892795056
0.0919708072,-0.4433214054,1.2195091915,0.0949172157
0.0929497711,-0.4007858927,1.2475777621,0.100636861
0.093931775,-0.3612901375,1.2759391428,0.1064323306
0.094916946,-0.3245202134,1.3045793472,0.1122977459
0.0959054136,-0.2902039306,1.3334850819,0.1182274513
0.0968973087,-0.2581041331,1.3626436748,0.1242160054
0.0978927631,-0.2280132461,1.3920430161,0.1302581736
0.0988919093,-0.1997488095,1.4216715095,0.13634892
0.0998948797,-0.1731497964,1.4515180306,0.1424834011
0.1009018064,-0.14807356,1.4815718916,0.1486569591
0.1019128211,-0.1243932868,1.5118228126,0.1548651158
0.1029280542,-0.1019958623,1.5422608957,0.1611035671
0.1039476354,-0.0807800712,1.5728766036,0.1673681774
0.1049716926,-0.0606550752,1.6036607413,0.1736549744
0.1060003523,-0.0415391171,1.6346044396,0.1799601442
0.1070337393,-0.023358415,1.6656991411,0.1862800267
0.1080719764,-0.0060462135,1.6969365879,0.1926111108
0.1091151843,0.0104580324,1.7283088107,0.1989500304
0.1101634817,0.026209363,1.7598081187,0.2052935596
0.1112169847,0.0412579249,1.7914270909,0.2116386091
0.1122758073,0.0556495032,1.8231585679,0.2179822221
0.1133400611,0.0694259853,1.8549956449,0.2243215703
0.114409855,0.0826257671,1.8869316644,0.2306539503
0.1154852953,0.095284109,1.9189602098,0.2369767796
0.1165664858,0.1074334499,1.9510750998,0.2432875938
0.1176535277,0.119103684,1.9832703821,0.2495840421
0.1187465194,0.1303224054,2.0155403284,0.2558638847
0.1198455566,0.1411151252,2.0478794289,0.2621249892
0.1209507322,0.1515054648,2.0802823869,0.268365327
0.1220621365,0.1615153276,2.1127441143,0.2745829709
0.1231798571,0.1711650529,2.1452597266,0.280776091
0.1243039786,0.1804735525,2.1778245378,0.2869429524
0.125434583,0.1894584346,2.210434056,0.293081912
0.1265717496,0.1981361142,2.2430839785,0.2991914154
0.076600424,-2.2712383043,0.8438903163,0.0199679604
0.0775333863,-2.002606078,0.8643071659,0.0235117139
0.0784690807,-1.7781686995,0.8855718199,0.0272727437
0.0794072902,-1.5878877813,0.9075972482,0.0312387416
0.0803478685,-1.4245450649,0.9303128901,0.0353980886
0.0812907248,-1.2828181713,0.9536603697,0.0397397786
0.0822358127,-1.1586972465,0.9775905143,0.0442533562
0.0831831214,-1.0491043674,1.0020612283,0.048928865
0.084132669,-0.951638023,1.0270359472,0.0537568051
0.0850844969,-0.8643972313,1.0524824921,0.0587280969
0.086038666,-0.7858577777,1.0783722089,0.0638340501
0.0869952531,-0.7147834136,1.1046793106,0.0690663375
0.0879543479,-0.6501610176,1.1313803708,0.0744169719
0.0889160507,-0.5911525044,1.1584539275,0.079878286
0.089880471,-0.5370586462,1.1858801716,0.0854429152
0.0908477251,-0.4872915022,1.2136406988,0.0911037814
0.0918179353,-0.4413531594,1.2417183106,0.0968540794
0.0927912284,-0.3988191625,1.2700968547,0.1026872645
0.0937677349,-0.3593254701,1.2987610938,0.1085970409
0.0947475883,-0.3225580911,1.3276965996,0.1145773517
0.0957309237,-0.2882447823,1.3568896652,0.1206223694
0.0967178781,-0.2561483429,1.3863272323,0.1267264873
0.0977085889,-0.2260611605,1.4159968313,0.1328843117
0.0987031941,-0.1978007433,1.4458865308,0.1390906542
0.0997018317,-0.1712060372,1.4759848955,0.145340525
0.1007046389,-0.146134372,1.5062809502,0.1516291263
0.1017117525,-0.122458914,1.5367641498,0.1579518464
0.1027233079,-0.100066531,1.5674243533,0.1643042536
0.1037394393,-0.0788559924,1.5982518017,0.170682091
0.1047602792,-0.0587364461,1.6292370985,0.1770812711
0.1057859586,-0.0396261228,1.6603711931,0.1834978707
0.1068166061,-0.0214512295,1.6916453664,0.1899281264
0.1078523486,-0.004145001,1.7230512176,0.1963684296
0.1088933105,0.0123531166,1.7545806524,0.2028153222
0.1099396139,0.0280981719,1.7862258732,0.2092654922
0.1109913784,0.0431403193,1.8179793692,0.2157157696
0.1120487209,0.0575253508,1.849833908,0.2221631221
0.113111756,0.0712951604,1.8817825276,0.2286046513
0.1141805951,0.0844881502,1.9138185288,0.2350375888
0.1152553473,0.0971395864,1.9459354688,0.2414592923
0.1163361184,0.1092819135,1.9781271537,0.247867242
0.1174230118,0.120945031,2.0103876331,0.2542590368
0.1185161278,0.1321565379,2.0427111934,0.2606323911
0.1196155636,0.1429419502,2.0750923524,0.2669851309
0.1207214139,0.153324894,2.1075258533,0.2733151908
0.12183377,0.1633272773,2.1400066591,0.2796206103
0.1229527208,0.1729694434,2.1725299476,0.2858995308
0.1240783517,0.1822703086,2.2050911055,0.2921501922
0.1252107457,0.191247485,2.2376857237,0.2983709301
0.1263499826,0.1999173916,2.2703095916,0.3045601721
0.0765565322,-2.269543025,0.8608511868,0.020366662
0.0774817667,-2.000836789,0.8815914077,0.0239828208
0.0784098279,-1.7763447538,0.903187583,0.0278208211
0.0793405002,-1.5860228186,0.9255505336,0.0318680621
0.0802736397,-1.4226489591,0.9486079024,0.0361126404
0.0812091594,-1.2808982367,0.9722997802,0.0405432737
0.0821470173,-1.1567590121,0.9965756618,0.0451492371
0.0830872074,-1.0471520878,1.0213922764,0.0499203124
0.0840297532,-0.949675026,1.04671201,0.0548467444
0.0849747021,-0.8624261582,1.0725017368,0.0599192049
0.0859221209,-0.7838807536,1.0987319404,0.0651287619
0.0868720927,-0.7128021704,1.1253760438,0.0704668527
0.0878247135,-0.6481769833,1.1524098922,0.0759252615
0.0887800902,-0.5891668701,1.1798113494,0.0814960988
0.0897383386,-0.535072416,1.2075599802,0.0871717844
0.0906995817,-0.4853055311,1.2356367972,0.0929450311
0.0916639481,-0.4393681828,1.2640240585,0.0988088313
0.0926315713,-0.3968358189,1.2927051042,0.1047564445
0.093602588,-0.3573443185,1.3216642237,0.1107813858
0.0945771378,-0.3205796253,1.3508865471,0.1168774156
0.0955553622,-0.2862694419,1.3803579555,0.1230385306
0.0965374041,-0.2541765222,1.4100650076,0.1292589549
0.0975234068,-0.2240932157,1.439994878,0.135533132
0.098513514,-0.1958369982,1.4701353056,0.1418557176
0.099507869,-0.169246788,1.5004745508,0.1482215725
0.1005066148,-0.144179891,1.5310013586,0.1546257559
0.101509893,-0.1205094531,1.5617049275,0.1610635198
0.102517844,-0.0981223239,1.5925748833,0.1675303026
0.103530607,-0.076917257,1.6236012555,0.1740217238
0.1045483189,-0.0568033861,1.654774458,0.1805335785
0.105571115,-0.0376989296,1.6860852716,0.1870618328
0.1065991283,-0.0195300831,1.7175248286,0.1936026182
0.1076324893,-0.0022300712,1.749084599,0.2001522273
0.1086713263,0.0142616694,1.780756379,0.2067071091
0.1097157649,0.0300001958,1.8125322791,0.2132638647
0.1107659278,0.0450356703,1.8444047149,0.2198192425
0.1118219352,0.0594138924,1.8763663974,0.2263701345
0.1128839044,0.0731767629,1.9084103246,0.2329135722
0.1139519495,0.0863626903,1.9405297733,0.239446722
0.1150261818,0.0990069471,1.9727182917,0.2459668819
0.1161067096,0.1111419836,2.0049696921,0.2524714772
0.117193638,0.1227977046,2.0372780439,0.2589580572
0.1182870692,0.1340017148,2.0696376671,0.265424291
0.1193871021,0.1447795351,2.1020431257,0.2718679641
0.1204938325,0.1551547965,2.1344892216,0.2782869752
0.1216073532,0.1651494117,2.166970988,0.2846793318
0.1227277537,0.1747837286,2.1994836838,0.2910431479
0.1238551205,0.184076668,2.2320227876,0.2973766397
0.1249895371,0.1930458464,2.2645839914,0.3036781228
0.1261310837,0.2017076869,2.2971631955,0.3099460089
0.0765122099,-2.2678327591,0.8779668986,0.0207689295
0.077429644,-1.9990518461,0.8990298443,0.0244582075
0.078350002,-1.7745046607,0.9209566,0.0283739422
0.0792730698,-1.5841413403,0.9436558045,0.0325032353
0.0801987066,-1.4207360627,0.9670532754,0.0368338945
0.0811268292,-1.2789613084,0.991087545,0.0413543557
0.0820574001,-1.1548036372,1.0157067535,0.0460536199
0.0829904188,-1.0451825669,1.0408664356,0.0509212012
0.0839259144,-0.9476947247,1.0665279108,0.0559470841
0.0848639402,-0.8604377497,1.0926570909,0.0611216863
0.0858045697,-0.7818863906,1.1192235845,0.0664358285
0.0867478921,-0.7108036084,1.146200013,0.0718807075
0.0876940103,-0.6461756716,1.173561484,0.0774478733
0.0886430379,-0.5871640189,1.2012851792,0.0831292092
0.0895950974,-0.5330690464,1.2293500308,0.0889169139
0.0905503186,-0.483302514,1.2577364637,0.0948034864
0.0915088367,-0.4373662681,1.2864261893,0.1007817119
0.0924707919,-0.3948356584,1.3154020387,0.1068446492
0.0934363275,-0.3553464838,1.3446478277,0.1129856196
0.0944055895,-0.3185846221,1.3741482455,0.1191981968
0.0953787258,-0.2842777207,1.4038887642,0.1254761974
0.0963558852,-0.2521884879,1.4338555632,0.1318136723
0.0973372173,-0.2221092344,1.4640354662,0.1382048986
0.0983228716,-0.1938574029,1.494415889,0.1446443727
0.099312997,-0.1672718838,1.5249847952,0.1511268025
0.1003077418,-0.1422099587,1.5557306585,0.1576471015
0.1013072531,-0.1185447524,1.586642431,0.1642003825
0.1023116764,-0.096163096,1.6177095159,0.1707819514
0.1033211554,-0.074963727,1.6489217433,0.177387302
0.1043358319,-0.0548557648,1.6802693503,0.1840121102
0.1053558454,-0.0357574144,1.7117429623,0.1906522292
0.1063813332,-0.0175948602,1.7433335776,0.1973036843
0.1074124298,-0.000301316,1.7750325525,0.2039626679
0.108449267,0.0161837911,1.806831589,0.2106255351
0.1094919739,0.0319155271,1.8387227229,0.2172887992
0.1105406767,0.0469440626,1.8706983129,0.2239491267
0.1115954984,0.0613152046,1.902751031,0.2306033336
0.1126565589,0.0750708615,1.9348738534,0.2372483807
0.1137239752,0.0882494483,1.9670600512,0.2438813698
0.1147978607,0.1008862439,1.9993031826,0.2504995393
0.1158783259,0.113013705,2.0315970849,0.2571002603
0.1169654778,0.124661742,2.0639358669,0.2636810328
0.1180594202,0.1358579652,2.0963139015,0.2702394818
0.1191602534,0.1466279011,2.1287258186,0.2767733533
0.1202680745,0.1569951856,2.1611664981,0.2832805109
0.1213829773,0.1669817366,2.1936310633,0.289758932
0.1225050522,0.1766079069,2.2261148739,0.2962067041
0.1236343864,0.1858926219,2.2586135193,0.3026220215
0.1247710635,0.1948535025,2.2911228126,0.3090031816
0.1259151643,0.2035069764,2.3236387838,0.3153485817
0.0764674508,-2.2661073057,0.8952395409,0.0211748118
0.0773770109,-1.9972510392,0.9166244977,0.0249379335
0.0782895947,-1.7726482031,0.9388808157,0.0289321779
0.0792049901,-1.5822431241,0.9619149178,0.0331443446
0.0801230593,-1.41880615,0.9856507673,0.0375619471
0.0810437235,-1.277007158,1.0100253124,0.0421731343
0.0819669501,-1.1528308922,1.0349853166,0.0469666276
0.082892744,-1.0431955744,1.0604851007,0.0519316684
0.0838211404,-0.9456968888,1.0864849001,0.0570579748
0.0847521992,-0.8584317761,1.11294965,0.0623357054
0.0856860001,-0.7798744599,1.1398480705,0.0677554278
0.0866226393,-0.7087875009,1.1671519709,0.0733080928
0.0875622267,-0.6441568582,1.1948357114,0.0789850108
0.0885048826,-0.585143729,1.2228757845,0.0847778322
0.0894507368,-0.531048319,1.251250484,0.0906785298
0.0903999259,-0.481282236,1.2799396431,0.0966793835
0.0913525921,-0.4353472044,1.3089244238,0.1027729659
0.0923088824,-0.3928184746,1.3381871473,0.1089521306
0.093268947,-0.3533317645,1.3677111559,0.1152100006
0.0942329385,-0.3165728848,1.3974807005,0.1215399583
0.0952010111,-0.2822694277,1.4274808473,0.1279356358
0.0961733202,-0.2501840546,1.4576974009,0.1343909069
0.0971500214,-0.2201090369,1.4881168406,0.1408998788
0.0981312701,-0.1918617842,1.5187262662,0.1474568845
0.0991172213,-0.1652811579,1.5495133532,0.1540564762
0.1001080285,-0.140224415,1.5804663138,0.1606934184
0.1011038443,-0.1165646588,1.6115738646,0.1673626821
0.1021048193,-0.0941887016,1.6428251979,0.1740594381
0.1031111022,-0.0729952642,1.6742099578,0.1807790523
0.1041228393,-0.0528934509,1.705718218,0.1875170793
0.1051401747,-0.0338014539,1.7373404637,0.1942692578
0.1061632496,-0.0156454451,1.7690675744,0.2010315053
0.1071922026,0.0016413722,1.8008908093,0.207799913
0.1082271693,0.0181195814,1.8328017933,0.214570741
0.1092682821,0.0338442575,1.8647925046,0.221340414
0.1103156704,0.0488655797,1.8968552638,0.2281055164
0.1113694601,0.0632293632,1.9289827225,0.2348627876
0.112429774,0.0769775236,1.9611678539,0.2416091181
0.1134967314,0.0901484834,1.9934039431,0.248341545
0.114570448,0.1027775281,2.0256845781,0.2550572476
0.1156510363,0.1148971207,2.0580036411,0.2617535433
0.116738605,0.1265371781,2.0903553005,0.2684278839
0.1178332594,0.1377253162,2.1227340023,0.2750778508
0.1189351013,0.1484870671,2.1551344627,0.281701152
0.1200442287,0.1588460726,2.1875516603,0.2882956173
0.1211607364,0.1688242555,2.2199808283,0.2948591951
0.1222847154,0.1784419739,2.2524174474,0.3013899483
0.1234162533,0.187718158,2.2848572383,0.3078860509
0.1245554343,0.1966704338,2.3172961549,0.3143457839
0.1257023388,0.2053152335,2.3497303766,0.3207675323
0.0764222486,-2.2643664601,0.91267124,0.0215843587
0.0773238599,-1.9954341541,0.9343774243,0.0254220595
0.0782285976,-1.77077516,0.9569622064,0.0294956008
0.0791362516,-1.5803279439,0.9803297589,0.033791475
0.0800466877,-1.416858991,1.0044021612,0.0382968961
0.0809598315,-1.2750355532,1.029114752,0.042999721
0.0818756557,-1.1508405431,1.0544128956,0.0478883858
0.0827941712,-1.0411908755,1.0802496791,0.0529518534
0.0837154193,-0.9436812836,1.1065842373,0.0581795704
0.0846394666,-0.8564080036,1.1333805132,0.0635614299
0.0855663998,-0.7778447292,1.1606063264,0.0690877413
0.0864963222,-0.7067536172,1.1882326629,0.0747492032
0.0874293506,-0.6421203147,1.2162331273,0.0805368811
0.0883656129,-0.5831057751,1.2445835152,0.086442187
0.0893052459,-0.5290100116,1.2732614772,0.0924568622
0.0902483936,-0.4792444788,1.3022462511,0.0985729621
0.0911952054,-0.4333107774,1.3315184477,0.104782842
0.0921458352,-0.3907840578,1.361059878,0.1110791451
0.0931004402,-0.3512999557,1.3908534124,0.1174547913
0.0940591799,-0.3145442141,1.420882866,0.1239029669
0.0950222153,-0.2802443689,1.4511329033,0.1304171157
0.0959897081,-0.2481630343,1.4815889603,0.13699093
0.0969618203,-0.2180924417,1.5122371787,0.143618343
0.0979387134,-0.1898499668,1.5430643509,0.1502935212
0.0989205482,-0.1632744417,1.5740578738,0.1570108574
0.0999074841,-0.1382230984,1.6052057091,0.1637649643
0.1008996788,-0.1145690181,1.6364963498,0.1705506679
0.1018972883,-0.0921989937,1.6679187909,0.1773630018
0.1029004662,-0.071011729,1.6994625038,0.1841972015
0.1039093635,-0.0509163131,1.7311174146,0.1910486985
0.1049241288,-0.0318309243,1.7628738839,0.1979131153
0.1059449074,-0.0136817223,1.7947226895,0.20478626
0.1069718419,0.0035981013,1.8266550107,0.2116641214
0.1080050714,0.0200691398,1.8586624134,0.2185428641
0.1090447319,0.0357864782,1.8907368374,0.2254188233
0.1100909559,0.0508003046,1.9228705841,0.2322885006
0.1111438721,0.0651564425,1.9550563047,0.2391485591
0.112203606,0.0788968154,1.9872869895,0.245995819
0.1132702792,0.0920598534,2.0195559581,0.2528272528
0.1143440097,0.104680849,2.0518568489,0.2596399814
0.1154249117,0.116792272,2.0841836102,0.2664312692
0.1165130955,0.1284240456,2.1165304907,0.2731985205
0.117608668,0.1396037922,2.148892031,0.2799392746
0.118711732,0.1503570497,2.1812630546,0.2866512023
0.1198223865,0.1607074658,2.2136386596,0.2933321013
0.120940727,0.1706769688,2.2460142104,0.2999798926
0.1220668449,0.1802859221,2.2783853296,0.3065926162
0.1232008282,0.1895532614,2.3107478896,0.3131684275
0.1243427611,0.1984966177,2.3430980052,0.3197055932
0.125492724,0.207132428,2.3754320256,0.3262024877
0.0763765967,-2.2626100139,0.9302641602,0.0219976209
0.0772701835,-1.9936009729,0.9522907158,0.0259106476
0.0781670021,-1.7688853062,0.9752027807,0.0300642849
0.0790668449,-1.5783955694,0.9989022422,0.0344447132
0.0799695816,-1.4148943517,1.023309266,0.0390388417
0.0808751423,-1.2730462573,1.048357555,0.0438342296
0.0817835056,-1.1488323517,1.0739910523,0.0488190224
0.0826946884,-1.0391682315,1.1001615915,0.0539818988
0.0836087388,-0.9416476703,1.1268271895,0.0593120275
0.0845257301,-0.854366194,1.1539507829,0.0647990308
0.0854457564,-0.7757969617,1.1814992781,0.0704329537
0.0863689282,-0.7047017225,1.2094428274,0.076204237
0.08729537,-0.6400658088,1.2377542712,0.0821036953
0.0882252171,-0.5810499278,1.2664087022,0.0881224966
0.0891586139,-0.5269538986,1.2953831228,0.0942521453
0.0900957117,-0.4771890206,1.3246561726,0.1004844667
0.0910366675,-0.4312567698,1.3542079102,0.1068115934
0.0919816424,-0.3887321953,1.3840196368,0.1132259533
0.0929308009,-0.3492508498,1.4140737531,0.119720258
0.0938843094,-0.3124984079,1.444353642,0.1262874936
0.0948423358,-0.2782023481,1.4748435721,0.1329209106
0.0958050485,-0.2461252368,1.505528617,0.1396140159
0.0967726158,-0.216059265,1.5363945893,0.1463605648
0.0977452057,-0.1878217737,1.5674279833,0.1531545535
0.0987229847,-0.1612515654,1.5986159283,0.1599902121
0.0997061182,-0.1362058462,1.6299461477,0.1668619982
0.1006947694,-0.1125576748,1.661406924,0.1737645904
0.1016890995,-0.0901938246,1.692987069,0.1806928823
0.1026892671,-0.0690129816,1.7246758973,0.1876419767
0.1036954279,-0.0489242192,1.7564632032,0.1946071801
0.104707735,-0.0298457017,1.7883392401,0.2015839971
0.1057263378,-0.0117035759,1.820294702,0.2085681251
0.1067513829,0.0055689783,1.852320707,0.2155554494
0.1077830131,0.0220325652,1.8844087817,0.222542038
0.1088213676,0.0377422796,1.9165508471,0.2295241364
0.1098665819,0.052748319,1.9487392059,0.236498163
0.1109187878,0.0670965157,1.9809665297,0.2434607045
0.1119781132,0.0808288016,2.0132258475,0.2504085108
0.1130446819,0.0939836143,2.0455105344,0.2573384906
0.1141186139,0.1065962541,2.0778143012,0.2642477066
0.1152000252,0.1186991976,2.110131184,0.2711333713
0.1162890278,0.1303223751,2.142455534,0.2779928425
0.1173857294,0.1414934153,2.1747820079,0.2848236186
0.1184902341,0.1522378627,2.2071055587,0.2916233347
0.1196026417,0.1625793707,2.2394214257,0.2983897578
0.120723048,0.1725398738,2.2717251261,0.3051207832
0.121851545,0.1821397411,2.3040124455,0.31181443
0.1229882205,0.1913979137,2.3362794295,0.3184688368
0.1241331587,0.2003320281,2.3685223745,0.3250822582
0.1252864397,0.2089585265,2.4007378198,0.3316530605
0.0763304883,-2.2608377549,0.9480205041,0.0224146501
0.0772159738,-1.9917512734,0.9703664999,0.0264037606
0.0781047994,-1.7669784125,0.9936045803,0.0306383055
0.0789967603,-1.576445766,1.0176343118,0.0351041475
0.0798917303,-1.4129119937,1.0423739162,0.0397878857
0.0807896448,-1.2710390295,1.0677554348,0.0446767764
0.081690488,-1.1468060755,1.0937213662,0.0497586681
0.0825942834,-1.037127399,1.1202222713,0.0550219495
0.0835010862,-0.9395958059,1.1472150322,0.0604555058
0.0844109769,-0.8523061051,1.1746615643,0.0660486823
0.0853240571,-0.7737309167,1.2025278487,0.0717912533
0.086240445,-0.7026315782,1.2307831942,0.0776733962
0.0871602728,-0.6379931045,1.2593996689,0.0836856685
0.0880836837,-0.5789759542,1.2883516566,0.0898189884
0.0890108298,-0.5248797503,1.3176155075,0.0960646175
0.0899418702,-0.4751156358,1.3471692609,0.1024141456
0.0908769695,-0.4291849605,1.3769924227,0.1088594773
0.0918162965,-0.386662671,1.4070657857,0.1153928197
0.092760023,-0.3471842362,1.4373712841,0.1220066715
0.0937083225,-0.3104352609,1.4678918734,0.1286938132
0.0946613701,-0.2761431661,1.4986114323,0.1354472979
0.0956193409,-0.2440704695,1.5295146803,0.1422604428
0.09658241,-0.2140093208,1.5605871097,0.1491268211
0.0975507516,-0.1857770258,1.5918149278,0.156040255
0.0985245384,-0.1592123569,1.6231850084,0.1629948088
0.0995039416,-0.1341724938,1.6546848495,0.1699847815
0.10048913,-0.1105304723,1.6863025378,0.1770047016
0.1014802701,-0.0881730454,1.7180267175,0.18404932
0.1024775256,-0.0669988811,1.749846563,0.1911136048
0.103481057,-0.0469170369,1.7817517544,0.1981927354
0.1044910217,-0.0278456621,1.8137324563,0.2052820969
0.1055075735,-0.0097108905,1.8457792983,0.2123772749
0.1065308627,0.0075541103,1.8778833571,0.2194740499
0.1075610356,0.0240099557,1.9100361404,0.2265683925
0.1085982349,0.0397117511,1.9422295719,0.2336564581
0.1096425991,0.0547097036,1.974455977,0.2407345818
0.1106942626,0.0690496548,2.0067080697,0.2477992737
0.1117533557,0.0827735451,2.0389789397,0.2548472138
0.1128200046,0.0959198204,2.0712620406,0.2618752474
0.113894331,0.1085237888,2.1035511781,0.2688803801
0.1149764525,0.1206179344,2.1358404987,0.2758597732
0.1160664823,0.1322321947,2.168124479,0.2828107392
0.1171645296,0.1433942052,2.2003979146,0.289730737
0.1182706989,0.154129517,2.2326559103,0.2966173674
0.1193850907,0.1644617902,2.2648938694,0.3034683687
0.1205078013,0.1744129652,2.2971074838,0.3102816122
0.1216389226,0.1840034173,2.3292927243,0.3170550979
0.1227785424,0.1932520935,2.3614458309,0.3237869501
0.1239267444,0.2021766357,2.3935633031,0.3304754134
0.1250836083,0.2107934919,2.4256418908,0.337118848
0.0762839166,-2.2590494671,0.9659425139,0.022835499
0.077161223,-1.9898848298,0.988606941,0.026901463
0.0780419807,-1.7650542455,1.0121696803,0.0312177393
0.0789259881,-1.5744782948,1.0365279419,0.0357698679
0.0798131234,-1.4109116743,1.0615979727,0.0405441323
0.0807033274,-1.2690136242,1.0873101264,0.0455274796
0.0815965908,-1.1447614676,1.1136054343,0.0507074559
0.0824929439,-1.0350681306,1.1404331648,0.0560721537
0.0833924489,-0.9375254429,1.1677490483,0.0616101684
0.0842951942,-0.8502274903,1.1955139649,0.067310562
0.0852012891,-0.7716463489,1.2236929583,0.0731628323
0.0861108598,-0.7005429413,1.2522544843,0.0791568866
0.0870240467,-0.6359019613,1.2811698312,0.0852830197
0.0879410009,-0.5768836172,1.3104126684,0.0915318937
0.0888618826,-0.5227873336,1.3399586908,0.0978945215
0.0897868591,-0.4730240955,1.3697853358,0.1043622519
0.0907161027,-0.4270951252,1.3998715569,0.1109267554
0.0916497901,-0.3845752658,1.4301976411,0.1175800134
0.0925881005,-0.345099901,1.46074506,0.1243143064
0.0935312152,-0.3083545655,1.4914963475,0.1311222046
0.0944793162,-0.2740666215,1.5224349998,0.1379965588
0.0954325857,-0.2419985373,1.5535453911,0.1449304921
0.0963912056,-0.2119424209,1.5848127044,0.1519173917
0.0973553565,-0.1837155423,1.6162228715,0.1589509022
0.0983252174,-0.1571566428,1.6477625239,0.166024918
0.0993009654,-0.1321228756,1.679418949,0.173133577
0.1002827751,-0.1084872527,1.7111800536,0.1802712543
0.1012708183,-0.0861365065,1.743034331,0.1874325557
