f2,target,z
0.2224489796,2.1221329778,0.7979591837
0.2224489796,2.1543398735,0.8163265306
0.2224489796,2.1865206305,0.8346938776
0.2224489796,2.2186700473,0.8530612245
0.2224489796,2.250783269,0.8714285714
0.2224489796,2.2828557743,0.8897959184
0.2224489796,2.3148833641,0.9081632653
0.2224489796,2.3468621487,0.9265306122
0.2224489796,2.3787885369,0.9448979592
0.2224489796,2.4106592236,0.9632653061
0.2224489796,2.4424711793,0.9816326531
0.2224489796,2.4742216385,1.0
0.2255102041,1.0022927025,0.1
0.2255102041,1.0255906391,0.1183673469
0.2255102041,1.0497982535,0.1367346939
0.2255102041,1.0748079331,0.1551020408
0.2255102041,1.1005318823,0.1734693878
0.2255102041,1.1268969985,0.1918367347
0.2255102041,1.1538413104,0.2102040816
0.2255102041,1.181311442,0.2285714286
0.2255102041,1.2092607705,0.2469387755
0.2255102041,1.2376480635,0.2653061224
0.2255102041,1.2664364555,0.2836734694
0.2255102041,1.2955926689,0.3020408163
0.2255102041,1.3250864124,0.3204081633
0.2255102041,1.3548899132,0.3387755102
0.2255102041,1.3849775478,0.3571428571
0.2255102041,1.4153255489,0.3755102041
0.2255102041,1.4459117707,0.393877551
0.2255102041,1.4767154989,0.412244898
0.2255102041,1.507717296,0.4306122449
0.2255102041,1.5388988748,0.4489795918
0.2255102041,1.5702429932,0.4673469388
0.2255102041,1.6017333668,0.4857142857
0.2255102041,1.6333545958,0.5040816327
0.2255102041,1.6650921028,0.5224489796
0.2255102041,1.6969320795,0.5408163265
0.2255102041,1.7288614413,0.5591836735
0.2255102041,1.7608677876,0.5775510204
0.2255102041,1.7929393666,0.5959183673
0.2255102041,1.8250650447,0.6142857143
0.2255102041,1.8572342787,0.6326530612
0.2255102041,1.8894370904,0.6510204082
0.2255102041,1.9216640443,0.6693877551
0.2255102041,1.9539062259,0.687755102
0.2255102041,1.9861552221,0.706122449
0.2255102041,2.0184031027,0.7244897959
0.2255102041,2.0506424032,0.7428571429
0.2255102041,2.0828661075,0.7612244898
0.2255102041,2.1150676321,0.7795918367
0.2255102041,2.1472408108,0.7979591837
0.2255102041,2.1793798795,0.8163265306
0.2255102041,2.2114794618,0.8346938776
0.2255102041,2.2435345546,0.8530612245
0.2255102041,2.2755405147,0.8714285714
0.2255102041,2.3074930446,0.8897959184
0.2255102041,2.3393881797,0.9081632653
0.2255102041,2.3712222752,0.9265306122
0.2255102041,2.402991993,0.9448979592
0.2255102041,2.4346942898,0.9632653061
0.2255102041,2.4663264042,0.9816326531
0.2255102041,2.4978858451,1.0
0.2285714286,1.0207255708,0.1
0.2285714286,1.0443384151,0.1183673469
0.2285714286,1.0688660507,0.1367346939
0.2285714286,1.0941983978,0.1551020408
0.2285714286,1.1202455919,0.1734693878
0.2285714286,1.1469327622,0.1918367347
0.2285714286,1.1741964013,0.2102040816
0.2285714286,1.2019817818,0.2285714286
0.2285714286,1.2302410793,0.2469387755
0.2285714286,1.2589319847,0.2653061224
0.2285714286,1.2880166618,0.2836734694
0.2285714286,1.3174609534,0.3020408163
0.2285714286,1.3472337696,0.3204081633
0.2285714286,1.377306611,0.3387755102
0.2285714286,1.4076531928,0.3571428571
0.2285714286,1.4382491469,0.3755102041
0.2285714286,1.4690717819,0.393877551
0.2285714286,1.5000998903,0.412244898
0.2285714286,1.5313135907,0.4306122449
0.2285714286,1.5626941982,0.4489795918
0.2285714286,1.5942241177,0.4673469388
0.2285714286,1.6258867539,0.4857142857
0.2285714286,1.6576664366,0.5040816327
0.2285714286,1.6895483568,0.5224489796
0.2285714286,1.7215185118,0.5408163265
0.2285714286,1.7535636585,0.5591836735
0.2285714286,1.7856712716,0.5775510204
0.2285714286,1.8178295077,0.5959183673
0.2285714286,1.850027173,0.6142857143
0.2285714286,1.8822536939,0.6326530612
0.2285714286,1.9144990906,0.6510204082
0.2285714286,1.9467539531,0.6693877551
0.2285714286,1.9790094183,0.687755102
0.2285714286,2.0112571492,0.706122449
0.2285714286,2.0434893147,0.7244897959
0.2285714286,2.075698571,0.7428571429
0.2285714286,2.1078780435,0.7612244898
0.2285714286,2.1400213094,0.7795918367
0.2285714286,2.1721223809,0.7979591837
0.2285714286,2.2041756889,0.8163265306
0.2285714286,2.2361760674,0.8346938776
0.2285714286,2.2681187376,0.8530612245
0.2285714286,2.2999992934,0.8714285714
0.2285714286,2.3318136864,0.8897959184
0.2285714286,2.3635582112,0.9081632653
0.2285714286,2.3952294918,0.9265306122
0.2285714286,2.4268244674,0.9448979592
0.2285714286,2.4583403786,0.9632653061
0.2285714286,2.4897747548,0.9816326531
0.2285714286,2.5211254005,1.0
0.2316326531,1.0393334861,0.1
0.2316326531,1.0632598876,0.1183673469
0.2316326531,1.0881057976,0.1367346939
0.2316326531,1.1137586308,0.1551020408
0.2316326531,1.1401264221,0.1734693878
0.2316326531,1.1671325049,0.1918367347
0.2316326531,1.1947118127,0.2102040816
0.2316326531,1.2228082471,0.2285714286
0.2316326531,1.2513727661,0.2469387755
0.2316326531,1.2803619707,0.2653061224
0.2316326531,1.3097370431,0.2836734694
0.2316326531,1.3394629394,0.3020408163
0.2316326531,1.3695077657,0.3204081633
0.2316326531,1.3998422934,0.3387755102
0.2316326531,1.4304395765,0.3571428571
0.2316326531,1.4612746475,0.3755102041
0.2316326531,1.4923242743,0.393877551
0.2316326531,1.5235667625,0.412244898
0.2316326531,1.5549817952,0.4306122449
0.2316326531,1.5865503005,0.4489795918
0.2316326531,1.6182543424,0.4673469388
0.2316326531,1.6500770288,0.4857142857
0.2316326531,1.6820024352,0.5040816327
0.2316326531,1.7140155382,0.5224489796
0.2316326531,1.7461021597,0.5408163265
0.2316326531,1.7782489181,0.5591836735
0.2316326531,1.810443185,0.5775510204
0.2316326531,1.8426730482,0.5959183673
0.2316326531,1.874927277,0.6142857143
0.2316326531,1.9071952921,0.6326530612
0.2316326531,1.9394671374,0.6510204082
0.2316326531,1.9717334542,0.6693877551
0.2316326531,2.0039854575,0.687755102
0.2316326531,2.0362149131,0.706122449
0.2316326531,2.0684141162,0.7244897959
0.2316326531,2.1005758717,0.7428571429
0.2316326531,2.1326934737,0.7612244898
0.2316326531,2.1647606876,0.7795918367
0.2316326531,2.1967717316,0.7979591837
0.2316326531,2.2287212589,0.8163265306
0.2316326531,2.2606043407,0.8346938776
0.2316326531,2.2924164494,0.8530612245
0.2316326531,2.3241534423,0.8714285714
0.2316326531,2.3558115455,0.8897959184
0.2316326531,2.3873873383,0.9081632653
0.2316326531,2.4188777379,0.9265306122
0.2316326531,2.4502799841,0.9448979592
0.2316326531,2.4815916252,0.9632653061
0.2316326531,2.5128105033,0.9816326531
0.2316326531,2.5439347401,1.0
0.2346938776,1.058118901,0.1
0.2346938776,1.0823574161,0.1183673469
0.2346938776,1.1075197469,0.1367346939
0.2346938776,1.1334907646,0.1551020408
0.2346938776,1.1601763708,0.1734693878
0.2346938776,1.1874980758,0.1918367347
0.2346938776,1.2153892309,0.2102040816
0.2346938776,1.2437923471,0.2285714286
0.2346938776,1.2726571488,0.2469387755
0.2346938776,1.301939134,0.2653061224
0.2346938776,1.3315984941,0.2836734694
0.2346938776,1.3615992906,0.3020408163
0.2346938776,1.3919088218,0.3204081633
0.2346938776,1.4224971279,0.3387755102
0.2346938776,1.4533366021,0.3571428571
0.2346938776,1.4844016811,0.3755102041
0.2346938776,1.5156685972,0.393877551
0.2346938776,1.547115177,0.412244898
0.2346938776,1.5787206775,0.4306122449
0.2346938776,1.6104656519,0.4489795918
0.2346938776,1.6423318369,0.4673469388
0.2346938776,1.6743020596,0.4857142857
0.2346938776,1.7063601579,0.5040816327
0.2346938776,1.7384909133,0.5224489796
0.2346938776,1.7706799926,0.5408163265
0.2346938776,1.8029138974,0.5591836735
0.2346938776,1.8351799196,0.5775510204
0.2346938776,1.8674661018,0.5959183673
0.2346938776,1.8997612019,0.6142857143
0.2346938776,1.9320546608,0.6326530612
0.2346938776,1.9643365728,0.6510204082
0.2346938776,1.9965976582,0.6693877551
0.2346938776,2.0288292376,0.687755102
0.2346938776,2.0610232081,0.706122449
0.2346938776,2.0931720198,0.7244897959
0.2346938776,2.1252686545,0.7428571429
0.2346938776,2.157306604,0.7612244898
0.2346938776,2.1892798507,0.7795918367
0.2346938776,2.2211828468,0.7979591837
0.2346938776,2.2530104961,0.8163265306
0.2346938776,2.2847581349,0.8346938776
0.2346938776,2.316421514,0.8530612245
0.2346938776,2.347996781,0.8714285714
0.2346938776,2.3794804627,0.8897959184
0.2346938776,2.4108694484,0.9081632653
0.2346938776,2.4421609735,0.9265306122
0.2346938776,2.4733526026,0.9448979592
0.2346938776,2.5044422146,0.9632653061
0.2346938776,2.5354279866,0.9816326531
0.2346938776,2.566308379,1.0
0.237755102,1.0770843136,0.1
0.237755102,1.1016334016,0.1183673469
0.237755102,1.1271101893,0.1367346939
0.237755102,1.1533969651,0.1551020408
0.237755102,1.1803974649,0.1734693878
0.237755102,1.208031348,0.1918367347
0.237755102,1.2362303602,0.2102040816
0.237755102,1.2649356029,0.2285714286
0.237755102,1.2940955509,0.2469387755
0.237755102,1.323664587,0.2653061224
0.237755102,1.3536019018,0.2836734694
0.237755102,1.3838706566,0.3020408163
0.237755102,1.4144373375,0.3204081633
0.237755102,1.445271253,0.3387755102
0.237755102,1.4763441371,0.3571428571
0.237755102,1.5076298351,0.3755102041
0.237755102,1.5391040499,0.393877551
0.237755102,1.5707441379,0.412244898
0.237755102,1.6025289419,0.4306122449
0.237755102,1.6344386526,0.4489795918
0.237755102,1.6664546953,0.4673469388
0.237755102,1.6985596327,0.4857142857
0.237755102,1.7307370845,0.5040816327
0.237755102,1.7629716574,0.5224489796
0.237755102,1.7952488852,0.5408163265
0.237755102,1.827555176,0.5591836735
0.237755102,1.8598777666,0.5775510204
0.237755102,1.8922046803,0.5959183673
0.237755102,1.9245246903,0.6142857143
0.237755102,1.9568272852,0.6326530612
0.237755102,1.9891026381,0.6510204082
0.237755102,2.0213415768,0.6693877551
0.237755102,2.0535355572,0.687755102
0.237755102,2.0856766369,0.706122449
0.237755102,2.1177574509,0.7244897959
0.237755102,2.1497711877,0.7428571429
0.237755102,2.1817115667,0.7612244898
0.237755102,2.2135728164,0.7795918367
0.237755102,2.245349653,0.7979591837
0.237755102,2.2770372595,0.8163265306
0.237755102,2.308631266,0.8346938776
0.237755102,2.3401277295,0.8530612245
0.237755102,2.3715231152,0.8714285714
0.237755102,2.4028142775,0.8897959184
0.237755102,2.4339984414,0.9081632653
0.237755102,2.4650731854,0.9265306122
0.237755102,2.4960364233,0.9448979592
0.237755102,2.5268863876,0.9632653061
0.237755102,2.5576216128,0.9816326531
0.237755102,2.5882409193,1.0
0.2408163265,1.0962322677,0.1
0.2408163265,1.1210902876,0.1183673469
0.2408163265,1.1468794537,0.1367346939
0.2408163265,1.1734794323,0.1551020408
0.2408163265,1.2007917602,0.1734693878
0.2408163265,1.2287342181,0.1918367347
0.2408163265,1.2572369231,0.2102040816
0.2408163265,1.2862395477,0.2285714286
0.2408163265,1.3156893017,0.2469387755
0.2408163265,1.3455394406,0.2653061224
0.2408163265,1.3757481455,0.2836734694
0.2408163265,1.4062776715,0.3020408163
0.2408163265,1.43709369,0.3204081633
0.2408163265,1.4681647775,0.3387755102
0.2408163265,1.499462012,0.3571428571
0.2408163265,1.530958652,0.3755102041
0.2408163265,1.5626298794,0.393877551
0.2408163265,1.5944525909,0.412244898
0.2408163265,1.6264052267,0.4306122449
0.2408163265,1.6584676307,0.4489795918
0.2408163265,1.6906209328,0.4673469388
0.2408163265,1.7228474506,0.4857142857
0.2408163265,1.7551306058,0.5040816327
0.2408163265,1.7874548525,0.5224489796
0.2408163265,1.8198056151,0.5408163265
0.2408163265,1.8521692335,0.5591836735
0.2408163265,1.8845329154,0.5775510204
0.2408163265,1.9168846924,0.5959183673
0.2408163265,1.9492133812,0.6142857143
0.2408163265,1.9815085474,0.6326530612
0.2408163265,2.0137604724,0.6510204082
0.2408163265,2.0459601223,0.6693877551
0.2408163265,2.0780991186,0.687755102
0.2408163265,2.1101697106,0.706122449
0.2408163265,2.1421647489,0.7244897959
0.2408163265,2.1740776599,0.7428571429
0.2408163265,2.2059024214,0.7612244898
0.2408163265,2.2376335388,0.7795918367
0.2408163265,2.2692660221,0.7979591837
0.2408163265,2.3007953638,0.8163265306
0.2408163265,2.3322175166,0.8346938776
0.2408163265,2.3635288724,0.8530612245
0.2408163265,2.3947262419,0.8714285714
0.2408163265,2.4258068337,0.8897959184
0.2408163265,2.4567682351,0.9081632653
0.2408163265,2.4876083927,0.9265306122
0.2408163265,2.5183255936,0.9448979592
0.2408163265,2.5489184473,0.9632653061
0.2408163265,2.5793858677,0.9816326531
0.2408163265,2.6097270563,1.0
0.243877551,1.1155653543,0.1
0.243877551,1.1407305609,0.1183673469
0.243877551,1.1668299082,0.1367346939
0.243877551,1.1937404005,0.1551020408
0.243877551,1.2213613418,0.1734693878
0.243877551,1.2496086067,0.1918367347
0.243877551,1.27841066,0.2102040816
0.243877551,1.3077057263,0.2285714286
0.243877551,1.3374397355,0.2469387755
0.243877551,1.3675648039,0.2653061224
0.243877551,1.3980380953,0.2836734694
0.243877551,1.4288209531,0.3020408163
0.243877551,1.4598782325,0.3204081633
0.243877551,1.4911777788,0.3387755102
0.243877551,1.5226900176,0.3571428571
0.243877551,1.5543876277,0.3755102041
0.243877551,1.5862452791,0.393877551
0.243877551,1.6182394198,0.412244898
0.243877551,1.6503481023,0.4306122449
0.243877551,1.6825508394,0.4489795918
0.243877551,1.7148284843,0.4673469388
0.243877551,1.7471631296,0.4857142857
0.243877551,1.7795380214,0.5040816327
0.243877551,1.8119374849,0.5224489796
0.243877551,1.8443468607,0.5408163265
0.243877551,1.8767524472,0.5591836735
0.243877551,1.909141451,0.5775510204
0.243877551,1.9415019412,0.5959183673
0.243877551,1.973822808,0.6142857143
0.243877551,2.0060937246,0.6326530612
0.243877551,2.0383051123,0.6510204082
0.243877551,2.0704481069,0.6693877551
0.243877551,2.102514528,0.687755102
0.243877551,2.1344968487,0.706122449
0.243877551,2.1663881676,0.7244897959
0.243877551,2.198182181,0.7428571429
0.243877551,2.2298731571,0.7612244898
0.243877551,2.2614559098,0.7795918367
0.243877551,2.2929257741,0.7979591837
0.243877551,2.3242785821,0.8163265306
0.243877551,2.3555106393,0.8346938776
0.243877551,2.3866187015,0.8530612245
0.243877551,2.417599953,0.8714285714
0.243877551,2.4484519841,0.8897959184
0.243877551,2.4791727705,0.9081632653
0.243877551,2.5097606523,0.9265306122
0.243877551,2.5402143142,0.9448979592
0.243877551,2.5705327656,0.9632653061
0.243877551,2.600715322,0.9816326531
0.243877551,2.6307615862,1.0
0.2469387755,1.1350862123,0.1
0.2469387755,1.1605567524,0.1183673469
0.2469387755,1.1869639608,0.1367346939
0.2469387755,1.214182139,0.1551020408
0.2469387755,1.242108325,0.1734693878
0.2469387755,1.2706564585,0.1918367347
0.2469387755,1.2997533292,0.2102040816
0.2469387755,1.3293356952,0.2285714286
0.2469387755,1.3593481912,0.2469387755
0.2469387755,1.3897417837,0.2653061224
0.2469387755,1.4204726112,0.2836734694
0.2469387755,1.4515011018,0.3020408163
0.2469387755,1.4827912928,0.3204081633
0.2469387755,1.514310301,0.3387755102
0.2469387755,1.5460279044,0.3571428571
0.2469387755,1.5779162098,0.3755102041
0.2469387755,1.6099493858,0.393877551
0.2469387755,1.6421034454,0.412244898
0.2469387755,1.6743560685,0.4306122449
0.2469387755,1.7066864549,0.4489795918
0.2469387755,1.7390752011,0.4673469388
0.2469387755,1.771504197,0.4857142857
0.2469387755,1.8039565368,0.5040816327
0.2469387755,1.8364164429,0.5224489796
0.2469387755,1.8688691987,0.5408163265
0.2469387755,1.9013010902,0.5591836735
0.2469387755,1.9336993526,0.5775510204
0.2469387755,1.9660521231,0.5959183673
0.2469387755,1.9983483972,0.6142857143
0.2469387755,2.0305779883,0.6326530612
0.2469387755,2.0627314904,0.6510204082
0.2469387755,2.0948002424,0.6693877551
0.2469387755,2.1267762954,0.687755102
0.2469387755,2.15865238,0.706122449
0.2469387755,2.1904218762,0.7244897959
0.2469387755,2.2220787838,0.7428571429
0.2469387755,2.2536176941,0.7612244898
0.2469387755,2.285033762,0.7795918367
0.2469387755,2.3163226795,0.7979591837
0.2469387755,2.3474806496,0.8163265306
0.2469387755,2.3785043608,0.8346938776
0.2469387755,2.4093909624,0.8530612245
0.2469387755,2.4401380408,0.8714285714
0.2469387755,2.4707435958,0.8897959184
0.2469387755,2.5012060177,0.9081632653
0.2469387755,2.5315240656,0.9265306122
0.2469387755,2.5616968456,0.9448979592
0.2469387755,2.5917237902,0.9632653061
0.2469387755,2.6216046377,0.9816326531
0.2469387755,2.6513394131,1.0
0.25,1.15479753,0.1
0.25,1.1805714383,0.1183673469
0.25,1.2072840602,0.1367346939
0.25,1.2348069532,0.1551020408
0.25,1.263034855,0.1734693878
0.25,1.2918797425,0.1918367347
0.25,1.3212667073,0.2102040816
0.25,1.351131022,0.2285714286
0.25,1.3814160121,0.2469387755
0.25,1.4120714835,0.2653061224
0.25,1.4430525428,0.2836734694
0.25,1.4743186992,0.3020408163
0.25,1.5058331724,0.3204081633
0.25,1.5375623536,0.3387755102
0.25,1.5694753797,0.3571428571
0.25,1.6015437949,0.3755102041
0.25,1.6337412782,0.393877551
0.25,1.6660434224,0.412244898
0.25,1.6984275521,0.4306122449
0.25,1.7308725736,0.4489795918
0.25,1.7633588489,0.4673469388
0.25,1.7958680887,0.4857142857
0.25,1.8283832614,0.5040816327
0.25,1.8608885139,0.5224489796
0.25,1.893369102,0.5408163265
0.25,1.9258113291,0.5591836735
0.25,1.958202491,0.5775510204
0.25,1.9905308256,0.5959183673
0.25,2.0227854672,0.6142857143
0.25,2.0549564032,0.6326530612
0.25,2.087034435,0.6510204082
0.25,2.1190111397,0.6693877551
0.25,2.1508788345,0.687755102
0.25,2.1826305427,0.706122449
0.25,2.2142599603,0.7244897959
0.25,2.2457614252,0.7428571429
0.25,2.2771298856,0.7612244898
0.25,2.3083608709,0.7795918367
0.25,2.3394504627,0.7979591837
0.25,2.3703952668,0.8163265306
0.25,2.4011923856,0.8346938776
0.25,2.4318393919,0.8530612245
0.25,2.4623343031,0.8714285714
0.25,2.4926755559,0.8897959184
0.25,2.5228619819,0.9081632653
0.25,2.5528927843,0.9265306122
0.25,2.5827675147,0.9448979592
0.25,2.612486051,0.9632653061
0.25,2.6420485758,0.9816326531
0.25,2.6714555562,1.0
