H,Omega_m0,a_av,a_av_tt,target
0.0919937461,0.3008524055,0.7270029674,0.0010650055,1.0413982621
0.0930104379,0.3008524055,0.7174231332,0.001053198,1.0667651288
0.0940290381,0.3008524055,0.7080924855,0.0010409612,1.0924725619
0.095049633,0.3008524055,0.6990014265,0.0010282647,1.1185090244
0.0960723124,0.3008524055,0.6901408451,0.0010150812,1.1448635783
0.0970971687,0.3008524055,0.6815020862,0.0010013856,1.1715258099
0.0981242961,0.3008524055,0.6730769231,0.0009871555,1.1984857677
0.0991537907,0.3008524055,0.6648575305,0.00097237,1.2257339108
0.1001857496,0.3008524055,0.6568364611,0.0009570106,1.2532610667
0.1012202709,0.3008524055,0.6490066225,0.0009410598,1.2810583952
0.1022574532,0.3008524055,0.6413612565,0.0009245021,1.3091173583
0.1032973952,0.3008524055,0.6338939198,0.0009073229,1.3374296952
0.104340196,0.3008524055,0.6265984655,0.0008895091,1.3659874005
0.1053859541,0.3008524055,0.6194690265,0.0008710486,1.3947827068
0.106434768,0.3008524055,0.6125,0.0008519301,1.4238080687
0.1074867354,0.3008524055,0.6056860321,0.0008321435,1.4530561501
0.1085419533,0.3008524055,0.5990220049,0.0008116794,1.4825198127
0.1096005181,0.3008524055,0.592503023,0.0007905292,1.5121921069
0.110662525,0.3008524055,0.5861244019,0.0007686851,1.5420662628
0.1117280684,0.3008524055,0.5798816568,0.0007461398,1.5721356838
0.1127972413,0.3008524055,0.5737704918,0.0007228868,1.6023939399
0.1138701356,0.3008524055,0.5677867903,0.0006989201,1.6328347625
0.1149468419,0.3008524055,0.5619266055,0.0006742342,1.6634520395
0.1160274493,0.3008524055,0.5561861521,0.0006488241,1.6942398112
0.1171120458,0.3008524055,0.5505617978,0.0006226855,1.7251922665
0.1182007175,0.3008524055,0.5450500556,0.0005958142,1.7563037396
0.1192935492,0.3008524055,0.5396475771,0.0005682067,1.7875687068
0.1203906241,0.3008524055,0.534351145,0.0005398597,1.8189817839
0.1214920239,0.3008524055,0.5291576674,0.0005107703,1.8505377236
0.1225978285,0.3008524055,0.5240641711,0.0004809361,1.882231413
0.1237081162,0.3008524055,0.5190677966,0.0004503548,1.9140578714
0.1248229637,0.3008524055,0.5141657922,0.0004190246,1.9460122485
0.1259424459,0.3008524055,0.5093555094,0.0003869439,1.9780898218
0.1270666361,0.3008524055,0.5046343975,0.0003541113,2.0102859951
0.1281956058,0.3008524055,0.5,0.0003205257,2.0425962964
0.0768961198,0.3076653538,0.9090909091,0.0012561212,0.7293316837
0.0778812239,0.3076653538,0.8941605839,0.0012417678,0.7474720039
0.0788684653,0.3076653538,0.8797127469,0.001228605,0.7663956202
0.0798576244,0.3076653538,0.8657243816,0.0012163404,0.7860296488
0.080848544,0.3076653538,0.852173913,0.0012047399,0.8063153289
0.0818411154,0.3076653538,0.8390410959,0.0011936131,0.827204339
0.0828352688,0.3076653538,0.826306914,0.0011828028,0.8486562307
0.083830966,0.3076653538,0.8139534884,0.0011721776,0.870636598
0.0848281944,0.3076653538,0.8019639935,0.0011616263,0.8931157447
0.085826962,0.3076653538,0.7903225806,0.0011510543,0.9160676954
0.0868272946,0.3076653538,0.7790143084,0.0011403798,0.9394694525
0.087829232,0.3076653538,0.7680250784,0.0011295319,0.9633004269
0.0888328262,0.3076653538,0.7573415765,0.0011184487,0.9875419999
0.0898381388,0.3076653538,0.7469512195,0.0011070756,1.0121771793
0.0908452399,0.3076653538,0.7368421053,0.0010953645,1.037190329
0.0918542066,0.3076653538,0.7270029674,0.0010832724,1.0625669535
0.0928651215,0.3076653538,0.7174231332,0.0010707611,1.0882935249
0.0938780721,0.3076653538,0.7080924855,0.001057796,1.1143573434
0.0948931498,0.3076653538,0.6990014265,0.0010443464,1.1407464231
0.0959104491,0.3076653538,0.6901408451,0.0010303842,1.1674494
0.0969300672,0.3076653538,0.6815020862,0.0010158842,1.1944554548
0.0979521032,0.3076653538,0.6730769231,0.0010008233,1.2217542503
0.0989766578,0.3076653538,0.6648575305,0.0009851807,1.2493358787
0.1000038327,0.3076653538,0.6568364611,0.0009689374,1.277190818
0.1010337306,0.3076653538,0.6490066225,0.0009520759,1.3053098958
0.1020664546,0.3076653538,0.6413612565,0.0009345803,1.3336842584
0.1031021077,0.3076653538,0.6338939198,0.0009164362,1.3623053447
0.1041407932,0.3076653538,0.6265984655,0.0008976302,1.3911648652
0.1051826139,0.3076653538,0.6194690265,0.0008781502,1.4202547827
0.1062276721,0.3076653538,0.6125,0.0008579851,1.4495672971
0.1072760696,0.3076653538,0.6056860321,0.0008371247,1.4790948315
0.1083279072,0.3076653538,0.5990220049,0.0008155596,1.5088300211
0.1093832849,0.3076653538,0.592503023,0.0007932814,1.5387657033
0.1104423015,0.3076653538,0.5861244019,0.0007702822,1.5688949088
0.1115050546,0.3076653538,0.5798816568,0.0007465551,1.5992108545
0.1125716407,0.3076653538,0.5737704918,0.0007220936,1.6297069367
0.1136421548,0.3076653538,0.5677867903,0.0006968918,1.6603767258
0.1147166905,0.3076653538,0.5619266055,0.0006709444,1.6912139611
0.1157953398,0.3076653538,0.5561861521,0.0006442468,1.7222125462
0.1168781933,0.3076653538,0.5505617978,0.0006167946,1.7533665452
0.1179653399,0.3076653538,0.5450500556,0.0005885841,1.7846701787
0.1190568668,0.3076653538,0.5396475771,0.0005596118,1.8161178212
0.1201528595,0.3076653538,0.534351145,0.0005298748,1.8477039971
0.1212534018,0.3076653538,0.5291576674,0.0004993704,1.8794233787
0.1223585758,0.3076653538,0.5240641711,0.0004680963,1.9112707831
0.1234684618,0.3076653538,0.5190677966,0.0004360508,1.9432411697
0.1245831381,0.3076653538,0.5141657922,0.0004032321,1.975329638
0.1257026815,0.3076653538,0.5093555094,0.0003696389,2.0075314251
0.1268271666,0.3076653538,0.5046343975,0.0003352703,2.0398419035
0.1279566666,0.3076653538,0.5,0.0003001253,2.0722565789
0.0768550742,0.3145452974,0.9090909091,0.0012830691,0.7452642208
0.0778329322,0.3145452974,0.8941605839,0.0012681766,0.7637307442
0.0788130055,0.3145452974,0.8797127469,0.0012544863,0.7829905173
0.0797950746,0.3145452974,0.8657243816,0.001241699,0.8029687279
0.0807789828,0.3145452974,0.852173913,0.0012295753,0.8236050098
0.0817646233,0.3145452974,0.8390410959,0.0012179204,0.8448496764
0.0827519291,0.3145452974,0.826306914,0.0012065735,0.866661096
0.083740865,0.3145452974,0.8139534884,0.0011954003,0.8890038208
0.0847314221,0.3145452974,0.8019639935,0.0011842871,0.9118472241
0.0857236126,0.3145452974,0.7903225806,0.0011731371,0.9351644907
0.0867174664,0.3145452974,0.7790143084,0.0011618667,0.9589318555
0.087713028,0.3145452974,0.7680250784,0.0011504035,0.9831280241
0.088710354,0.3145452974,0.7573415765,0.0011386842,1.0077337234
0.0897095111,0.3145452974,0.7469512195,0.0011266532,1.0327313516
0.0907105742,0.3145452974,0.7368421053,0.0011142612,1.0581047015
0.0917136254,0.3145452974,0.7270029674,0.0011014644,1.0838387405
0.0927187525,0.3145452974,0.7174231332,0.0010882238,1.1099194341
0.0937260479,0.3145452974,0.7080924855,0.0010745044,1.1363336034
0.0947356081,0.3145452974,0.6990014265,0.0010602747,1.163068809
0.0957475326,0.3145452974,0.6901408451,0.0010455063,1.1901132566
0.0967619236,0.3145452974,0.6815020862,0.0010301735,1.2174557185
0.0977788851,0.3145452974,0.6730769231,0.001014253,1.2450854697
0.0987985226,0.3145452974,0.6648575305,0.0009977236,1.2729922342
0.0998209426,0.3145452974,0.6568364611,0.000980566,1.3011661408
0.1008462525,0.3145452974,0.6490066225,0.0009627628,1.3295976853
0.1018745599,0.3145452974,0.6413612565,0.0009442979,1.3582776997
0.1029059724,0.3145452974,0.6338939198,0.0009251567,1.3871973258
0.1039405974,0.3145452974,0.6265984655,0.0009053259,1.4163479925
0.1049785422,0.3145452974,0.6194690265,0.0008847933,1.4457213975
0.1060199131,0.3145452974,0.6125,0.0008635478,1.4753094904
0.1070648158,0.3145452974,0.6056860321,0.0008415792,1.5051044598
0.1081133551,0.3145452974,0.5990220049,0.0008188785,1.5350987205
0.1091656346,0.3145452974,0.592503023,0.0007954371,1.565284904
0.1102217567,0.3145452974,0.5861244019,0.0007712474,1.5956558495
0.1112818226,0.3145452974,0.5798816568,0.0007463025,1.6262045958
0.1123459319,0.3145452974,0.5737704918,0.0007205961,1.6569243747
0.1134141827,0.3145452974,0.5677867903,0.0006941226,1.6878086055
0.1144866718,0.3145452974,0.5619266055,0.0006668769,1.7188508888
0.1155634941,0.3145452974,0.5561861521,0.0006388544,1.7500450024
0.1166447427,0.3145452974,0.5505617978,0.0006100512,1.7813848968
0.1177305092,0.3145452974,0.5450500556,0.0005804637,1.8128646911
0.1188208833,0.3145452974,0.5396475771,0.0005500887,1.8444786696
0.1199159527,0.3145452974,0.534351145,0.0005189235,1.8762212783
0.1210158034,0.3145452974,0.5291576674,0.0004869658,1.908087122
0.1221205195,0.3145452974,0.5240641711,0.0004542136,1.9400709608
0.1232301831,0.3145452974,0.5190677966,0.0004206653,1.9721677079
0.1243448744,0.3145452974,0.5141657922,0.0003863196,2.0043724265
0.1254646716,0.3145452974,0.5093555094,0.0003511753,2.0366803271
0.126589651,0.3145452974,0.5046343975,0.0003152319,2.0690867653
0.1277198869,0.3145452974,0.5,0.0002784889,2.1015872388
0.0768136391,0.321493213,0.9090909091,0.001310234,0.7613379458
0.0777841848,0.321493213,0.8941605839,0.0012947877,0.7801304345
0.0787570264,0.321493213,0.8797127469,0.0012805545,0.7997258942
0.0797319438,0.321493213,0.8657243816,0.0012672285,0.8200475543
0.0807087817,0.321493213,0.852173913,0.0012545649,0.8410334175
0.0816874354,0.321493213,0.8390410959,0.0012423645,0.8626324082
0.0826678405,0.321493213,0.826306914,0.001230463,0.8848016911
0.0836499655,0.321493213,0.8139534884,0.0012187229,0.9075047577
0.0846338051,0.321493213,0.8019639935,0.0012070281,0.9307100345
0.0856193759,0.321493213,0.7903225806,0.0011952797,0.9543898501
0.0866067124,0.321493213,0.7790143084,0.0011833922,0.9785196591
0.087595864,0.321493213,0.7680250784,0.0011712917,1.0030774487
0.088586892,0.321493213,0.7573415765,0.0011589136,1.0280432805
0.0895798682,0.321493213,0.7469512195,0.0011462009,1.053398933
0.0905748729,0.321493213,0.7368421053,0.0011331036,1.0791276189
0.0915719932,0.321493213,0.7270029674,0.001119577,1.1052137609
0.0925713221,0.321493213,0.7174231332,0.0011055813,1.1316428112
0.0935729574,0.321493213,0.7080924855,0.0010910808,1.1584011064
0.0945770007,0.321493213,0.6990014265,0.0010760436,1.1854757489
0.0955835569,0.321493213,0.6901408451,0.0010604408,1.2128545108
0.0965927331,0.321493213,0.6815020862,0.0010442463,1.2405257534
0.0976046384,0.321493213,0.6730769231,0.0010274365,1.2684783627
0.0986193834,0.321493213,0.6648575305,0.0010099901,1.2967016941
0.0996370794,0.321493213,0.6568364611,0.0009918874,1.3251855272
0.1006578386,0.321493213,0.6490066225,0.000973111,1.3539200278
0.1016817733,0.321493213,0.6413612565,0.0009536446,1.3828957162
0.1027089956,0.321493213,0.6338939198,0.0009334736,1.4121034397
0.1037396175,0.321493213,0.6265984655,0.0009125846,1.4415343503
0.1047737505,0.321493213,0.6194690265,0.0008909656,1.4711798851
0.1058115051,0.321493213,0.6125,0.0008686054,1.5010317498
0.1068529911,0.321493213,0.6056860321,0.000845494,1.5310819043
0.1078983171,0.321493213,0.5990220049,0.0008216224,1.5613225509
0.1089475905,0.321493213,0.592503023,0.0007969821,1.5917461231
0.1100009174,0.321493213,0.5861244019,0.0007715658,1.6223452771
0.1110584023,0.321493213,0.5798816568,0.0007453666,1.6531128832
0.1121201483,0.321493213,0.5737704918,0.0007183786,1.6840420189
0.1131862566,0.321493213,0.5677867903,0.0006905963,1.7151259624
0.114256827,0.321493213,0.5619266055,0.0006620149,1.7463581874
0.1153319571,0.321493213,0.5561861521,0.00063263,1.7777323574
0.116411743,0.321493213,0.5505617978,0.0006024379,1.8092423213
0.1174962786,0.321493213,0.5450500556,0.0005714353,1.8408821095
0.1185856561,0.321493213,0.5396475771,0.0005396193,1.8726459291
0.1196799655,0.321493213,0.534351145,0.0005069875,1.9045281612
0.1207792949,0.321493213,0.5291576674,0.000473538,1.9365233566
0.1218837303,0.321493213,0.5240641711,0.0004392689,1.9686262328
0.1229933555,0.321493213,0.5190677966,0.000404179,2.0008316709
0.1241082524,0.321493213,0.5141657922,0.0003682674,2.0331347123
0.1252285009,0.321493213,0.5093555094,0.0003315333,2.065530556
0.1263541784,0.321493213,0.5046343975,0.0002939763,2.0980145553
0.1274853605,0.321493213,0.5,0.0002555962,2.1305822153
0.0767718089,0.328510096,0.9090909091,0.0013376185,0.77755471
0.0777349756,0.328510096,0.8941605839,0.0013216032,0.7966728737
0.0787005205,0.328510096,0.8797127469,0.0013068113,0.8166034897
0.0796682241,0.328510096,0.8657243816,0.0012929302,0.8372677984
0.0806379322,0.328510096,0.852173913,0.0012797097,0.8586021443
0.0816095423,0.328510096,0.8390410959,0.001266946,0.88055404
0.0825829932,0.328510096,0.826306914,0.0012544713,0.9030794253
0.083558257,0.328510096,0.8139534884,0.001242145,0.9261407123
0.0845353326,0.328510096,0.8019639935,0.0012298486,0.9497053634
0.0855142411,0.328510096,0.7903225806,0.0012174808,0.9737448365
0.0864950218,0.328510096,0.7790143084,0.0012049545,0.9982337914
0.0874777289,0.328510096,0.7680250784,0.0011921942,1.0231494848
0.0884624291,0.328510096,0.7573415765,0.0011791338,1.0484713019
0.0894491995,0.328510096,0.7469512195,0.0011657154,1.0741803917
0.0904381256,0.328510096,0.7368421053,0.0011518879,1.1002593782
0.0914293001,0.328510096,0.7270029674,0.0011376056,1.126692132
0.0924228213,0.328510096,0.7174231332,0.0011228282,1.1534635859
0.0934187925,0.328510096,0.7080924855,0.0011075194,1.1805595868
0.0944173207,0.328510096,0.6990014265,0.0010916467,1.207966775
0.0954185161,0.328510096,0.6901408451,0.0010751807,1.2356724858
0.0964224912,0.328510096,0.6815020862,0.0010580951,1.2636646681
0.0974293602,0.328510096,0.6730769231,0.0010403659,1.2919318177
0.0984392388,0.328510096,0.6648575305,0.0010219715,1.3204629217
0.0994522435,0.328510096,0.6568364611,0.0010028922,1.3492474119
0.1004684913,0.328510096,0.6490066225,0.0009831104,1.3782751263
0.1014880993,0.328510096,0.6413612565,0.0009626098,1.4075362762
0.1025111843,0.328510096,0.6338939198,0.0009413757,1.437021419
0.1035378628,0.328510096,0.6265984655,0.0009193947,1.4667214346
0.1045682507,0.328510096,0.6194690265,0.0008966549,1.4966275053
0.1056024629,0.328510096,0.6125,0.0008731452,1.5267310992
0.1066406131,0.328510096,0.6056860321,0.0008488556,1.5570239556
0.107682814,0.328510096,0.5990220049,0.0008237772,1.5874980719
0.1087291767,0.328510096,0.592503023,0.0007979019,1.6181456931
0.109779811,0.328510096,0.5861244019,0.0007712224,1.6489593018
0.110834825,0.328510096,0.5798816568,0.0007437321,1.6799316103
0.1118943248,0.328510096,0.5737704918,0.0007154252,1.7110555524
0.1129584151,0.328510096,0.5677867903,0.0006862966,1.7423242773
0.1140271985,0.328510096,0.5619266055,0.0006563415,1.7737311434
0.1151007756,0.328510096,0.5561861521,0.0006255561,1.8052697127
0.116179245,0.328510096,0.5505617978,0.0005939368,1.8369337459
0.1172627032,0.328510096,0.5450500556,0.0005614806,1.8687171976
0.1183512448,0.328510096,0.5396475771,0.0005281851,1.9006142122
0.1194449619,0.328510096,0.534351145,0.000494048,1.9326191198
0.1205439446,0.328510096,0.5291576674,0.0004590677,1.9647264319
0.1216482808,0.328510096,0.5240641711,0.0004232428,1.9969308383
0.1227580562,0.328510096,0.5190677966,0.0003865724,2.0292272032
0.1238733542,0.328510096,0.5141657922,0.0003490558,2.0616105615
0.1249942559,0.328510096,0.5093555094,0.0003106927,2.0940761161
0.1261208402,0.328510096,0.5046343975,0.000271483,2.1266192338
0.1272531837,0.328510096,0.5,0.0002314271,2.1592354425
0.0767295782,0.3355969611,0.9090909091,0.0013652252,0.7939163966
0.0776852978,0.3355969611,0.8941605839,0.0013486253,0.8133598911
0.0786434807,0.3355969611,0.8797127469,0.0013332586,0.8336250706
0.0796039073,0.3355969611,0.8657243816,0.0013188057,0.8546311555
0.0805664252,0.3355969611,0.852173913,0.0013050107,0.8763128054
0.0815309344,0.3355969611,0.8390410959,0.0012916656,0.898616097
0.0824973771,0.3355969611,0.826306914,0.0012785986,0.9214957241
0.0834657291,0.3355969611,0.8139534884,0.0012656664,0.9449130008
0.0844359938,0.3355969611,0.8019639935,0.0012527477,0.9688344082
0.0854081971,0.3355969611,0.7903225806,0.0012397392,0.993230518
0.0863823832,0.3355969611,0.7790143084,0.0012265518,1.0180751819
0.0873586116,0.3355969611,0.7680250784,0.0012131085,1.0433449134
0.0883369545,0.3355969611,0.7573415765,0.001199342,1.0690184108
0.0893174943,0.3355969611,0.7469512195,0.0011851932,1.0950761838
0.0903003222,0.3355969611,0.7368421053,0.0011706098,1.1215002597
0.0912855365,0.3355969611,0.7270029674,0.0011555457,1.1482739498
0.0922732412,0.3355969611,0.7174231332,0.0011399595,1.1753816616
0.0932635452,0.3355969611,0.7080924855,0.0011238144,1.2028087479
0.0942565611,0.3355969611,0.6990014265,0.0011070775,1.2305413833
0.0952524045,0.3355969611,0.6901408451,0.0010897189,1.2585664641
0.0962511934,0.3355969611,0.6815020862,0.001071712,1.2868715254
0.0972530475,0.3355969611,0.6730769231,0.0010530326,1.3154446728
0.0982580877,0.3355969611,0.6648575305,0.0010336588,1.3442745259
0.0992664357,0.3355969611,0.6568364611,0.0010135709,1.3733501708
0.1002782135,0.3355969611,0.6490066225,0.0009927509,1.4026611205
0.101293543,0.3355969611,0.6413612565,0.0009711827,1.4321972817
0.1023125459,0.3355969611,0.6338939198,0.0009488516,1.4619489263
0.1033353435,0.3355969611,0.6265984655,0.0009257443,1.4919066679
0.1043620558,0.3355969611,0.6194690265,0.0009018487,1.5220614412
0.1053928022,0.3355969611,0.6125,0.0008771539,1.5524044842
0.1064277007,0.3355969611,0.6056860321,0.0008516503,1.5829273236
0.1074668678,0.3355969611,0.5990220049,0.0008253288,1.6136217615
0.1085104187,0.3355969611,0.592503023,0.0007981818,1.6444798639
0.1095584665,0.3355969611,0.5861244019,0.0007702019,1.675493951
0.110611123,0.3355969611,0.5798816568,0.0007413831,1.7066565878
0.1116684977,0.3355969611,0.5737704918,0.0007117196,1.7379605768
0.1127306984,0.3355969611,0.5677867903,0.0006812065,1.7693989504
0.1137978306,0.3355969611,0.5619266055,0.0006498396,1.800964965
0.1148699978,0.3355969611,0.5561861521,0.0006176152,1.8326520945
0.1159473012,0.3355969611,0.5505617978,0.00058453,1.8644540252
0.1170298398,0.3355969611,0.5450500556,0.0005505815,1.8963646509
0.1181177104,0.3355969611,0.5396475771,0.0005157673,1.9283780677
0.1192110074,0.3355969611,0.534351145,0.0004800858,1.9604885699
0.1203098228,0.3355969611,0.5291576674,0.0004435356,1.9926906453
0.1214142462,0.3355969611,0.5240641711,0.0004061157,2.0249789716
0.122524365,0.3355969611,0.5190677966,0.0003678255,2.0573484118
0.123640264,0.3355969611,0.5141657922,0.0003286647,2.0897940107
0.1247620258,0.3355969611,0.5093555094,0.0002886334,2.122310991
0.1258897302,0.3355969611,0.5046343975,0.0002477319,2.1548947495
0.1270234551,0.3355969611,0.5,0.0002059609,2.1875408534
0.076686941,0.3427548427,0.9090909091,0.0013930567,0.8104249216
0.0776351449,0.3427548427,0.8941605839,0.0013758563,0.8301933464
0.0785858992,0.3427548427,0.8797127469,0.0013598983,0.8507924319
0.0795389851,0.3427548427,0.8657243816,0.0013448563,0.8721393468
0.0804942517,0.3427548427,0.852173913,0.0013304689,0.8941670385
0.0814516021,0.3427548427,0.8390410959,0.0013165237,0.916820124
0.0824109819,0.3427548427,0.826306914,0.001302845,0.9400520297
0.0833723711,0.3427548427,0.8139534884,0.0012892866,0.9638229525
0.0843357778,0.3427548427,0.8019639935,0.0012757245,0.9880983753
0.0853012327,0.3427548427,0.7903225806,0.0012620533,1.0128479681
0.0862687854,0.3427548427,0.7790143084,0.0012481821,1.0380447609
0.0872385009,0.3427548427,0.7680250784,0.0012340323,1.0636645122
0.0882104569,0.3427548427,0.7573415765,0.0012195352,1.0896852224
0.0891847417,0.3427548427,0.7469512195,0.0012046305,1.1160867529
0.0901614523,0.3427548427,0.7368421053,0.0011892653,1.1428505262
0.0911406927,0.3427548427,0.7270029674,0.0011733922,1.1699592877
0.0921225728,0.3427548427,0.7174231332,0.0011569695,1.1973969144
0.0931072074,0.3427548427,0.7080924855,0.0011399597,1.2251482606
0.0940947148,0.3427548427,0.6990014265,0.0011223293,1.2531990326
0.0950852163,0.3427548427,0.6901408451,0.0011040482,1.2815356858
0.0960788355,0.3427548427,0.6815020862,0.0010850893,1.3101453409
0.0970756978,0.3427548427,0.6730769231,0.0010654282,1.3390157142
0.0980759293,0.3427548427,0.6648575305,0.0010450429,1.3681350592
0.0990796571,0.3427548427,0.6568364611,0.0010239135,1.3974921191
0.1000870083,0.3427548427,0.6490066225,0.0010020221,1.4270760857
0.10109811,0.3427548427,0.6413612565,0.0009793524,1.4568765658
0.1021130886,0.3427548427,0.6338939198,0.0009558897,1.4868835519
0.1031320701,0.3427548427,0.6265984655,0.0009316209,1.517087398
0.1041551792,0.3427548427,0.6194690265,0.0009065339,1.5474787986
0.1051825397,0.3427548427,0.6125,0.0008806182,1.5780487702
0.1062142736,0.3427548427,0.6056860321,0.0008538639,1.6087886366
0.1072505016,0.3427548427,0.5990220049,0.0008262626,1.6396900144
0.1082913427,0.3427548427,0.592503023,0.0007978065,1.6707448018
0.1093369139,0.3427548427,0.5861244019,0.0007684887,1.7019451678
0.1103873302,0.3427548427,0.5798816568,0.0007383034,1.7332835429
0.1114427047,0.3427548427,0.5737704918,0.000707245,1.7647526109
0.1125031481,0.3427548427,0.5677867903,0.0006753091,1.7963453012
0.113568769,0.3427548427,0.5619266055,0.0006424917,1.8280547817
0.1146396737,0.3427548427,0.5561861521,0.0006087893,1.8598744532
0.1157159659,0.3427548427,0.5505617978,0.0005741992,1.8917979426
0.1167977472,0.3427548427,0.5450500556,0.0005387191,1.9238190977
0.1178851164,0.3427548427,0.5396475771,0.000502347,1.9559319825
0.11897817,0.3427548427,0.534351145,0.0004650817,1.9881308712
0.1200770019,0.3427548427,0.5291576674,0.0004269221,2.0204102445
0.1211817036,0.3427548427,0.5240641711,0.0003878677,2.0527647841
0.1222923637,0.3427548427,0.5190677966,0.0003479182,2.0851893689
0.1234090687,0.3427548427,0.5141657922,0.0003070738,2.1176790701
0.124531902,0.3427548427,0.5093555094,0.000265335,2.1502291473
0.1256609449,0.3427548427,0.5046343975,0.0002227023,2.1828350442
0.1267962759,0.3427548427,0.5,0.0001791769,2.2154923843
0.0766438916,0.3499847955,0.9090909091,0.0014211156,0.8270822338
0.07758451,0.3499847955,0.8941605839,0.0014032983,0.8471751305
0.0785277685,0.3499847955,0.8797127469,0.0013867322,0.8681073972
0.0794734489,0.3499847955,0.8657243816,0.0013710835,0.8897941197
0.0804214026,0.3499847955,0.852173913,0.0013560854,0.9121665051
0.0813715356,0.3499847955,0.8390410959,0.0013415208,0.9351676864
0.0823237973,0.3499847955,0.826306914,0.0013272106,0.9587498012
0.0832781723,0.3499847955,0.8139534884,0.0013130052,0.9828719099
0.0842346733,0.3499847955,0.8019639935,0.0012987781,1.0074984801
0.0851933365,0.3499847955,0.7903225806,0.0012844217,1.0325982651
0.0861542169,0.3499847955,0.7790143084,0.0012698433,1.0581434594
0.0871173853,0.3499847955,0.7680250784,0.0012549627,1.0841090549
0.0880829252,0.3499847955,0.7573415765,0.00123971,1.1104723433
0.0890509309,0.3499847955,0.7469512195,0.0012240237,1.1372125289
0.0900215054,0.3499847955,0.7368421053,0.0012078498,1.1643104218
0.0909947588,0.3499847955,0.7270029674,0.0011911404,1.1917481955
0.0919708072,0.3499847955,0.7174231332,0.0011738528,1.2195091915
0.0929497711,0.3499847955,0.7080924855,0.0011559491,1.2475777621
0.093931775,0.3499847955,0.6990014265,0.0011373953,1.2759391428
0.094916946,0.3499847955,0.6901408451,0.0011181609,1.3045793472
0.0959054136,0.3499847955,0.6815020862,0.0010982186,1.3334850819
0.0968973087,0.3499847955,0.6730769231,0.0010775438,1.3626436748
0.0978927631,0.3499847955,0.6648575305,0.0010561143,1.3920430161
0.0988919093,0.3499847955,0.6568364611,0.0010339101,1.4216715095
0.0998948797,0.3499847955,0.6490066225,0.0010109131,1.4515180306
0.1009018064,0.3499847955,0.6413612565,0.0009871073,1.4815718916
0.1019128211,0.3499847955,0.6338939198,0.000962478,1.5118228126
0.1029280542,0.3499847955,0.6265984655,0.000937012,1.5422608957
0.1039476354,0.3499847955,0.6194690265,0.0009106976,1.5728766036
0.1049716926,0.3499847955,0.6125,0.0008835241,1.6036607413
0.1060003523,0.3499847955,0.6056860321,0.0008554823,1.6346044396
0.1070337393,0.3499847955,0.5990220049,0.0008265636,1.6656991411
0.1080719764,0.3499847955,0.592503023,0.0007967606,1.6969365879
0.1091151843,0.3499847955,0.5861244019,0.0007660669,1.7283088107
0.1101634817,0.3499847955,0.5798816568,0.0007344765,1.7598081187
0.1112169847,0.3499847955,0.5737704918,0.0007019847,1.7914270909
0.1122758073,0.3499847955,0.5677867903,0.000668587,1.8231585679
0.1133400611,0.3499847955,0.5619266055,0.0006342798,1.8549956449
0.114409855,0.3499847955,0.5561861521,0.0005990603,1.8869316644
0.1154852953,0.3499847955,0.5505617978,0.0005629258,1.9189602098
0.1165664858,0.3499847955,0.5450500556,0.0005258745,1.9510750998
0.1176535277,0.3499847955,0.5396475771,0.0004879049,1.9832703821
0.1187465194,0.3499847955,0.534351145,0.000449016,2.0155403284
0.1198455566,0.3499847955,0.5291576674,0.0004092074,2.0478794289
0.1209507322,0.3499847955,0.5240641711,0.0003684787,2.0802823869
0.1220621365,0.3499847955,0.5190677966,0.0003268303,2.1127441143
0.1231798571,0.3499847955,0.5141657922,0.0002842627,2.1452597266
0.1243039786,0.3499847955,0.5093555094,0.0002407766,2.1778245378
0.125434583,0.3499847955,0.5046343975,0.0001963734,2.210434056
0.1265717496,0.3499847955,0.5,0.0001510544,2.2430839785
0.076600424,0.3572878949,0.9090909091,0.0014494045,0.8438903163
0.0775333863,0.3572878949,0.8941605839,0.0014309538,0.8643071659
0.0784690807,0.3572878949,0.8797127469,0.0014137621,0.8855718199
0.0794072902,0.3572878949,0.8657243816,0.0013974887,0.9075972482
0.0803478685,0.3572878949,0.852173913,0.0013818611,0.9303128901
0.0812907248,0.3572878949,0.8390410959,0.0013666577,0.9536603697
0.0822358127,0.3572878949,0.826306914,0.0013516954,0.9775905143
0.0831831214,0.3572878949,0.8139534884,0.0013368217,1.0020612283
0.084132669,0.3572878949,0.8019639935,0.0013219074,1.0270359472
0.0850844969,0.3572878949,0.7903225806,0.0013068428,1.0524824921
0.086038666,0.3572878949,0.7790143084,0.0012915334,1.0783722089
0.0869952531,0.3572878949,0.7680250784,0.0012758973,1.1046793106
0.0879543479,0.3572878949,0.7573415765,0.0012598633,1.1313803708
0.0889160507,0.3572878949,0.7469512195,0.0012433688,1.1584539275
0.089880471,0.3572878949,0.7368421053,0.0012263589,1.1858801716
0.0908477251,0.3572878949,0.7270029674,0.0012087849,1.2136406988
0.0918179353,0.3572878949,0.7174231332,0.0011906034,1.2417183106
0.0927912284,0.3572878949,0.7080924855,0.001171776,1.2700968547
0.0937677349,0.3572878949,0.6990014265,0.0011522683,1.2987610938
0.0947475883,0.3572878949,0.6901408451,0.0011320494,1.3276965996
0.0957309237,0.3572878949,0.6815020862,0.0011110917,1.3568896652
0.0967178781,0.3572878949,0.6730769231,0.0010893704,1.3863272323
