Hav,OmM,OmR,OomQ,target,z
0.0844693707,0.4510525404,0.8583724575,-0.3094249979,-6.2231431425,0.2815843749
0.0846014391,0.4510525404,0.8583724575,-0.3094249979,-6.6039362623,0.2820623653
0.0848143224,0.4510525404,0.8583724575,-0.3094249979,-6.6307762381,0.2872729733
0.0850278838,0.4510525404,0.8583724575,-0.3094249979,-6.657725298,0.2925047584
0.0852421275,0.4510525404,0.8583724575,-0.3094249979,-6.6847838854,0.2977578067
0.0854570579,0.4510525404,0.8583724575,-0.3094249979,-6.7119524452,0.3030322047
0.0856350591,0.4510525404,0.8583724575,-0.3094249979,-6.9018636143,0.3060907404
0.0857650712,0.4510525404,0.8583724575,-0.3094249979,-7.301252526,0.3062769741
0.085981687,0.4510525404,0.8583724575,-0.3094249979,-7.3309265618,0.311585996
0.086199005,0.4510525404,0.8583724575,-0.3094249979,-7.3607212,0.3169165951
0.0864170298,0.4510525404,0.8583724575,-0.3094249979,-7.3906369307,0.322268859
0.0866357662,0.4510525404,0.8583724575,-0.3094249979,-7.4206742461,0.3276428757
0.0868249231,0.4510525404,0.8583724575,-0.3094249979,-7.5789599405,0.3312173877
0.0869439005,0.4510525404,0.8583724575,-0.3094249979,-8.0358522936,0.3305542364
0.0871643669,0.4510525404,0.8583724575,-0.3094249979,-8.0685119185,0.3359619269
0.0873855617,0.4510525404,0.8583724575,-0.3094249979,-8.1013042799,0.3413915956
0.08760749,0.4510525404,0.8583724575,-0.3094249979,-8.1342299173,0.3468433317
0.0878301568,0.4510525404,0.8583724575,-0.3094249979,-8.1672893724,0.352317225
0.0880396036,0.4510525404,0.8583724575,-0.3094249979,-8.2584622607,0.3569640659
0.0881501041,0.4510525404,0.8583724575,-0.3094249979,-8.7622533709,0.3555733476
0.0883632182,0.4510525404,0.8583724575,-0.3094249979,-8.8447792286,0.3603920062
0.0885884211,0.4510525404,0.8583724575,-0.3094249979,-8.880726526,0.3659209646
0.088814386,0.4510525404,0.8583724575,-0.3094249979,-8.9168199218,0.3714723939
0.0890411184,0.4510525404,0.8583724575,-0.3094249979,-8.9530600097,0.3770463856
0.0892686241,0.4510525404,0.8583724575,-0.3094249979,-8.9894473861,0.3826430314
0.0893961574,0.4510525404,0.8583724575,-0.3094249979,-9.4369729243,0.3820609304
0.0895791924,0.4510525404,0.8583724575,-0.3094249979,-9.6610263179,0.3848679229
0.0898085449,0.4510525404,0.8583724575,-0.3094249979,-9.7002910386,0.3904963572
0.0900386897,0.4510525404,0.8583724575,-0.3094249979,-9.7397153405,0.3961476669
0.0902696328,0.4510525404,0.8583724575,-0.3094249979,-9.7792998721,0.4018219448
0.0905013801,0.4510525404,0.8583724575,-0.3094249979,-9.8190452848,0.4075192843
0.0906688049,0.4510525404,0.8583724575,-0.3094249979,-10.1215299438,0.4091773513
0.0908131178,0.4510525404,0.8583724575,-0.3094249979,-10.5194807756,0.4093682457
0.0910467701,0.4510525404,0.8583724575,-0.3094249979,-10.5622344604,0.4150962552
0.0912812468,0.4510525404,0.8583724575,-0.3094249979,-10.6051619064,0.4208475447
0.091516554,0.4510525404,0.8583724575,-0.3094249979,-10.6482638199,0.4266222088
0.0917526981,0.4510525404,0.8583724575,-0.3094249979,-10.6915409098,0.4324203426
0.091968651,0.4510525404,0.8583724575,-0.3094249979,-10.8190494486,0.4369115715
0.0920979303,0.4510525404,0.8583724575,-0.3094249979,-11.2952981103,0.4358932648
0.0923042535,0.4510525404,0.8583724575,-0.3094249979,-11.4679332583,0.4397133848
0.0925432229,0.4510525404,0.8583724575,-0.3094249979,-11.5145416807,0.4455647242
0.0927830566,0.4510525404,0.8583724575,-0.3094249979,-11.561339531,0.4514398449
0.0930237613,0.4510525404,0.8583724575,-0.3094249979,-11.6083275789,0.4573388434
0.0932653435,0.4510525404,0.8583724575,-0.3094249979,-11.6555065974,0.4632618169
0.093432483,0.4510525404,0.8583724575,-0.3094249979,-12.0014872911,0.46437426
0.0935820404,0.4510525404,0.8583724575,-0.3094249979,-12.4196633721,0.464327638
0.0938256711,0.4510525404,0.8583724575,-0.3094249979,-12.4701398533,0.4702790156
0.0940702014,0.4510525404,0.8583724575,-0.3094249979,-12.520821483,0.4762545811
0.0943156382,0.4510525404,0.8583724575,-0.3094249979,-12.5717090949,0.4822544326
0.0945619882,0.4510525404,0.8583724575,-0.3094249979,-12.6228035263,0.488278669
0.0947963692,0.4510525404,0.8583724575,-0.3094249979,-12.7250561948,0.4934869008
0.0949396573,0.4510525404,0.8583724575,-0.3094249979,-13.1903421482,0.4927212167
0.0951299684,0.4510525404,0.8583724575,-0.3094249979,-13.4734359213,0.4949847476
0.0953793736,0.4510525404,0.8583724575,-0.3094249979,-13.528195186,0.501060723
0.0956297222,0.4510525404,0.8583724575,-0.3094249979,-13.5831770055,0.5071613926
0.0958810211,0.4510525404,0.8583724575,-0.3094249979,-13.6383822843,0.5132868569
0.0961332775,0.4510525404,0.8583724575,-0.3094249979,-13.6938119305,0.5194372164
0.0963409079,0.4510525404,0.8583724575,-0.3094249979,-13.9293633895,0.522589612
0.0964920411,0.4510525404,0.8583724575,-0.3094249979,-14.390841711,0.521958531
0.0967117622,0.4510525404,0.8583724575,-0.3094249979,-14.5862361434,0.5258331775
0.0969672092,0.4510525404,0.8583724575,-0.3094249979,-14.6455180943,0.5320345284
0.0972236448,0.4510525404,0.8583724575,-0.3094249979,-14.7050409812,0.538261083
0.0974810764,0.4510525404,0.8583724575,-0.3094249979,-14.7648057834,0.5445129438
0.0977395116,0.4510525404,0.8583724575,-0.3094249979,-14.824813484,0.5507902136
0.0979322358,0.4510525404,0.8583724575,-0.3094249979,-15.1487338962,0.5525886794
0.0980916003,0.4510525404,0.8583724575,-0.3094249979,-15.6076663363,0.5520934984
0.098329634,0.4510525404,0.8583724575,-0.3094249979,-15.7607449919,0.5568634737
0.0985914019,0.4510525404,0.8583724575,-0.3094249979,-15.8248004276,0.563190939
0.0988542055,0.4510525404,0.8583724575,-0.3094249979,-15.8891161999,0.5695441207
0.0991180525,0.4510525404,0.8583724575,-0.3094249979,-15.9536933668,0.5759231233
0.0993829505,0.4510525404,0.8583724575,-0.3094249979,-16.0185329908,0.5823280516
0.0995723923,0.4510525404,0.8583724575,-0.3094249979,-16.3874821711,0.5834922618
0.0997404008,0.4510525404,0.8583724575,-0.3094249979,-16.8450345483,0.5831346565
0.099985973,0.4510525404,0.8583724575,-0.3094249979,-16.9997609887,0.5880673934
0.1002543532,0.4510525404,0.8583724575,-0.3094249979,-17.0688520816,0.594521679
0.1005238178,0.4510525404,0.8583724575,-0.3094249979,-17.1382239773,0.6010021963
0.1007943745,0.4510525404,0.8583724575,-0.3094249979,-17.2078778168,0.607509052
0.1010660314,0.4510525404,0.8583724575,-0.3094249979,-17.2778147463,0.6140423531
0.10126351,0.4510525404,0.8583724575,-0.3094249979,-17.6495332774,0.6153096072
0.1014406022,0.4510525404,0.8583724575,-0.3094249979,-18.1067924056,0.615091608
0.1016831665,0.4510525404,0.8583724575,-0.3094249979,-18.3069833135,0.619424552
0.1019584617,0.4510525404,0.8583724575,-0.3094249979,-18.3813872705,0.6260062805
0.1022348913,0.4510525404,0.8583724575,-0.3094249979,-18.4560936229,0.6326147588
0.1025124633,0.4510525404,0.8583724575,-0.3094249979,-18.5311035998,0.6392500955
0.102791186,0.4510525404,0.8583724575,-0.3094249979,-18.6064184352,0.6459123998
0.1030078012,0.4510525404,0.8583724575,-0.3094249979,-18.9385137316,0.6480506661
0.1031944444,0.4510525404,0.8583724575,-0.3094249979,-19.3965014613,0.6479746375
0.1034238208,0.4510525404,0.8583724575,-0.3094249979,-19.6862362362,0.6509160927
0.1037063452,0.4510525404,0.8583724575,-0.3094249979,-19.7662458067,0.6576258103
0.1039900553,0.4510525404,0.8583724575,-0.3094249979,-19.8465805553,0.6643627979
0.1042749596,0.4510525404,0.8583724575,-0.3094249979,-19.9272418036,0.6711271663
0.1045610663,0.4510525404,0.8583724575,-0.3094249979,-20.0082308784,0.6779190266
0.1048075498,0.4510525404,0.8583724575,-0.3094249979,-20.2578044148,0.6817259591
0.1050042392,0.4510525404,0.8583724575,-0.3094249979,-20.7174893672,0.6817945826
0.105210875,0.4510525404,0.8583724575,-0.3094249979,-21.1411184411,0.6825317228
0.1055009551,0.4510525404,0.8583724575,-0.3094249979,-21.2270410008,0.689369934
0.1057922736,0.4510525404,0.8583724575,-0.3094249979,-21.3133127703,0.6962359373
0.1060848392,0.4510525404,0.8583724575,-0.3094249979,-21.3999351689,0.7031298456
0.1063786604,0.4510525404,0.8583724575,-0.3094249979,-21.4869096217,0.7100517725
0.1066651079,0.4510525404,0.8583724575,-0.3094249979,-21.6105752355,0.716346573
0.1068723669,0.4510525404,0.8583724575,-0.3094249979,-22.0728826871,0.7165628326
0.1070808177,0.4510525404,0.8583724575,-0.3094249979,-22.5355745217,0.7167949794
0.107345416,0.4510525404,0.8583724575,-0.3094249979,-22.7679430225,0.7212237583
0.1076446833,0.4510525404,0.8583724575,-0.3094249979,-22.8604773862,0.7282192232
0.1079452518,0.4510525404,0.8583724575,-0.3094249979,-22.9533878317,0.7352431193
0.1082471303,0.4510525404,0.8583724575,-0.3094249979,-23.0466758875,0.7422955622
0.1085503275,0.4510525404,0.8583724575,-0.3094249979,-23.1403430882,0.7493766679
0.1088012637,0.4510525404,0.8583724575,-0.3094249979,-23.465647926,0.7522911094
0.1090209237,0.4510525404,0.8583724575,-0.3094249979,-23.9319826347,0.7526745732
0.109243153,0.4510525404,0.8583724575,-0.3094249979,-24.3933262404,0.7531748877
0.1095507227,0.4510525404,0.8583724575,-0.3094249979,-24.4924665501,0.7603002096
0.1098596491,0.4510525404,0.8583724575,-0.3094249979,-24.5920097897,0.7674544905
0.110169941,0.4510525404,0.8583724575,-0.3094249979,-24.6919575969,0.7746378481
0.1104816075,0.4510525404,0.8583724575,-0.3094249979,-24.7923116158,0.7818504005
0.1107934128,0.4510525404,0.8583724575,-0.3094249979,-24.8986166977,0.7889913697
0.1110248684,0.4510525404,0.8583724575,-0.3094249979,-25.3694569819,0.7895297521
0.1112577086,0.4510525404,0.8583724575,-0.3094249979,-25.8409597426,0.7900849018
0.1115140042,0.4510525404,0.8583724575,-0.3094249979,-26.2146439288,0.7924559552
0.1118316573,0.4510525404,0.8583724575,-0.3094249979,-26.321186509,0.7997409248
0.1121507326,0.4510525404,0.8583724575,-0.3094249979,-26.4281621037,0.8070555022
0.1124712394,0.4510525404,0.8583724575,-0.3094249979,-26.5355724729,0.8143998077
0.1127931868,0.4510525404,0.8583724575,-0.3094249979,-26.6434193834,0.8217739623
0.1130951927,0.4510525404,0.8583724575,-0.3094249979,-26.8507044427,0.8273726611
0.1133405448,0.4510525404,0.8583724575,-0.3094249979,-27.3276860152,0.8280871092
0.1135873946,0.4510525404,0.8583724575,-0.3094249979,-27.8054798878,0.8288188589
0.113865465,0.4510525404,0.8583724575,-0.3094249979,-28.1458400327,0.832096176
0.1141937097,0.4510525404,0.8583724575,-0.3094249979,-28.2602314556,0.8395422529
0.1145234438,0.4510525404,0.8583724575,-0.3094249979,-28.3750877926,0.8470185924
0.1148546768,0.4510525404,0.8583724575,-0.3094249979,-28.4904109332,0.8545253175
0.115187418,0.4510525404,0.8583724575,-0.3094249979,-28.6062027746,0.8620625518
0.115492979,0.4510525404,0.8583724575,-0.3094249979,-28.8616226389,0.8670934209
0.1157531002,0.4510525404,0.8583724575,-0.3094249979,-29.3458564315,0.867989216
0.1160148411,0.4510525404,0.8583724575,-0.3094249979,-29.8310550505,0.8689029092
0.1163033661,0.4510525404,0.8583724575,-0.3094249979,-30.1941622369,0.8720823703
0.1166427318,0.4510525404,0.8583724575,-0.3094249979,-30.316878531,0.8796909606
0.1169836557,0.4510525404,0.8583724575,-0.3094249979,-30.4400935734,0.8873304741
0.1173261474,0.4510525404,0.8583724575,-0.3094249979,-30.5638093912,0.8950010363
0.1176702162,0.4510525404,0.8583724575,-0.3094249979,-30.6880280196,0.9027027736
0.1179917663,0.4510525404,0.8583724575,-0.3094249979,-30.936418264,0.9081870228
0.1182675826,0.4510525404,0.8583724575,-0.3094249979,-31.4290123122,0.9092698802
0.1185451497,0.4510525404,0.8583724575,-0.3094249979,-31.9227272893,0.9103712966
0.1188340749,0.4510525404,0.8583724575,-0.3094249979,-32.3677003406,0.9123991422
0.1191851141,0.4510525404,0.8583724575,-0.3094249979,-32.4992504131,0.9201715895
0.1195377816,0.4510525404,0.8583724575,-0.3094249979,-32.6313351366,0.927975626
0.1198920873,0.4510525404,0.8583724575,-0.3094249979,-32.763956684,0.9358113798
0.1202480407,0.4510525404,0.8583724575,-0.3094249979,-32.897117237,0.9436789801
0.1205964854,0.4510525404,0.8583724575,-0.3094249979,-33.0811541483,0.9506677378
0.120888976,0.4510525404,0.8583724575,-0.3094249979,-33.5832202044,0.9519437809
0.1211833584,0.4510525404,0.8583724575,-0.3094249979,-34.0865677151,0.95323911
0.1214796485,0.4510525404,0.8583724575,-0.3094249979,-34.5912171977,0.9545537747
0.121828016,0.4510525404,0.8583724575,-0.3094249979,-34.8156720397,0.9609803147
0.1221930071,0.4510525404,0.8583724575,-0.3094249979,-34.9571712545,0.9689502075
0.1225597081,0.4510525404,0.8583724575,-0.3094249979,-35.0992455559,0.9769524919
0.122928129,0.4510525404,0.8583724575,-0.3094249979,-35.2418972812,0.9849872995
0.1232982796,0.4510525404,0.8583724575,-0.3094249979,-35.3851287773,0.9930547624
0.1236226325,0.4510525404,0.8583724575,-0.3094249979,-35.8133978582,0.9960464213
0.1239348759,0.4510525404,0.8583724575,-0.3094249979,-36.3275047488,0.997542289
0.1242491797,0.4510525404,0.8583724575,-0.3094249979,-36.843080362,0.9990582962
0.1244435075,0.4510525404,0.8583724575,-0.3094249979,-37.1608980992,1.0000006676
0.0715898516,0.4594148111,0.855712593,-0.3151274042,0.0,0.0
0.0717329029,0.4594148111,0.855712593,-0.3151274042,-0.3237287655,0.0025921999
0.0719004601,0.4594148111,0.855712593,-0.3151274042,-0.3250437114,0.0066646046
0.0720688193,0.4594148111,0.855712593,-0.3151274042,-0.3263639985,0.010753551
0.0722379621,0.4594148111,0.855712593,-0.3151274042,-0.3276896485,0.0148591061
0.0724078717,0.4594148111,0.855712593,-0.3151274042,-0.329020683,0.0189813375
0.0725483248,0.4594148111,0.855712593,-0.3151274042,-0.6662326211,0.0213064162
0.072719593,0.4594148111,0.855712593,-0.3151274042,-0.6689387751,0.0254548358
0.072891587,0.4594148111,0.855712593,-0.3151274042,-0.6716559212,0.0296201057
0.0730642944,0.4594148111,0.855712593,-0.3151274042,-0.6743841039,0.0338022945
0.0732377036,0.4594148111,0.855712593,-0.3151274042,-0.6771233682,0.0380014707
0.0733749583,0.4594148111,0.855712593,-0.3151274042,-1.028783082,0.0400464537
0.0735495972,0.4594148111,0.855712593,-0.3151274042,-1.0329618709,0.044270993
0.0737249105,0.4594148111,0.855712593,-0.3151274042,-1.0371576334,0.0485126918
0.0739008897,0.4594148111,0.855712593,-0.3151274042,-1.0413704387,0.0527716199
0.074077527,0.4594148111,0.855712593,-0.3151274042,-1.0456003558,0.0570478472
0.0742119111,0.4594148111,0.855712593,-0.3151274042,-1.4060880609,0.0588445192
0.0743890264,0.4594148111,0.855712593,-0.3151274042,-1.4172861975,0.0631069024
0.0745674408,0.4594148111,0.855712593,-0.3151274042,-1.4230430377,0.0674251103
0.0747464891,0.4594148111,0.855712593,-0.3151274042,-1.4288232614,0.0717608583
0.074926166,0.4594148111,0.855712593,-0.3151274042,-1.4346269637,0.0761142175
0.0751064666,0.4594148111,0.855712593,-0.3151274042,-1.4404542399,0.0804852595
0.075236869,0.4594148111,0.855712593,-0.3151274042,-1.8224004871,0.0819550731
0.0754182333,0.4594148111,0.855712593,-0.3151274042,-1.8298028511,0.08634984
0.0756002103,0.4594148111,0.855712593,-0.3151274042,-1.8372352825,0.0907624578
0.0757827967,0.4594148111,0.855712593,-0.3151274042,-1.8446979036,0.0951929992
0.0759659896,0.4594148111,0.855712593,-0.3151274042,-1.8521908369,0.0996415369
0.0760922923,0.4594148111,0.855712593,-0.3151274042,-2.2498173608,0.1007997115
0.0762765027,0.4594148111,0.855712593,-0.3151274042,-2.2589558389,0.1052710229
0.076461313,0.4594148111,0.855712593,-0.3151274042,-2.2681314364,0.1097604963
0.0766467214,0.4594148111,0.855712593,-0.3151274042,-2.277344304,0.1142682053
0.0768327263,0.4594148111,0.855712593,-0.3151274042,-2.2865945932,0.1187942241
0.076998406,0.4594148111,0.855712593,-0.3151274042,-2.4272480268,0.1221355204
0.0771418117,0.4594148111,0.855712593,-0.3151274042,-2.7110759777,0.1241797531
0.0773293942,0.4594148111,0.855712593,-0.3151274042,-2.722088031,0.1287460313
0.0775175695,0.4594148111,0.855712593,-0.3151274042,-2.7331448138,0.1333308572
0.0777063371,0.4594148111,0.855712593,-0.3151274042,-2.7442465079,0.1379343061
0.0778956967,0.4594148111,0.855712593,-0.3151274042,-2.7553932957,0.1425564537
0.0780138918,0.4594148111,0.855712593,-0.3151274042,-3.1868194424,0.1430666955
0.0782042121,0.4594148111,0.855712593,-0.3151274042,-3.1997639064,0.1477096902
0.0783951246,0.4594148111,0.855712593,-0.3151274042,-3.2127609492,0.1523715441
0.0785866299,0.4594148111,0.855712593,-0.3151274042,-3.2258107843,0.1570523339
0.0787787287,0.4594148111,0.855712593,-0.3151274042,-3.2389136263,0.1617521365
0.0789603464,0.4594148111,0.855712593,-0.3151274042,-3.3133532919,0.1658310792
0.079085656,0.4594148111,0.855712593,-0.3151274042,-3.7018691197,0.1666418368
0.0792792967,0.4594148111,0.855712593,-0.3151274042,-3.7169056514,0.1713805908
0.0794735344,0.4594148111,0.855712593,-0.3151274042,-3.7320032596,0.176138593
0.0796683706,0.4594148111,0.855712593,-0.3151274042,-3.7471621924,0.1809159216
0.0798638068,0.4594148111,0.855712593,-0.3151274042,-3.7623826989,0.1857126551
0.0800039195,0.4594148111,0.855712593,-0.3151274042,-4.0712207515,0.1872828585
0.0801701016,0.4594148111,0.855712593,-0.3151274042,-4.2463261316,0.1903481912
0.0803670826,0.4594148111,0.855712593,-0.3151274042,-4.2635741799,0.1951832374
0.0805646702,0.4594148111,0.855712593,-0.3151274042,-4.2808922876,0.200037923
0.0807628667,0.4594148111,0.855712593,-0.3151274042,-4.2982807393,0.2049123277
0.0809616743,0.4594148111,0.855712593,-0.3151274042,-4.3157398208,0.2098065316
0.0810695861,0.4594148111,0.855712593,-0.3151274042,-4.7921091945,0.2093775651
0.0812672744,0.4594148111,0.855712593,-0.3151274042,-4.8219064372,0.2141693096
0.0814676401,0.4594148111,0.855712593,-0.3151274042,-4.8414924211,0.2191011143
0.0816686262,0.4594148111,0.855712593,-0.3151274042,-4.8611579608,0.2240529513
0.0818702355,0.4594148111,0.855712593,-0.3151274042,-4.8809033795,0.229024902
0.0820724709,0.4594148111,0.855712593,-0.3151274042,-4.9007290016,0.2340170482
0.0821744331,0.4594148111,0.855712593,-0.3151274042,-5.407160077,0.2330940868
0.0823776154,0.4594148111,0.855712593,-0.3151274042,-5.4291232883,0.2381027615
0.0825814318,0.4594148111,0.855712593,-0.3151274042,-5.4511757114,0.2431317808
0.0827858856,0.4594148111,0.855712593,-0.3151274042,-5.4733177088,0.2481812274
0.0829909802,0.4594148111,0.855712593,-0.3151274042,-5.4955496442,0.2532511842
0.083180067,0.4594148111,0.855712593,-0.3151274042,-5.5956607978,0.2573536216
0.0832947624,0.4594148111,0.855712593,-0.3151274042,-6.0451521315,0.2570262224
0.0835014589,0.4594148111,0.855712593,-0.3151274042,-6.0697067871,0.2621321065
0.083708809,0.4594148111,0.855712593,-0.3151274042,-6.0943611808,0.26725873
0.0839168167,0.4594148111,0.855712593,-0.3151274042,-6.1191157174,0.2724061773
0.0841254858,0.4594148111,0.855712593,-0.3151274042,-6.143970804,0.2775745328
0.084308606,0.4594148111,0.855712593,-0.3151274042,-6.2877689336,0.2811940614
0.084428954,0.4594148111,0.855712593,-0.3151274042,-6.7180678419,0.2810375657
0.0846392602,0.4594148111,0.855712593,-0.3151274042,-6.7453557974,0.2862409809
0.0848502423,0.4594148111,0.855712593,-0.3151274042,-6.7727545932,0.2914655316
0.0850619047,0.4594148111,0.855712593,-0.3151274042,-6.8002646795,0.2967113039
0.0852742517,0.4594148111,0.855712593,-0.3151274042,-6.8278865084,0.3019783839
0.0854606317,0.4594148111,0.855712593,-0.3151274042,-6.973395365,0.3056544857
0.085577791,0.4594148111,0.855712593,-0.3151274042,-7.4265760234,0.3051258415
0.0857918167,0.4594148111,0.855712593,-0.3151274042,-7.456741851,0.3104271003
0.086006543,0.4594148111,0.855712593,-0.3151274042,-7.4870302084,0.3157498921
0.0862219747,0.4594148111,0.855712593,-0.3151274042,-7.5174415934,0.3210943044
0.0864381167,0.4594148111,0.855712593,-0.3151274042,-7.5479765056,0.3264604251
0.0866367381,0.4594148111,0.855712593,-0.3151274042,-7.6574626165,0.330733272
0.0867418176,0.4594148111,0.855712593,-0.3151274042,-8.1728976897,0.3292683801
0.0869596843,0.4594148111,0.855712593,-0.3151274042,-8.206094983,0.3346677028
0.0871782785,0.4594148111,0.855712593,-0.3151274042,-8.2394271196,0.340088957
0.0873976054,0.4594148111,0.855712593,-0.3151274042,-8.2728946472,0.3455322315
0.0876176702,0.4594148111,0.855712593,-0.3151274042,-8.3064981157,0.350997616
0.0878375854,0.4594148111,0.855712593,-0.3151274042,-8.3440275278,0.3564299652
0.0879474169,0.4594148111,0.855712593,-0.3151274042,-8.850758169,0.3550316793
0.088143747,0.4594148111,0.855712593,-0.3151274042,-8.9946566968,0.3589541479
0.0883663438,0.4594148111,0.855712593,-0.3151274042,-9.0311918729,0.3644740505
0.0885897025,0.4594148111,0.855712593,-0.3151274042,-9.0678754504,0.3700163743
0.0888138288,0.4594148111,0.855712593,-0.3151274042,-9.104708032,0.3755812103
0.0890387284,0.4594148111,0.855712593,-0.3151274042,-9.141690223,0.38116865
0.0891795712,0.4594148111,0.855712593,-0.3151274042,-9.5325850283,0.3814675149
0.0893448751,0.4594148111,0.855712593,-0.3151274042,-9.8241771634,0.3832713988
0.0895716192,0.4594148111,0.855712593,-0.3151274042,-9.8640817484,0.388890075
0.0897991562,0.4594148111,0.855712593,-0.3151274042,-9.9041484209,0.3945315737
0.0900274921,0.4594148111,0.855712593,-0.3151274042,-9.9443778393,0.4001959874
0.090256633,0.4594148111,0.855712593,-0.3151274042,-9.9847706645,0.4058834092
0.090438173,0.4594148111,0.855712593,-0.3151274042,-10.224852396,0.4085226438
0.0905641474,0.4594148111,0.855712593,-0.3151274042,-10.6959826782,0.4076118201
0.0907951929,0.4594148111,0.855712593,-0.3151274042,-10.7394284287,0.4133293642
0.091027064,0.4594148111,0.855712593,-0.3151274042,-10.7830506505,0.4190701322
0.0912597669,0.4594148111,0.855712593,-0.3151274042,-10.8268500603,0.4248342184
0.0914933081,0.4594148111,0.855712593,-0.3151274042,-10.8708273779,0.4306217177
0.091724072,0.4594148111,0.855712593,-0.3151274042,-10.9297817308,0.4361996899
0.0918526657,0.4594148111,0.855712593,-0.3151274042,-11.4087890949,0.4351755953
0.0920380377,0.4594148111,0.855712593,-0.3151274042,-11.6594883775,0.4377712578
0.0922744069,0.4594148111,0.855712593,-0.3151274042,-11.7068477683,0.4436113057
0.0925116423,0.4594148111,0.855712593,-0.3151274042,-11.754399527,0.4494750752
0.0927497508,0.4594148111,0.855712593,-0.3151274042,-11.8021444351,0.4553626626
0.0929887389,0.4594148111,0.855712593,-0.3151274042,-11.850083277,0.4612741646
0.0931732758,0.4594148111,0.855712593,-0.3151274042,-12.1225285661,0.4635968718
0.0933090715,0.4594148111,0.855712593,-0.3151274042,-12.5949599611,0.462706679
0.0935423806,0.4594148111,0.855712593,-0.3151274042,-12.6773877086,0.4681419816
0.0937843221,0.4594148111,0.855712593,-0.3151274042,-12.7288816798,0.4741053916
0.0940271727,0.4594148111,0.855712593,-0.3151274042,-12.7805848131,0.4800930242
0.0942709395,0.4594148111,0.855712593,-0.3151274042,-12.8324979581,0.4861049779
0.0945156293,0.4594148111,0.855712593,-0.3151274042,-12.8846219678,0.4921413514
0.0946658593,0.4594148111,0.855712593,-0.3151274042,-13.321811197,0.4918762165
0.0948322922,0.4594148111,0.855712593,-0.3151274042,-13.6965654382,0.4926499883
0.0950791212,0.4594148111,0.855712593,-0.3151274042,-13.7521991825,0.4987129468
0.0953268968,0.4594148111,0.855712593,-0.3151274042,-13.8080589041,0.5048005323
0.0955756261,0.4594148111,0.855712593,-0.3151274042,-13.864145521,0.5109128448
0.0958253164,0.4594148111,0.855712593,-0.3151274042,-13.9204599548,0.5170499847
0.0960532422,0.4594148111,0.855712593,-0.3151274042,-14.0687560072,0.5216785112
0.0962037185,0.4594148111,0.855712593,-0.3151274042,-14.5328993071,0.5210434564
0.0963973727,0.4594148111,0.855712593,-0.3151274042,-14.8267162803,0.5232798127
0.0966502633,0.4594148111,0.855712593,-0.3151274042,-14.8869405567,0.5294671857
0.0969041466,0.4594148111,0.855712593,-0.3151274042,-14.9474094566,0.5356796911
0.0971590299,0.4594148111,0.855712593,-0.3151274042,-15.0081239736,0.5419174309
0.0974149208,0.4594148111,0.855712593,-0.3151274042,-15.0690851055,0.5481805076
0.0976301209,0.4594148111,0.855712593,-0.3151274042,-15.2989134436,0.5516041734
0.0977888509,0.4594148111,0.855712593,-0.3151274042,-15.7604967823,0.5511056511
0.0979988457,0.4594148111,0.855712593,-0.3151274042,-16.0192511544,0.554083043
0.0982580819,0.4594148111,0.855712593,-0.3151274042,-16.0843193591,0.5603955349
0.0985183583,0.4594148111,0.855712593,-0.3151274042,-16.1496518626,0.5667336673
0.0987796828,0.4594148111,0.855712593,-0.3151274042,-16.2152497387,0.5730975445
0.0990420631,0.4594148111,0.855712593,-0.3151274042,-16.2811140652,0.579487271
0.0992559504,0.4594148111,0.855712593,-0.3151274042,-16.5486440449,0.5824314208
0.0994233532,0.4594148111,0.855712593,-0.3151274042,-17.0088421837,0.5820710995
0.09963896,0.4594148111,0.855712593,-0.3151274042,-17.2777687241,0.5850382791
0.0999048369,0.4594148111,0.855712593,-0.3151274042,-17.3479488704,0.5914765074
0.1001718033,0.4594148111,0.855712593,-0.3151274042,-17.4184140798,0.5979408869
0.1004398672,0.4594148111,0.855712593,-0.3151274042,-17.4891655101,0.6044315239
0.1007090366,0.4594148111,0.855712593,-0.3151274042,-17.5602043239,0.6109485251
0.100932885,0.4594148111,0.855712593,-0.3151274042,-17.8219096057,0.6141690233
0.1011094068,0.4594148111,0.855712593,-0.3151274042,-18.281817682,0.6139489267
0.1013203578,0.4594148111,0.855712593,-0.3151274042,-18.6052055704,0.6161389949
0.1015931827,0.4594148111,0.855712593,-0.3151274042,-18.6807776001,0.6227035503
0.1018671477,0.4594148111,0.855712593,-0.3151274042,-18.7566565939,0.6292947702
0.1021422611,0.4594148111,0.855712593,-0.3151274042,-18.8328437988,0.6359127628
0.1024185309,0.4594148111,0.855712593,-0.3151274042,-18.9093404666,0.6425576369
0.1026631639,0.4594148111,0.855712593,-0.3151274042,-19.12234894,0.6468266811
0.1028492788,0.4594148111,0.855712593,-0.3151274042,-19.5829966109,0.646749168
0.1030457094,0.4594148111,0.855712593,-0.3151274042,-20.005413066,0.6473669182
0.103325801,0.4594148111,0.855712593,-0.3151274042,-20.0866725643,0.6540583176
0.1036070847,0.4594148111,0.855712593,-0.3151274042,-20.1682621285,0.6607768967
0.1038895689,0.4594148111,0.855712593,-0.3151274042,-20.2501830993,0.6675227657
0.1041732619,0.4594148111,0.855712593,-0.3151274042,-20.332436823,0.6742960357
0.1044490962,0.4594148111,0.855712593,-0.3151274042,-20.4533531232,0.6804146577
