OmM,OmR,OomQ,target,z
0.4510525404,0.8583724575,-0.3094249979,-2.0602826485,0.4093682457
0.4510525404,0.8583724575,-0.3094249979,-2.0821995242,0.4150962552
0.4510525404,0.8583724575,-0.3094249979,-2.1042179974,0.4208475447
0.4510525404,0.8583724575,-0.3094249979,-2.126338198,0.4266222088
0.4510525404,0.8583724575,-0.3094249979,-2.1485602535,0.4324203426
0.4510525404,0.8583724575,-0.3094249979,-2.1718684585,0.4369115715
0.4510525404,0.8583724575,-0.3094249979,-2.1992753538,0.4358932648
0.4510525404,0.8583724575,-0.3094249979,-2.2232547269,0.4397133848
0.4510525404,0.8583724575,-0.3094249979,-2.245908287,0.4455647242
0.4510525404,0.8583724575,-0.3094249979,-2.2686645981,0.4514398449
0.4510525404,0.8583724575,-0.3094249979,-2.291523776,0.4573388434
0.4510525404,0.8583724575,-0.3094249979,-2.3144859346,0.4632618169
0.4510525404,0.8583724575,-0.3094249979,-2.3403340184,0.46437426
0.4510525404,0.8583724575,-0.3094249979,-2.3668621229,0.464327638
0.4510525404,0.8583724575,-0.3094249979,-2.3901525291,0.4702790156
0.4510525404,0.8583724575,-0.3094249979,-2.4135466448,0.4762545811
0.4510525404,0.8583724575,-0.3094249979,-2.4370445766,0.4822544326
0.4510525404,0.8583724575,-0.3094249979,-2.4606464296,0.488278669
0.4510525404,0.8583724575,-0.3094249979,-2.4847192503,0.4934869008
0.4510525404,0.8583724575,-0.3094249979,-2.5114375153,0.4927212167
0.4510525404,0.8583724575,-0.3094249979,-2.5369203701,0.4949847476
0.4510525404,0.8583724575,-0.3094249979,-2.5609535907,0.501060723
0.4510525404,0.8583724575,-0.3094249979,-2.585091524,0.5071613926
0.4510525404,0.8583724575,-0.3094249979,-2.6093342682,0.5132868569
0.4510525404,0.8583724575,-0.3094249979,-2.63368192,0.5194372164
0.4510525404,0.8583724575,-0.3094249979,-2.659041983,0.522589612
0.4510525404,0.8583724575,-0.3094249979,-2.6855585899,0.521958531
0.4510525404,0.8583724575,-0.3094249979,-2.7108644604,0.5258331775
0.4510525404,0.8583724575,-0.3094249979,-2.7356433422,0.5320345284
0.4510525404,0.8583724575,-0.3094249979,-2.7605278836,0.538261083
0.4510525404,0.8583724575,-0.3094249979,-2.7855181767,0.5445129438
0.4510525404,0.8583724575,-0.3094249979,-2.8106143126,0.5507902136
0.4510525404,0.8583724575,-0.3094249979,-2.8366091182,0.5525886794
0.4510525404,0.8583724575,-0.3094249979,-2.8630209181,0.5520934984
0.4510525404,0.8583724575,-0.3094249979,-2.8886735995,0.5568634737
0.4510525404,0.8583724575,-0.3094249979,-2.9142005842,0.563190939
0.4510525404,0.8583724575,-0.3094249979,-2.9398341339,0.5695441207
0.4510525404,0.8583724575,-0.3094249979,-2.9655743369,0.5759231233
0.4510525404,0.8583724575,-0.3094249979,-2.9914212813,0.5823280516
0.4510525404,0.8583724575,-0.3094249979,-3.0177065855,0.5834922618
0.4510525404,0.8583724575,-0.3094249979,-3.0441008875,0.5831346565
0.4510525404,0.8583724575,-0.3094249979,-3.0703296961,0.5880673934
0.4510525404,0.8583724575,-0.3094249979,-3.0966069174,0.594521679
0.4510525404,0.8583724575,-0.3094249979,-3.1229915812,0.6010021963
0.4510525404,0.8583724575,-0.3094249979,-3.1494837748,0.607509052
0.4510525404,0.8583724575,-0.3094249979,-3.1760835852,0.6140423531
0.4510525404,0.8583724575,-0.3094249979,-3.202579827,0.6153096072
0.4510525404,0.8583724575,-0.3094249979,-3.2290358693,0.615091608
0.4510525404,0.8583724575,-0.3094249979,-3.2558180094,0.619424552
0.4510525404,0.8583724575,-0.3094249979,-3.282847381,0.6260062805
0.4510525404,0.8583724575,-0.3094249979,-3.309985058,0.6326147588
0.4510525404,0.8583724575,-0.3094249979,-3.3372311287,0.6392500955
0.4510525404,0.8583724575,-0.3094249979,-3.3645856813,0.6459123998
0.4510525404,0.8583724575,-0.3094249979,-3.3914415141,0.6480506661
0.4510525404,0.8583724575,-0.3094249979,-3.418031679,0.6479746375
0.4510525404,0.8583724575,-0.3094249979,-3.4451253457,0.6509160927
0.4510525404,0.8583724575,-0.3094249979,-3.4729086353,0.6576258103
0.4510525404,0.8583724575,-0.3094249979,-3.5008010907,0.6643627979
0.4510525404,0.8583724575,-0.3094249979,-3.5288028029,0.6711271663
0.4510525404,0.8583724575,-0.3094249979,-3.5569138636,0.6779190266
0.4510525404,0.8583724575,-0.3094249979,-3.5844766422,0.6817259591
0.4510525404,0.8583724575,-0.3094249979,-3.6112674711,0.6817945826
0.4510525404,0.8583724575,-0.3094249979,-3.6382439699,0.6825317228
0.4510525404,0.8583724575,-0.3094249979,-3.6667828757,0.689369934
0.4510525404,0.8583724575,-0.3094249979,-3.6954318158,0.6962359373
0.4510525404,0.8583724575,-0.3094249979,-3.7241908862,0.7031298456
0.4510525404,0.8583724575,-0.3094249979,-3.7530601838,0.7100517725
0.4510525404,0.8583724575,-0.3094249979,-3.7818463697,0.716346573
0.4510525404,0.8583724575,-0.3094249979,-3.8088994168,0.7165628326
0.4510525404,0.8583724575,-0.3094249979,-3.8359854618,0.7167949794
0.4510525404,0.8583724575,-0.3094249979,-3.8644680356,0.7212237583
0.4510525404,0.8583724575,-0.3094249979,-3.8938751753,0.7282192232
0.4510525404,0.8583724575,-0.3094249979,-3.9233933391,0.7352431193
0.4510525404,0.8583724575,-0.3094249979,-3.9530226309,0.7422955622
0.4510525404,0.8583724575,-0.3094249979,-3.9827631557,0.7493766679
0.4510525404,0.8583724575,-0.3094249979,-4.0110644615,0.7522911094
0.4510525404,0.8583724575,-0.3094249979,-4.038477146,0.7526745732
0.4510525404,0.8583724575,-0.3094249979,-4.0659703251,0.7531748877
0.4510525404,0.8583724575,-0.3094249979,-4.0961374548,0.7603002096
0.4510525404,0.8583724575,-0.3094249979,-4.1264165321,0.7674544905
0.4510525404,0.8583724575,-0.3094249979,-4.1568076698,0.7746378481
0.4510525404,0.8583724575,-0.3094249979,-4.1873109816,0.7818504005
0.4510525404,0.8583724575,-0.3094249979,-4.2178830501,0.7889913697
0.4510525404,0.8583724575,-0.3094249979,-4.24567579,0.7895297521
0.4510525404,0.8583724575,-0.3094249979,-4.2735163587,0.7900849018
0.4510525404,0.8583724575,-0.3094249979,-4.3022295469,0.7924559552
0.4510525404,0.8583724575,-0.3094249979,-4.3332714913,0.7997409248
0.4510525404,0.8583724575,-0.3094249979,-4.3644264681,0.8070555022
0.4510525404,0.8583724575,-0.3094249979,-4.395694602,0.8143998077
0.4510525404,0.8583724575,-0.3094249979,-4.4270760191,0.8217739623
0.4510525404,0.8583724575,-0.3094249979,-4.4576849352,0.8273726611
0.4510525404,0.8583724575,-0.3094249979,-4.4859626051,0.8280871092
0.4510525404,0.8583724575,-0.3094249979,-4.5142955941,0.8288188589
0.4510525404,0.8583724575,-0.3094249979,-4.5439868337,0.832096176
0.4510525404,0.8583724575,-0.3094249979,-4.575907864,0.8395422529
0.4510525404,0.8583724575,-0.3094249979,-4.6079430835,0.8470185924
0.4510525404,0.8583724575,-0.3094249979,-4.6400926308,0.8545253175
0.4510525404,0.8583724575,-0.3094249979,-4.672356646,0.8620625518
0.4510525404,0.8583724575,-0.3094249979,-4.7033584546,0.8670934209
0.4510525404,0.8583724575,-0.3094249979,-4.7321826927,0.867989216
0.4510525404,0.8583724575,-0.3094249979,-4.7610695827,0.8689029092
0.4510525404,0.8583724575,-0.3094249979,-4.7912895202,0.8720823703
0.4510525404,0.8583724575,-0.3094249979,-4.8240943635,0.8796909606
0.4510525404,0.8583724575,-0.3094249979,-4.8570146369,0.8873304741
0.4510525404,0.8583724575,-0.3094249979,-4.8900504947,0.8950010363
0.4510525404,0.8583724575,-0.3094249979,-4.9232020931,0.9027027736
0.4510525404,0.8583724575,-0.3094249979,-4.9551477704,0.9081870228
0.4510525404,0.8583724575,-0.3094249979,-4.9845777028,0.9092698802
0.4510525404,0.8583724575,-0.3094249979,-5.0140775134,0.9103712966
0.4510525404,0.8583724575,-0.3094249979,-5.044199616,0.9123991422
0.4510525404,0.8583724575,-0.3094249979,-5.077893545,0.9201715895
0.4510525404,0.8583724575,-0.3094249979,-5.1117042405,0.927975626
0.4510525404,0.8583724575,-0.3094249979,-5.1456318741,0.9358113798
0.4510525404,0.8583724575,-0.3094249979,-5.1796766198,0.9436789801
0.4510525404,0.8583724575,-0.3094249979,-5.2132682606,0.9506677378
0.4510525404,0.8583724575,-0.3094249979,-5.2433609724,0.9519437809
0.4510525404,0.8583724575,-0.3094249979,-5.273530729,0.95323911
0.4510525404,0.8583724575,-0.3094249979,-5.303778329,0.9545537747
0.4510525404,0.8583724575,-0.3094249979,-5.3373945727,0.9609803147
0.4510525404,0.8583724575,-0.3094249979,-5.3721017308,0.9689502075
0.4510525404,0.8583724575,-0.3094249979,-5.4069272882,0.9769524919
0.4510525404,0.8583724575,-0.3094249979,-5.441871438,0.9849872995
0.4510525404,0.8583724575,-0.3094249979,-5.4769343761,0.9930547624
0.4510525404,0.8583724575,-0.3094249979,-5.5087432353,0.9960464213
0.4510525404,0.8583724575,-0.3094249979,-5.5396384825,0.997542289
0.4510525404,0.8583724575,-0.3094249979,-5.5706187359,0.9990582962
0.4510525404,0.8583724575,-0.3094249979,-5.5897141572,1.0000006676
0.4594148111,0.855712593,-0.3151274042,-0.0,0.0
0.4594148111,0.855712593,-0.3151274042,-0.0366252614,0.0025921999
0.4594148111,0.855712593,-0.3151274042,-0.0491553208,0.0066646046
0.4594148111,0.855712593,-0.3151274042,-0.0617241357,0.010753551
0.4594148111,0.855712593,-0.3151274042,-0.0743340277,0.0148591061
0.4594148111,0.855712593,-0.3151274042,-0.0869871733,0.0189813375
0.4594148111,0.855712593,-0.3151274042,-0.123308259,0.0213064162
0.4594148111,0.855712593,-0.3151274042,-0.1361505267,0.0254548358
0.4594148111,0.855712593,-0.3151274042,-0.1490419473,0.0296201057
0.4594148111,0.855712593,-0.3151274042,-0.1619842558,0.0338022945
0.4594148111,0.855712593,-0.3151274042,-0.1749790943,0.0380014707
0.4594148111,0.855712593,-0.3151274042,-0.2110596046,0.0400464537
0.4594148111,0.855712593,-0.3151274042,-0.2242570039,0.044270993
0.4594148111,0.855712593,-0.3151274042,-0.2375115079,0.0485126918
0.4594148111,0.855712593,-0.3151274042,-0.2508244701,0.0527716199
0.4594148111,0.855712593,-0.3151274042,-0.2641971806,0.0570478472
0.4594148111,0.855712593,-0.3151274042,-0.2996698909,0.0588445192
0.4594148111,0.855712593,-0.3151274042,-0.313592515,0.0631069024
0.4594148111,0.855712593,-0.3151274042,-0.3272407408,0.0674251103
0.4594148111,0.855712593,-0.3151274042,-0.3409534901,0.0717608583
0.4594148111,0.855712593,-0.3151274042,-0.3547318074,0.0761142175
0.4594148111,0.855712593,-0.3151274042,-0.3685766948,0.0804852595
0.4594148111,0.855712593,-0.3151274042,-0.4042534543,0.0819550731
0.4594148111,0.855712593,-0.3151274042,-0.4183193392,0.08634984
0.4594148111,0.855712593,-0.3151274042,-0.4324547473,0.0907624578
0.4594148111,0.855712593,-0.3151274042,-0.4466605445,0.0951929992
0.4594148111,0.855712593,-0.3151274042,-0.4609375641,0.0996415369
0.4594148111,0.855712593,-0.3151274042,-0.496361302,0.1007997115
0.4594148111,0.855712593,-0.3151274042,-0.5108641641,0.1052710229
0.4594148111,0.855712593,-0.3151274042,-0.5254407639,0.1097604963
0.4594148111,0.855712593,-0.3151274042,-0.5400918319,0.1142682053
0.4594148111,0.855712593,-0.3151274042,-0.5548180733,0.1187942241
0.4594148111,0.855712593,-0.3151274042,-0.5762357417,0.1221355204
0.4594148111,0.855712593,-0.3151274042,-0.6049125988,0.1241797531
0.4594148111,0.855712593,-0.3151274042,-0.6199454702,0.1287460313
0.4594148111,0.855712593,-0.3151274042,-0.6350563198,0.1333308572
0.4594148111,0.855712593,-0.3151274042,-0.6502457524,0.1379343061
0.4594148111,0.855712593,-0.3151274042,-0.6655143539,0.1425564537
0.4594148111,0.855712593,-0.3151274042,-0.7004902704,0.1430666955
0.4594148111,0.855712593,-0.3151274042,-0.7159918221,0.1477096902
0.4594148111,0.855712593,-0.3151274042,-0.7315744132,0.1523715441
0.4594148111,0.855712593,-0.3151274042,-0.7472385682,0.1570523339
0.4594148111,0.855712593,-0.3151274042,-0.7629847958,0.1617521365
0.4594148111,0.855712593,-0.3151274042,-0.7814680762,0.1658310792
0.4594148111,0.855712593,-0.3151274042,-0.8135929026,0.1666418368
0.4594148111,0.855712593,-0.3151274042,-0.8296571601,0.1713805908
0.4594148111,0.855712593,-0.3151274042,-0.8458056147,0.176138593
0.4594148111,0.855712593,-0.3151274042,-0.862038712,0.1809159216
0.4594148111,0.855712593,-0.3151274042,-0.8783568843,0.1857126551
0.4594148111,0.855712593,-0.3151274042,-0.9064704851,0.1872828585
0.4594148111,0.855712593,-0.3151274042,-0.929307485,0.1903481912
0.4594148111,0.855712593,-0.3151274042,-0.9459482182,0.1951832374
0.4594148111,0.855712593,-0.3151274042,-0.9626758876,0.200037923
0.4594148111,0.855712593,-0.3151274042,-0.9794908748,0.2049123277
0.4594148111,0.855712593,-0.3151274042,-0.9963935508,0.2098065316
0.4594148111,0.855712593,-0.3151274042,-1.030168345,0.2093775651
0.4594148111,0.855712593,-0.3151274042,-1.0476832739,0.2141693096
0.4594148111,0.855712593,-0.3151274042,-1.0649120096,0.2191011143
0.4594148111,0.855712593,-0.3151274042,-1.0822300813,0.2240529513
0.4594148111,0.855712593,-0.3151274042,-1.0996378182,0.229024902
0.4594148111,0.855712593,-0.3151274042,-1.1171355404,0.2340170482
0.4594148111,0.855712593,-0.3151274042,-1.1509749609,0.2330940868
0.4594148111,0.855712593,-0.3151274042,-1.1687100779,0.2381027615
0.4594148111,0.855712593,-0.3151274042,-1.1865363574,0.2431317808
0.4594148111,0.855712593,-0.3151274042,-1.2044540925,0.2481812274
0.4594148111,0.855712593,-0.3151274042,-1.2224635684,0.2532511842
0.4594148111,0.855712593,-0.3151274042,-1.2429352894,0.2573536216
0.4594148111,0.855712593,-0.3151274042,-1.2740710422,0.2570262224
0.4594148111,0.855712593,-0.3151274042,-1.2924098051,0.2621321065
0.4594148111,0.855712593,-0.3151274042,-1.3108416536,0.26725873
0.4594148111,0.855712593,-0.3151274042,-1.3293668426,0.2724061773
0.4594148111,0.855712593,-0.3151274042,-1.3479856204,0.2775745328
0.4594148111,0.855712593,-0.3151274042,-1.3699655603,0.2811940614
0.4594148111,0.855712593,-0.3151274042,-1.3998403058,0.2810375657
0.4594148111,0.855712593,-0.3151274042,-1.4187896519,0.2862409809
0.4594148111,0.855712593,-0.3151274042,-1.4378338025,0.2914655316
0.4594148111,0.855712593,-0.3151274042,-1.4569729802,0.2967113039
0.4594148111,0.855712593,-0.3151274042,-1.4762074018,0.3019783839
0.4594148111,0.855712593,-0.3151274042,-1.498437446,0.3056544857
0.4594148111,0.855712593,-0.3151274042,-1.5282550276,0.3051258415
0.4594148111,0.855712593,-0.3151274042,-1.5478206714,0.3104271003
0.4594148111,0.855712593,-0.3151274042,-1.5674826643,0.3157498921
0.4594148111,0.855712593,-0.3151274042,-1.5872412012,0.3210943044
0.4594148111,0.855712593,-0.3151274042,-1.607096472,0.3264604251
0.4594148111,0.855712593,-0.3151274042,-1.6287721936,0.330733272
0.4594148111,0.855712593,-0.3151274042,-1.6593206131,0.3292683801
0.4594148111,0.855712593,-0.3151274042,-1.6795073412,0.3346677028
0.4594148111,0.855712593,-0.3151274042,-1.6997918141,0.340088957
0.4594148111,0.855712593,-0.3151274042,-1.7201742027,0.3455322315
0.4594148111,0.855712593,-0.3151274042,-1.7406546742,0.350997616
0.4594148111,0.855712593,-0.3151274042,-1.7613061965,0.3564299652
0.4594148111,0.855712593,-0.3151274042,-1.790985804,0.3550316793
0.4594148111,0.855712593,-0.3151274042,-1.8138235464,0.3589541479
0.4594148111,0.855712593,-0.3151274042,-1.8347342812,0.3644740505
0.4594148111,0.855712593,-0.3151274042,-1.8557441789,0.3700163743
0.4594148111,0.855712593,-0.3151274042,-1.8768533868,0.3755812103
0.4594148111,0.855712593,-0.3151274042,-1.8980620486,0.38116865
0.4594148111,0.855712593,-0.3151274042,-1.9252068157,0.3814675149
0.4594148111,0.855712593,-0.3151274042,-1.9507496181,0.3832713988
0.4594148111,0.855712593,-0.3151274042,-1.9722896862,0.388890075
0.4594148111,0.855712593,-0.3151274042,-1.9939300573,0.3945315737
0.4594148111,0.855712593,-0.3151274042,-2.0156708619,0.4001959874
0.4594148111,0.855712593,-0.3151274042,-2.0375122274,0.4058834092
0.4594148111,0.855712593,-0.3151274042,-2.0622606365,0.4085226438
0.4594148111,0.855712593,-0.3151274042,-2.0902556585,0.4076118201
0.4594148111,0.855712593,-0.3151274042,-2.1124274933,0.4133293642
0.4594148111,0.855712593,-0.3151274042,-2.1347006791,0.4190701322
0.4594148111,0.855712593,-0.3151274042,-2.1570753325,0.4248342184
0.4594148111,0.855712593,-0.3151274042,-2.1795515674,0.4306217177
0.4594148111,0.855712593,-0.3151274042,-2.2023032372,0.4361996899
0.4594148111,0.855712593,-0.3151274042,-2.230013121,0.4351755953
0.4594148111,0.855712593,-0.3151274042,-2.2551281581,0.4377712578
0.4594148111,0.855712593,-0.3151274042,-2.2780359999,0.4436113057
0.4594148111,0.855712593,-0.3151274042,-2.3010462676,0.4494750752
0.4594148111,0.855712593,-0.3151274042,-2.324159064,0.4553626626
0.4594148111,0.855712593,-0.3151274042,-2.3473744899,0.4612741646
0.4594148111,0.855712593,-0.3151274042,-2.3727935601,0.4635968718
0.4594148111,0.855712593,-0.3151274042,-2.4000842517,0.462706679
0.4594148111,0.855712593,-0.3151274042,-2.4239073683,0.4681419816
0.4594148111,0.855712593,-0.3151274042,-2.4475545762,0.4741053916
0.4594148111,0.855712593,-0.3151274042,-2.4713051987,0.4800930242
0.4594148111,0.855712593,-0.3151274042,-2.495159328,0.4861049779
0.4594148111,0.855712593,-0.3151274042,-2.5191170546,0.4921413514
0.4594148111,0.855712593,-0.3151274042,-2.5459148814,0.4918762165
0.4594148111,0.855712593,-0.3151274042,-2.5722864365,0.4926499883
0.4594148111,0.855712593,-0.3151274042,-2.5965715361,0.4987129468
0.4594148111,0.855712593,-0.3151274042,-2.6209608853,0.5048005323
0.4594148111,0.855712593,-0.3151274042,-2.6454545698,0.5109128448
0.4594148111,0.855712593,-0.3151274042,-2.670052674,0.5170499847
0.4594148111,0.855712593,-0.3151274042,-2.6952252569,0.5216785112
0.4594148111,0.855712593,-0.3151274042,-2.7220456101,0.5210434564
0.4594148111,0.855712593,-0.3151274042,-2.7480719233,0.5232798127
0.4594148111,0.855712593,-0.3151274042,-2.7731006016,0.5294671857
0.4594148111,0.855712593,-0.3151274042,-2.7982344047,0.5356796911
0.4594148111,0.855712593,-0.3151274042,-2.8234734128,0.5419174309
0.4594148111,0.855712593,-0.3151274042,-2.8488177052,0.5481805076
0.4594148111,0.855712593,-0.3151274042,-2.8747904986,0.5516041734
0.4594148111,0.855712593,-0.3151274042,-2.9015069191,0.5511056511
0.4594148111,0.855712593,-0.3151274042,-2.9276979846,0.554083043
0.4594148111,0.855712593,-0.3151274042,-2.9534722244,0.5603955349
0.4594148111,0.855712593,-0.3151274042,-2.9793524259,0.5667336673
0.4594148111,0.855712593,-0.3151274042,-3.0053386663,0.5730975445
0.4594148111,0.855712593,-0.3151274042,-3.0314310224,0.579487271
0.4594148111,0.855712593,-0.3151274042,-3.0578724164,0.5824314208
0.4594148111,0.855712593,-0.3151274042,-3.0845724203,0.5820710995
0.4594148111,0.855712593,-0.3151274042,-3.1111463843,0.5850382791
0.4594148111,0.855712593,-0.3151274042,-3.1376678871,0.5914765074
0.4594148111,0.855712593,-0.3151274042,-3.1642961646,0.5979408869
0.4594148111,0.855712593,-0.3151274042,-3.1910312935,0.6044315239
0.4594148111,0.855712593,-0.3151274042,-3.2178733504,0.6109485251
0.4594148111,0.855712593,-0.3151274042,-3.2447145377,0.6141690233
0.4594148111,0.855712593,-0.3151274042,-3.2714774949,0.6139489267
0.4594148111,0.855712593,-0.3151274042,-3.298399851,0.6161389949
0.4594148111,0.855712593,-0.3151274042,-3.325670118,0.6227035503
0.4594148111,0.855712593,-0.3151274042,-3.3530479621,0.6292947702
0.4594148111,0.855712593,-0.3151274042,-3.3805334615,0.6359127628
0.4594148111,0.855712593,-0.3151274042,-3.4081266946,0.6425576369
0.4594148111,0.855712593,-0.3151274042,-3.4355262691,0.6468266811
0.4594148111,0.855712593,-0.3151274042,-3.4624246322,0.646749168
0.4594148111,0.855712593,-0.3151274042,-3.4894456834,0.6473669182
0.4594148111,0.855712593,-0.3151274042,-3.5174660987,0.6540583176
0.4594148111,0.855712593,-0.3151274042,-3.5455948947,0.6607768967
0.4594148111,0.855712593,-0.3151274042,-3.5738321534,0.6675227657
0.4594148111,0.855712593,-0.3151274042,-3.6021779573,0.6742960357
0.4594148111,0.855712593,-0.3151274042,-3.630489288,0.6804146577
0.4594148111,0.855712593,-0.3151274042,-3.657589618,0.6804824045
0.4594148111,0.855712593,-0.3151274042,-3.6847157989,0.6805658249
0.4594148111,0.855712593,-0.3151274042,-3.7130474556,0.6855243873
0.4594148111,0.855712593,-0.3151274042,-3.7419285552,0.6923707776
0.4594148111,0.855712593,-0.3151274042,-3.7709189395,0.6992449771
0.4594148111,0.855712593,-0.3151274042,-3.800018697,0.7061470987
0.4594148111,0.855712593,-0.3151274042,-3.8292279172,0.7130772559
0.4594148111,0.855712593,-0.3151274042,-3.8571255782,0.7151596463
0.4594148111,0.855712593,-0.3151274042,-3.8845227103,0.7153916679
0.4594148111,0.855712593,-0.3151274042,-3.9124104474,0.7170808883
0.4594148111,0.855712593,-0.3151274042,-3.9420452323,0.7240554572
0.4594148111,0.855712593,-0.3151274042,-3.9717901487,0.7310583559
0.4594148111,0.855712593,-0.3151274042,-4.0016452932,0.7380896995
0.4594148111,0.855712593,-0.3151274042,-4.0316107632,0.7451496036
0.4594148111,0.855712593,-0.3151274042,-4.0611665854,0.750792112
0.4594148111,0.855712593,-0.3151274042,-4.0888916167,0.751176051
0.4594148111,0.855712593,-0.3151274042,-4.1166579418,0.7515764494
0.4594148111,0.855712593,-0.3151274042,-4.1459539689,0.7558260332
0.4594148111,0.855712593,-0.3151274042,-4.1764549414,0.7629579801
0.4594148111,0.855712593,-0.3151274042,-4.2070670326,0.770118896
0.4594148111,0.855712593,-0.3151274042,-4.23779035,0.7773088987
0.4594148111,0.855712593,-0.3151274042,-4.2686250024,0.7845281062
0.4594148111,0.855712593,-0.3151274042,-4.2979360794,0.78793081
0.4594148111,0.855712593,-0.3151274042,-4.326090543,0.7884871849
0.4594148111,0.855712593,-0.3151274042,-4.3542940217,0.7890605028
0.4594148111,0.855712593,-0.3151274042,-4.3849267307,0.7949218863
0.4594148111,0.855712593,-0.3151274042,-4.4162975009,0.8022126356
0.4594148111,0.855712593,-0.3151274042,-4.447780444,0.8095329991
0.4594148111,0.855712593,-0.3151274042,-4.4793756805,0.8168830969
0.4594148111,0.855712593,-0.3151274042,-4.5110833329,0.8242630499
0.4594148111,0.855712593,-0.3151274042,-4.5403490233,0.8263839418
0.4594148111,0.855712593,-0.3151274042,-4.5689974116,0.8271176685
0.4594148111,0.855712593,-0.3151274042,-4.5977023263,0.8278688835
0.4594148111,0.855712593,-0.3151274042,-4.6293654027,0.8343591455
0.4594148111,0.855712593,-0.3151274042,-4.6616099992,0.8418100841
0.4594148111,0.855712593,-0.3151274042,-4.6939679029,0.8492912874
0.4594148111,0.855712593,-0.3151274042,-4.7264392496,0.8568028785
0.4594148111,0.855712593,-0.3151274042,-4.7590241771,0.8643449807
0.4594148111,0.855712593,-0.3151274042,-4.788659865,0.8661769947
0.4594148111,0.855712593,-0.3151274042,-4.8178635969,0.8670934188
0.4594148111,0.855712593,-0.3151274042,-4.8471312114,0.8680279395
0.4594148111,0.855712593,-0.3151274042,-4.8793205889,0.8741258026
0.4594148111,0.855712593,-0.3151274042,-4.9124435542,0.8817382683
0.4594148111,0.855712593,-0.3151274042,-4.9456810536,0.889381655
0.4594148111,0.855712593,-0.3151274042,-4.9790332396,0.8970560882
0.4594148111,0.855712593,-0.3151274042,-5.0125002673,0.9047616939
0.4594148111,0.855712593,-0.3151274042,-5.0431029066,0.9073365271
0.4594148111,0.855712593,-0.3151274042,-5.0729209146,0.9084414218
0.4594148111,0.855712593,-0.3151274042,-5.1028100581,0.9095650863
0.4594148111,0.855712593,-0.3151274042,-5.1348592733,0.9142078388
0.4594148111,0.855712593,-0.3151274042,-5.1688657556,0.9219831128
0.4594148111,0.855712593,-0.3151274042,-5.2029881021,0.929789969
0.4594148111,0.855712593,-0.3151274042,-5.2372264839,0.9376285357
0.4594148111,0.855712593,-0.3151274042,-5.2715810748,0.9454989417
0.4594148111,0.855712593,-0.3151274042,-5.3038957463,0.9498899442
0.4594148111,0.855712593,-0.3151274042,-5.3343850002,0.9511895089
0.4594148111,0.855712593,-0.3151274042,-5.3649525884,0.952508584
0.4594148111,0.855712593,-0.3151274042,-5.3960722544,0.9545966679
0.4594148111,0.855712593,-0.3151274042,-5.4309681096,0.9625359964
0.4594148111,0.855712593,-0.3151274042,-5.4659812724,0.9705075734
0.4594148111,0.855712593,-0.3151274042,-5.5011119342,0.9785115299
0.4594148111,0.855712593,-0.3151274042,-5.536360289,0.9865479975
0.4594148111,0.855712593,-0.3151274042,-5.5712420491,0.9938653874
0.4594148111,0.855712593,-0.3151274042,-5.6024580273,0.9953662485
0.4594148111,0.855712593,-0.3151274042,-5.6337595309,0.9968874303
0.4594148111,0.855712593,-0.3151274042,-5.6651473762,0.9984289924
0.4594148111,0.855712593,-0.3151274042,-5.6838955991,1.0000029734
0.4678677695,0.853022723,-0.3208904925,-0.0,0.0
0.4678677695,0.853022723,-0.3208904925,-0.0372393567,0.0025696234
0.4678677695,0.853022723,-0.3208904925,-0.0499793403,0.0066395729
0.4678677695,0.853022723,-0.3208904925,-0.0627583276,0.0107260443
0.4678677695,0.853022723,-0.3208904925,-0.0755786631,0.0148291049
0.4678677695,0.853022723,-0.3208904925,-0.0884425437,0.0189488219
0.4678677695,0.853022723,-0.3208904925,-0.125310198,0.0212512538
0.4678677695,0.853022723,-0.3208904925,-0.1383652366,0.0253970416
0.4678677695,0.853022723,-0.3208904925,-0.1514697703,0.0295596594
0.4678677695,0.853022723,-0.3208904925,-0.1646255476,0.0337391753
0.4678677695,0.853022723,-0.3208904925,-0.1778342225,0.0379356581
0.4678677695,0.853022723,-0.3208904925,-0.2144988798,0.0399499775
0.4678677695,0.853022723,-0.3208904925,-0.2279124184,0.0441716731
0.4678677695,0.853022723,-0.3208904925,-0.2413834593,0.0484105068
0.4678677695,0.853022723,-0.3208904925,-0.2549133632,0.0526665481
0.4678677695,0.853022723,-0.3208904925,-0.2685034264,0.0569398669
0.4678677695,0.853022723,-0.3208904925,-0.3037608563,0.0587905226
0.4678677695,0.853022723,-0.3208904925,-0.318651672,0.0629652374
0.4678677695,0.853022723,-0.3208904925,-0.332519834,0.0672803639
0.4678677695,0.853022723,-0.3208904925,-0.3464529485,0.0716130077
0.4678677695,0.853022723,-0.3208904925,-0.3604520619,0.07596324
0.4678677695,0.853022723,-0.3208904925,-0.3745181771,0.0803311322
0.4678677695,0.853022723,-0.3208904925,-0.41074832,0.0817626307
0.4678677695,0.853022723,-0.3208904925,-0.4250376868,0.0861540656
0.4678677695,0.853022723,-0.3208904925,-0.4393970122,0.0905633276
0.4678677695,0.853022723,-0.3208904925,-0.4538271608,0.094990489
0.4678677695,0.853022723,-0.3208904925,-0.4683289638,0.0994356226
0.4678677695,0.853022723,-0.3208904925,-0.5043139692,0.1005481768
