H0,a,a_tt,omega_m0,target
0.0715898516,0.7680250784,0.0011086791,0.3008524055,0.0094359387
0.0715898516,0.7573415765,0.0010982097,0.3008524055,0.0096746747
0.0715898516,0.7469512195,0.0010874716,0.3008524055,0.0099173594
0.0715898516,0.7368421053,0.0010764175,0.3008524055,0.0101638419
0.0715898516,0.7270029674,0.0010650055,0.3008524055,0.0104139826
0.0715898516,0.7174231332,0.001053198,0.3008524055,0.0106676513
0.0715898516,0.7080924855,0.0010409612,0.3008524055,0.0109247256
0.0715898516,0.6990014265,0.0010282647,0.3008524055,0.0111850902
0.0715898516,0.6901408451,0.0010150812,0.3008524055,0.0114486358
0.0715898516,0.6815020862,0.0010013856,0.3008524055,0.0117152581
0.0715898516,0.6730769231,0.0009871555,0.3008524055,0.0119848577
0.0715898516,0.6648575305,0.00097237,0.3008524055,0.0122573391
0.0715898516,0.6568364611,0.0009570106,0.3008524055,0.0125326107
0.0715898516,0.6490066225,0.0009410598,0.3008524055,0.012810584
0.0715898516,0.6413612565,0.0009245021,0.3008524055,0.0130911736
0.0715898516,0.6338939198,0.0009073229,0.3008524055,0.013374297
0.0715898516,0.6265984655,0.0008895091,0.3008524055,0.013659874
0.0715898516,0.6194690265,0.0008710486,0.3008524055,0.0139478271
0.0715898516,0.6125,0.0008519301,0.3008524055,0.0142380807
0.0715898516,0.6056860321,0.0008321435,0.3008524055,0.0145305615
0.0715898516,0.5990220049,0.0008116794,0.3008524055,0.0148251981
0.0715898516,0.592503023,0.0007905292,0.3008524055,0.0151219211
0.0715898516,0.5861244019,0.0007686851,0.3008524055,0.0154206626
0.0715898516,0.5798816568,0.0007461398,0.3008524055,0.0157213568
0.0715898516,0.5737704918,0.0007228868,0.3008524055,0.0160239394
0.0715898516,0.5677867903,0.0006989201,0.3008524055,0.0163283476
0.0715898516,0.5619266055,0.0006742342,0.3008524055,0.0166345204
0.0715898516,0.5561861521,0.0006488241,0.3008524055,0.0169423981
0.0715898516,0.5505617978,0.0006226855,0.3008524055,0.0172519227
0.0715898516,0.5450500556,0.0005958142,0.3008524055,0.0175630374
0.0715898516,0.5396475771,0.0005682067,0.3008524055,0.0178756871
0.0715898516,0.534351145,0.0005398597,0.3008524055,0.0181898178
0.0715898516,0.5291576674,0.0005107703,0.3008524055,0.0185053772
0.0715898516,0.5240641711,0.0004809361,0.3008524055,0.0188223141
0.0715898516,0.5190677966,0.0004503548,0.3008524055,0.0191405787
0.0715898516,0.5141657922,0.0004190246,0.3008524055,0.0194601225
0.0715898516,0.5093555094,0.0003869439,0.3008524055,0.0197808982
0.0715898516,0.5046343975,0.0003541113,0.3008524055,0.02010286
0.0715898516,0.5,0.0003205257,0.3008524055,0.020425963
0.0715898516,0.9090909091,0.0012561212,0.3076653538,0.0072933168
0.0715898516,0.8941605839,0.0012417678,0.3076653538,0.00747472
0.0715898516,0.8797127469,0.001228605,0.3076653538,0.0076639562
0.0715898516,0.8657243816,0.0012163404,0.3076653538,0.0078602965
0.0715898516,0.852173913,0.0012047399,0.3076653538,0.0080631533
0.0715898516,0.8390410959,0.0011936131,0.3076653538,0.0082720434
0.0715898516,0.826306914,0.0011828028,0.3076653538,0.0084865623
0.0715898516,0.8139534884,0.0011721776,0.3076653538,0.008706366
0.0715898516,0.8019639935,0.0011616263,0.3076653538,0.0089311574
0.0715898516,0.7903225806,0.0011510543,0.3076653538,0.009160677
0.0715898516,0.7790143084,0.0011403798,0.3076653538,0.0093946945
0.0715898516,0.7680250784,0.0011295319,0.3076653538,0.0096330043
0.0715898516,0.7573415765,0.0011184487,0.3076653538,0.00987542
0.0715898516,0.7469512195,0.0011070756,0.3076653538,0.0101217718
0.0715898516,0.7368421053,0.0010953645,0.3076653538,0.0103719033
0.0715898516,0.7270029674,0.0010832724,0.3076653538,0.0106256695
0.0715898516,0.7174231332,0.0010707611,0.3076653538,0.0108829352
0.0715898516,0.7080924855,0.001057796,0.3076653538,0.0111435734
0.0715898516,0.6990014265,0.0010443464,0.3076653538,0.0114074642
0.0715898516,0.6901408451,0.0010303842,0.3076653538,0.011674494
0.0715898516,0.6815020862,0.0010158842,0.3076653538,0.0119445545
0.0715898516,0.6730769231,0.0010008233,0.3076653538,0.0122175425
0.0715898516,0.6648575305,0.0009851807,0.3076653538,0.0124933588
0.0715898516,0.6568364611,0.0009689374,0.3076653538,0.0127719082
0.0715898516,0.6490066225,0.0009520759,0.3076653538,0.013053099
0.0715898516,0.6413612565,0.0009345803,0.3076653538,0.0133368426
0.0715898516,0.6338939198,0.0009164362,0.3076653538,0.0136230534
0.0715898516,0.6265984655,0.0008976302,0.3076653538,0.0139116487
0.0715898516,0.6194690265,0.0008781502,0.3076653538,0.0142025478
0.0715898516,0.6125,0.0008579851,0.3076653538,0.014495673
0.0715898516,0.6056860321,0.0008371247,0.3076653538,0.0147909483
0.0715898516,0.5990220049,0.0008155596,0.3076653538,0.0150883002
0.0715898516,0.592503023,0.0007932814,0.3076653538,0.015387657
0.0715898516,0.5861244019,0.0007702822,0.3076653538,0.0156889491
0.0715898516,0.5798816568,0.0007465551,0.3076653538,0.0159921085
0.0715898516,0.5737704918,0.0007220936,0.3076653538,0.0162970694
0.0715898516,0.5677867903,0.0006968918,0.3076653538,0.0166037673
0.0715898516,0.5619266055,0.0006709444,0.3076653538,0.0169121396
0.0715898516,0.5561861521,0.0006442468,0.3076653538,0.0172221255
0.0715898516,0.5505617978,0.0006167946,0.3076653538,0.0175336655
0.0715898516,0.5450500556,0.0005885841,0.3076653538,0.0178467018
0.0715898516,0.5396475771,0.0005596118,0.3076653538,0.0181611782
0.0715898516,0.534351145,0.0005298748,0.3076653538,0.01847704
0.0715898516,0.5291576674,0.0004993704,0.3076653538,0.0187942338
0.0715898516,0.5240641711,0.0004680963,0.3076653538,0.0191127078
0.0715898516,0.5190677966,0.0004360508,0.3076653538,0.0194324117
0.0715898516,0.5141657922,0.0004032321,0.3076653538,0.0197532964
0.0715898516,0.5093555094,0.0003696389,0.3076653538,0.0200753143
0.0715898516,0.5046343975,0.0003352703,0.3076653538,0.020398419
0.0715898516,0.5,0.0003001253,0.3076653538,0.0207225658
0.0715898516,0.9090909091,0.0012830691,0.3145452974,0.0074526422
0.0715898516,0.8941605839,0.0012681766,0.3145452974,0.0076373074
0.0715898516,0.8797127469,0.0012544863,0.3145452974,0.0078299052
0.0715898516,0.8657243816,0.001241699,0.3145452974,0.0080296873
0.0715898516,0.852173913,0.0012295753,0.3145452974,0.0082360501
0.0715898516,0.8390410959,0.0012179204,0.3145452974,0.0084484968
0.0715898516,0.826306914,0.0012065735,0.3145452974,0.008666611
0.0715898516,0.8139534884,0.0011954003,0.3145452974,0.0088900382
0.0715898516,0.8019639935,0.0011842871,0.3145452974,0.0091184722
0.0715898516,0.7903225806,0.0011731371,0.3145452974,0.0093516449
0.0715898516,0.7790143084,0.0011618667,0.3145452974,0.0095893186
0.0715898516,0.7680250784,0.0011504035,0.3145452974,0.0098312802
0.0715898516,0.7573415765,0.0011386842,0.3145452974,0.0100773372
0.0715898516,0.7469512195,0.0011266532,0.3145452974,0.0103273135
0.0715898516,0.7368421053,0.0011142612,0.3145452974,0.010581047
0.0715898516,0.7270029674,0.0011014644,0.3145452974,0.0108383874
0.0715898516,0.7174231332,0.0010882238,0.3145452974,0.0110991943
0.0715898516,0.7080924855,0.0010745044,0.3145452974,0.011363336
0.0715898516,0.6990014265,0.0010602747,0.3145452974,0.0116306881
0.0715898516,0.6901408451,0.0010455063,0.3145452974,0.0119011326
0.0715898516,0.6815020862,0.0010301735,0.3145452974,0.0121745572
0.0715898516,0.6730769231,0.001014253,0.3145452974,0.0124508547
0.0715898516,0.6648575305,0.0009977236,0.3145452974,0.0127299223
0.0715898516,0.6568364611,0.000980566,0.3145452974,0.0130116614
0.0715898516,0.6490066225,0.0009627628,0.3145452974,0.0132959769
0.0715898516,0.6413612565,0.0009442979,0.3145452974,0.013582777
0.0715898516,0.6338939198,0.0009251567,0.3145452974,0.0138719733
0.0715898516,0.6265984655,0.0009053259,0.3145452974,0.0141634799
0.0715898516,0.6194690265,0.0008847933,0.3145452974,0.014457214
0.0715898516,0.6125,0.0008635478,0.3145452974,0.0147530949
0.0715898516,0.6056860321,0.0008415792,0.3145452974,0.0150510446
0.0715898516,0.5990220049,0.0008188785,0.3145452974,0.0153509872
0.0715898516,0.592503023,0.0007954371,0.3145452974,0.015652849
0.0715898516,0.5861244019,0.0007712474,0.3145452974,0.0159565585
0.0715898516,0.5798816568,0.0007463025,0.3145452974,0.016262046
0.0715898516,0.5737704918,0.0007205961,0.3145452974,0.0165692437
0.0715898516,0.5677867903,0.0006941226,0.3145452974,0.0168780861
0.0715898516,0.5619266055,0.0006668769,0.3145452974,0.0171885089
0.0715898516,0.5561861521,0.0006388544,0.3145452974,0.01750045
0.0715898516,0.5505617978,0.0006100512,0.3145452974,0.017813849
0.0715898516,0.5450500556,0.0005804637,0.3145452974,0.0181286469
0.0715898516,0.5396475771,0.0005500887,0.3145452974,0.0184447867
0.0715898516,0.534351145,0.0005189235,0.3145452974,0.0187622128
0.0715898516,0.5291576674,0.0004869658,0.3145452974,0.0190808712
0.0715898516,0.5240641711,0.0004542136,0.3145452974,0.0194007096
0.0715898516,0.5190677966,0.0004206653,0.3145452974,0.0197216771
0.0715898516,0.5141657922,0.0003863196,0.3145452974,0.0200437243
0.0715898516,0.5093555094,0.0003511753,0.3145452974,0.0203668033
0.0715898516,0.5046343975,0.0003152319,0.3145452974,0.0206908677
0.0715898516,0.5,0.0002784889,0.3145452974,0.0210158724
0.0715898516,0.9090909091,0.001310234,0.321493213,0.0076133795
0.0715898516,0.8941605839,0.0012947877,0.321493213,0.0078013043
0.0715898516,0.8797127469,0.0012805545,0.321493213,0.0079972589
0.0715898516,0.8657243816,0.0012672285,0.321493213,0.0082004755
0.0715898516,0.852173913,0.0012545649,0.321493213,0.0084103342
0.0715898516,0.8390410959,0.0012423645,0.321493213,0.0086263241
0.0715898516,0.826306914,0.001230463,0.321493213,0.0088480169
0.0715898516,0.8139534884,0.0012187229,0.321493213,0.0090750476
0.0715898516,0.8019639935,0.0012070281,0.321493213,0.0093071003
0.0715898516,0.7903225806,0.0011952797,0.321493213,0.0095438985
0.0715898516,0.7790143084,0.0011833922,0.321493213,0.0097851966
0.0715898516,0.7680250784,0.0011712917,0.321493213,0.0100307745
0.0715898516,0.7573415765,0.0011589136,0.321493213,0.0102804328
0.0715898516,0.7469512195,0.0011462009,0.321493213,0.0105339893
0.0715898516,0.7368421053,0.0011331036,0.321493213,0.0107912762
0.0715898516,0.7270029674,0.001119577,0.321493213,0.0110521376
0.0715898516,0.7174231332,0.0011055813,0.321493213,0.0113164281
0.0715898516,0.7080924855,0.0010910808,0.321493213,0.0115840111
0.0715898516,0.6990014265,0.0010760436,0.321493213,0.0118547575
0.0715898516,0.6901408451,0.0010604408,0.321493213,0.0121285451
0.0715898516,0.6815020862,0.0010442463,0.321493213,0.0124052575
0.0715898516,0.6730769231,0.0010274365,0.321493213,0.0126847836
0.0715898516,0.6648575305,0.0010099901,0.321493213,0.0129670169
0.0715898516,0.6568364611,0.0009918874,0.321493213,0.0132518553
0.0715898516,0.6490066225,0.000973111,0.321493213,0.0135392003
0.0715898516,0.6413612565,0.0009536446,0.321493213,0.0138289572
0.0715898516,0.6338939198,0.0009334736,0.321493213,0.0141210344
0.0715898516,0.6265984655,0.0009125846,0.321493213,0.0144153435
0.0715898516,0.6194690265,0.0008909656,0.321493213,0.0147117989
0.0715898516,0.6125,0.0008686054,0.321493213,0.0150103175
0.0715898516,0.6056860321,0.000845494,0.321493213,0.015310819
0.0715898516,0.5990220049,0.0008216224,0.321493213,0.0156132255
0.0715898516,0.592503023,0.0007969821,0.321493213,0.0159174612
0.0715898516,0.5861244019,0.0007715658,0.321493213,0.0162234528
0.0715898516,0.5798816568,0.0007453666,0.321493213,0.0165311288
0.0715898516,0.5737704918,0.0007183786,0.321493213,0.0168404202
0.0715898516,0.5677867903,0.0006905963,0.321493213,0.0171512596
0.0715898516,0.5619266055,0.0006620149,0.321493213,0.0174635819
0.0715898516,0.5561861521,0.00063263,0.321493213,0.0177773236
0.0715898516,0.5505617978,0.0006024379,0.321493213,0.0180924232
0.0715898516,0.5450500556,0.0005714353,0.321493213,0.0184088211
0.0715898516,0.5396475771,0.0005396193,0.321493213,0.0187264593
0.0715898516,0.534351145,0.0005069875,0.321493213,0.0190452816
0.0715898516,0.5291576674,0.000473538,0.321493213,0.0193652336
0.0715898516,0.5240641711,0.0004392689,0.321493213,0.0196862623
0.0715898516,0.5190677966,0.000404179,0.321493213,0.0200083167
0.0715898516,0.5141657922,0.0003682674,0.321493213,0.0203313471
0.0715898516,0.5093555094,0.0003315333,0.321493213,0.0206553056
0.0715898516,0.5046343975,0.0002939763,0.321493213,0.0209801456
0.0715898516,0.5,0.0002555962,0.321493213,0.0213058222
0.0715898516,0.9090909091,0.0013376185,0.328510096,0.0077755471
0.0715898516,0.8941605839,0.0013216032,0.328510096,0.0079667287
0.0715898516,0.8797127469,0.0013068113,0.328510096,0.0081660349
0.0715898516,0.8657243816,0.0012929302,0.328510096,0.008372678
0.0715898516,0.852173913,0.0012797097,0.328510096,0.0085860214
0.0715898516,0.8390410959,0.001266946,0.328510096,0.0088055404
0.0715898516,0.826306914,0.0012544713,0.328510096,0.0090307943
0.0715898516,0.8139534884,0.001242145,0.328510096,0.0092614071
0.0715898516,0.8019639935,0.0012298486,0.328510096,0.0094970536
0.0715898516,0.7903225806,0.0012174808,0.328510096,0.0097374484
0.0715898516,0.7790143084,0.0012049545,0.328510096,0.0099823379
0.0715898516,0.7680250784,0.0011921942,0.328510096,0.0102314948
0.0715898516,0.7573415765,0.0011791338,0.328510096,0.010484713
0.0715898516,0.7469512195,0.0011657154,0.328510096,0.0107418039
0.0715898516,0.7368421053,0.0011518879,0.328510096,0.0110025938
0.0715898516,0.7270029674,0.0011376056,0.328510096,0.0112669213
0.0715898516,0.7174231332,0.0011228282,0.328510096,0.0115346359
0.0715898516,0.7080924855,0.0011075194,0.328510096,0.0118055959
0.0715898516,0.6990014265,0.0010916467,0.328510096,0.0120796678
0.0715898516,0.6901408451,0.0010751807,0.328510096,0.0123567249
0.0715898516,0.6815020862,0.0010580951,0.328510096,0.0126366467
0.0715898516,0.6730769231,0.0010403659,0.328510096,0.0129193182
0.0715898516,0.6648575305,0.0010219715,0.328510096,0.0132046292
0.0715898516,0.6568364611,0.0010028922,0.328510096,0.0134924741
0.0715898516,0.6490066225,0.0009831104,0.328510096,0.0137827513
0.0715898516,0.6413612565,0.0009626098,0.328510096,0.0140753628
0.0715898516,0.6338939198,0.0009413757,0.328510096,0.0143702142
0.0715898516,0.6265984655,0.0009193947,0.328510096,0.0146672143
0.0715898516,0.6194690265,0.0008966549,0.328510096,0.0149662751
0.0715898516,0.6125,0.0008731452,0.328510096,0.015267311
0.0715898516,0.6056860321,0.0008488556,0.328510096,0.0155702396
0.0715898516,0.5990220049,0.0008237772,0.328510096,0.0158749807
0.0715898516,0.592503023,0.0007979019,0.328510096,0.0161814569
0.0715898516,0.5861244019,0.0007712224,0.328510096,0.016489593
0.0715898516,0.5798816568,0.0007437321,0.328510096,0.0167993161
0.0715898516,0.5737704918,0.0007154252,0.328510096,0.0171105555
0.0715898516,0.5677867903,0.0006862966,0.328510096,0.0174232428
0.0715898516,0.5619266055,0.0006563415,0.328510096,0.0177373114
0.0715898516,0.5561861521,0.0006255561,0.328510096,0.0180526971
0.0715898516,0.5505617978,0.0005939368,0.328510096,0.0183693375
0.0715898516,0.5450500556,0.0005614806,0.328510096,0.018687172
0.0715898516,0.5396475771,0.0005281851,0.328510096,0.0190061421
0.0715898516,0.534351145,0.000494048,0.328510096,0.0193261912
0.0715898516,0.5291576674,0.0004590677,0.328510096,0.0196472643
0.0715898516,0.5240641711,0.0004232428,0.328510096,0.0199693084
0.0715898516,0.5190677966,0.0003865724,0.328510096,0.020292272
0.0715898516,0.5141657922,0.0003490558,0.328510096,0.0206161056
0.0715898516,0.5093555094,0.0003106927,0.328510096,0.0209407612
0.0715898516,0.5046343975,0.000271483,0.328510096,0.0212661923
0.0715898516,0.5,0.0002314271,0.328510096,0.0215923544
0.0715898516,0.9090909091,0.0013652252,0.3355969611,0.007939164
0.0715898516,0.8941605839,0.0013486253,0.3355969611,0.0081335989
0.0715898516,0.8797127469,0.0013332586,0.3355969611,0.0083362507
0.0715898516,0.8657243816,0.0013188057,0.3355969611,0.0085463116
0.0715898516,0.852173913,0.0013050107,0.3355969611,0.0087631281
0.0715898516,0.8390410959,0.0012916656,0.3355969611,0.008986161
0.0715898516,0.826306914,0.0012785986,0.3355969611,0.0092149572
0.0715898516,0.8139534884,0.0012656664,0.3355969611,0.00944913
0.0715898516,0.8019639935,0.0012527477,0.3355969611,0.0096883441
0.0715898516,0.7903225806,0.0012397392,0.3355969611,0.0099323052
0.0715898516,0.7790143084,0.0012265518,0.3355969611,0.0101807518
0.0715898516,0.7680250784,0.0012131085,0.3355969611,0.0104334491
0.0715898516,0.7573415765,0.001199342,0.3355969611,0.0106901841
0.0715898516,0.7469512195,0.0011851932,0.3355969611,0.0109507618
0.0715898516,0.7368421053,0.0011706098,0.3355969611,0.0112150026
0.0715898516,0.7270029674,0.0011555457,0.3355969611,0.0114827395
0.0715898516,0.7174231332,0.0011399595,0.3355969611,0.0117538166
0.0715898516,0.7080924855,0.0011238144,0.3355969611,0.0120280875
0.0715898516,0.6990014265,0.0011070775,0.3355969611,0.0123054138
0.0715898516,0.6901408451,0.0010897189,0.3355969611,0.0125856646
0.0715898516,0.6815020862,0.001071712,0.3355969611,0.0128687153
0.0715898516,0.6730769231,0.0010530326,0.3355969611,0.0131544467
0.0715898516,0.6648575305,0.0010336588,0.3355969611,0.0134427453
0.0715898516,0.6568364611,0.0010135709,0.3355969611,0.0137335017
0.0715898516,0.6490066225,0.0009927509,0.3355969611,0.0140266112
0.0715898516,0.6413612565,0.0009711827,0.3355969611,0.0143219728
0.0715898516,0.6338939198,0.0009488516,0.3355969611,0.0146194893
0.0715898516,0.6265984655,0.0009257443,0.3355969611,0.0149190667
0.0715898516,0.6194690265,0.0009018487,0.3355969611,0.0152206144
0.0715898516,0.6125,0.0008771539,0.3355969611,0.0155240448
0.0715898516,0.6056860321,0.0008516503,0.3355969611,0.0158292732
0.0715898516,0.5990220049,0.0008253288,0.3355969611,0.0161362176
0.0715898516,0.592503023,0.0007981818,0.3355969611,0.0164447986
0.0715898516,0.5861244019,0.0007702019,0.3355969611,0.0167549395
0.0715898516,0.5798816568,0.0007413831,0.3355969611,0.0170665659
0.0715898516,0.5737704918,0.0007117196,0.3355969611,0.0173796058
0.0715898516,0.5677867903,0.0006812065,0.3355969611,0.0176939895
0.0715898516,0.5619266055,0.0006498396,0.3355969611,0.0180096496
0.0715898516,0.5561861521,0.0006176152,0.3355969611,0.0183265209
0.0715898516,0.5505617978,0.00058453,0.3355969611,0.0186445403
0.0715898516,0.5450500556,0.0005505815,0.3355969611,0.0189636465
0.0715898516,0.5396475771,0.0005157673,0.3355969611,0.0192837807
0.0715898516,0.534351145,0.0004800858,0.3355969611,0.0196048857
0.0715898516,0.5291576674,0.0004435356,0.3355969611,0.0199269065
0.0715898516,0.5240641711,0.0004061157,0.3355969611,0.0202497897
0.0715898516,0.5190677966,0.0003678255,0.3355969611,0.0205734841
0.0715898516,0.5141657922,0.0003286647,0.3355969611,0.0208979401
0.0715898516,0.5093555094,0.0002886334,0.3355969611,0.0212231099
0.0715898516,0.5046343975,0.0002477319,0.3355969611,0.0215489475
0.0715898516,0.5,0.0002059609,0.3355969611,0.0218754085
0.0715898516,0.9090909091,0.0013930567,0.3427548427,0.0081042492
0.0715898516,0.8941605839,0.0013758563,0.3427548427,0.0083019335
0.0715898516,0.8797127469,0.0013598983,0.3427548427,0.0085079243
0.0715898516,0.8657243816,0.0013448563,0.3427548427,0.0087213935
0.0715898516,0.852173913,0.0013304689,0.3427548427,0.0089416704
0.0715898516,0.8390410959,0.0013165237,0.3427548427,0.0091682012
0.0715898516,0.826306914,0.001302845,0.3427548427,0.0094005203
0.0715898516,0.8139534884,0.0012892866,0.3427548427,0.0096382295
0.0715898516,0.8019639935,0.0012757245,0.3427548427,0.0098809838
0.0715898516,0.7903225806,0.0012620533,0.3427548427,0.0101284797
0.0715898516,0.7790143084,0.0012481821,0.3427548427,0.0103804476
0.0715898516,0.7680250784,0.0012340323,0.3427548427,0.0106366451
0.0715898516,0.7573415765,0.0012195352,0.3427548427,0.0108968522
0.0715898516,0.7469512195,0.0012046305,0.3427548427,0.0111608675
0.0715898516,0.7368421053,0.0011892653,0.3427548427,0.0114285053
0.0715898516,0.7270029674,0.0011733922,0.3427548427,0.0116995929
0.0715898516,0.7174231332,0.0011569695,0.3427548427,0.0119739691
0.0715898516,0.7080924855,0.0011399597,0.3427548427,0.0122514826
0.0715898516,0.6990014265,0.0011223293,0.3427548427,0.0125319903
0.0715898516,0.6901408451,0.0011040482,0.3427548427,0.0128153569
0.0715898516,0.6815020862,0.0010850893,0.3427548427,0.0131014534
0.0715898516,0.6730769231,0.0010654282,0.3427548427,0.0133901571
0.0715898516,0.6648575305,0.0010450429,0.3427548427,0.0136813506
0.0715898516,0.6568364611,0.0010239135,0.3427548427,0.0139749212
0.0715898516,0.6490066225,0.0010020221,0.3427548427,0.0142707609
0.0715898516,0.6413612565,0.0009793524,0.3427548427,0.0145687657
0.0715898516,0.6338939198,0.0009558897,0.3427548427,0.0148688355
0.0715898516,0.6265984655,0.0009316209,0.3427548427,0.015170874
0.0715898516,0.6194690265,0.0009065339,0.3427548427,0.015474788
0.0715898516,0.6125,0.0008806182,0.3427548427,0.0157804877
0.0715898516,0.6056860321,0.0008538639,0.3427548427,0.0160878864
0.0715898516,0.5990220049,0.0008262626,0.3427548427,0.0163969001
0.0715898516,0.592503023,0.0007978065,0.3427548427,0.016707448
0.0715898516,0.5861244019,0.0007684887,0.3427548427,0.0170194517
0.0715898516,0.5798816568,0.0007383034,0.3427548427,0.0173328354
0.0715898516,0.5737704918,0.000707245,0.3427548427,0.0176475261
0.0715898516,0.5677867903,0.0006753091,0.3427548427,0.017963453
0.0715898516,0.5619266055,0.0006424917,0.3427548427,0.0182805478
0.0715898516,0.5561861521,0.0006087893,0.3427548427,0.0185987445
0.0715898516,0.5505617978,0.0005741992,0.3427548427,0.0189179794
0.0715898516,0.5450500556,0.0005387191,0.3427548427,0.019238191
0.0715898516,0.5396475771,0.000502347,0.3427548427,0.0195593198
0.0715898516,0.534351145,0.0004650817,0.3427548427,0.0198813087
0.0715898516,0.5291576674,0.0004269221,0.3427548427,0.0202041024
0.0715898516,0.5240641711,0.0003878677,0.3427548427,0.0205276478
0.0715898516,0.5190677966,0.0003479182,0.3427548427,0.0208518937
0.0715898516,0.5141657922,0.0003070738,0.3427548427,0.0211767907
0.0715898516,0.5093555094,0.000265335,0.3427548427,0.0215022915
0.0715898516,0.5046343975,0.0002227023,0.3427548427,0.0218283504
0.0715898516,0.5,0.0001791769,0.3427548427,0.0221549238
0.0715898516,0.9090909091,0.0014211156,0.3499847955,0.0082708223
0.0715898516,0.8941605839,0.0014032983,0.3499847955,0.0084717513
0.0715898516,0.8797127469,0.0013867322,0.3499847955,0.008681074
0.0715898516,0.8657243816,0.0013710835,0.3499847955,0.0088979412
0.0715898516,0.852173913,0.0013560854,0.3499847955,0.0091216651
0.0715898516,0.8390410959,0.0013415208,0.3499847955,0.0093516769
0.0715898516,0.826306914,0.0013272106,0.3499847955,0.009587498
0.0715898516,0.8139534884,0.0013130052,0.3499847955,0.0098287191
0.0715898516,0.8019639935,0.0012987781,0.3499847955,0.0100749848
0.0715898516,0.7903225806,0.0012844217,0.3499847955,0.0103259827
0.0715898516,0.7790143084,0.0012698433,0.3499847955,0.0105814346
0.0715898516,0.7680250784,0.0012549627,0.3499847955,0.0108410905
0.0715898516,0.7573415765,0.00123971,0.3499847955,0.0111047234
0.0715898516,0.7469512195,0.0012240237,0.3499847955,0.0113721253
0.0715898516,0.7368421053,0.0012078498,0.3499847955,0.0116431042
0.0715898516,0.7270029674,0.0011911404,0.3499847955,0.011917482
0.0715898516,0.7174231332,0.0011738528,0.3499847955,0.0121950919
0.0715898516,0.7080924855,0.0011559491,0.3499847955,0.0124757776
0.0715898516,0.6990014265,0.0011373953,0.3499847955,0.0127593914
0.0715898516,0.6901408451,0.0011181609,0.3499847955,0.0130457935
0.0715898516,0.6815020862,0.0010982186,0.3499847955,0.0133348508
0.0715898516,0.6730769231,0.0010775438,0.3499847955,0.0136264367
0.0715898516,0.6648575305,0.0010561143,0.3499847955,0.0139204302
0.0715898516,0.6568364611,0.0010339101,0.3499847955,0.0142167151
0.0715898516,0.6490066225,0.0010109131,0.3499847955,0.0145151803
0.0715898516,0.6413612565,0.0009871073,0.3499847955,0.0148157189
0.0715898516,0.6338939198,0.000962478,0.3499847955,0.0151182281
0.0715898516,0.6265984655,0.000937012,0.3499847955,0.015422609
0.0715898516,0.6194690265,0.0009106976,0.3499847955,0.015728766
0.0715898516,0.6125,0.0008835241,0.3499847955,0.0160366074
0.0715898516,0.6056860321,0.0008554823,0.3499847955,0.0163460444
0.0715898516,0.5990220049,0.0008265636,0.3499847955,0.0166569914
0.0715898516,0.592503023,0.0007967606,0.3499847955,0.0169693659
0.0715898516,0.5861244019,0.0007660669,0.3499847955,0.0172830881
0.0715898516,0.5798816568,0.0007344765,0.3499847955,0.0175980812
0.0715898516,0.5737704918,0.0007019847,0.3499847955,0.0179142709
0.0715898516,0.5677867903,0.000668587,0.3499847955,0.0182315857
0.0715898516,0.5619266055,0.0006342798,0.3499847955,0.0185499564
0.0715898516,0.5561861521,0.0005990603,0.3499847955,0.0188693166
0.0715898516,0.5505617978,0.0005629258,0.3499847955,0.0191896021
0.0715898516,0.5450500556,0.0005258745,0.3499847955,0.019510751
0.0715898516,0.5396475771,0.0004879049,0.3499847955,0.0198327038
0.0715898516,0.534351145,0.000449016,0.3499847955,0.0201554033
0.0715898516,0.5291576674,0.0004092074,0.3499847955,0.0204787943
0.0715898516,0.5240641711,0.0003684787,0.3499847955,0.0208028239
0.0715898516,0.5190677966,0.0003268303,0.3499847955,0.0211274411
0.0715898516,0.5141657922,0.0002842627,0.3499847955,0.0214525973
0.0715898516,0.5093555094,0.0002407766,0.3499847955,0.0217782454
0.0715898516,0.5046343975,0.0001963734,0.3499847955,0.0221043406
0.0715898516,0.5,0.0001510544,0.3499847955,0.0224308398
0.0715898516,0.9090909091,0.0014494045,0.3572878949,0.0084389032
0.0715898516,0.8941605839,0.0014309538,0.3572878949,0.0086430717
0.0715898516,0.8797127469,0.0014137621,0.3572878949,0.0088557182
0.0715898516,0.8657243816,0.0013974887,0.3572878949,0.0090759725
0.0715898516,0.852173913,0.0013818611,0.3572878949,0.0093031289
0.0715898516,0.8390410959,0.0013666577,0.3572878949,0.0095366037
0.0715898516,0.826306914,0.0013516954,0.3572878949,0.0097759051
0.0715898516,0.8139534884,0.0013368217,0.3572878949,0.0100206123
0.0715898516,0.8019639935,0.0013219074,0.3572878949,0.0102703595
0.0715898516,0.7903225806,0.0013068428,0.3572878949,0.0105248249
0.0715898516,0.7790143084,0.0012915334,0.3572878949,0.0107837221
0.0715898516,0.7680250784,0.0012758973,0.3572878949,0.0110467931
0.0715898516,0.7573415765,0.0012598633,0.3572878949,0.0113138037
0.0715898516,0.7469512195,0.0012433688,0.3572878949,0.0115845393
0.0715898516,0.7368421053,0.0012263589,0.3572878949,0.0118588017
0.0715898516,0.7270029674,0.0012087849,0.3572878949,0.012136407
0.0715898516,0.7174231332,0.0011906034,0.3572878949,0.0124171831
