H,h,target,v
0.1095584665,0.0067078675,0.0167549395,0.1912983413
0.110611123,0.0224710175,0.0170665659,0.1974285061
0.1116684977,0.0375316639,0.0173796058,0.2035628072
0.1127306984,0.0519355786,0.0176939895,0.209698437
0.1137978306,0.0657246366,0.0180096496,0.2158327067
0.1148699978,0.0789372222,0.0183265209,0.2219630424
0.1159473012,0.091608585,0.0186445403,0.2280869821
0.1170298398,0.1037711537,0.0189636465,0.2342021723
0.1181177104,0.1154548126,0.0192837807,0.2403063646
0.1192110074,0.1266871465,0.0196048857,0.2463974124
0.1203098228,0.1374936576,0.0199269065,0.2524732685
0.1214142462,0.1478979589,0.0202497897,0.2585319812
0.122524365,0.1579219455,0.0205734841,0.2645716923
0.123640264,0.1675859485,0.0208979401,0.2705906333
0.1247620258,0.1769088723,0.0212231099,0.2765871235
0.1258897302,0.1859083176,0.0215489475,0.2825595667
0.1270234551,0.1946006919,0.0218754085,0.2885064486
0.076686941,-2.2745846897,0.0081042492,0.0191810637
0.0776351449,-2.0060985171,0.0083019335,0.0225821064
0.0785858992,-1.7817689982,0.0085079243,0.0261914417
0.0795389851,-1.5915690286,0.0087213935,0.0299973331
0.0804942517,-1.4282877879,0.0089416704,0.0339887157
0.0814516021,-1.2866079519,0.0091682012,0.0381551218
0.0824109819,-1.1625231933,0.0094005203,0.042486619
0.0833723711,-1.0529581048,0.0096382295,0.0469737596
0.0843357778,-0.9555130064,0.0098809838,0.0516075389
0.0853012327,-0.8682882714,0.0101284797,0.0563793583
0.0862687854,-0.7897607039,0.0103804476,0.061280996
0.0872385009,-0.718694832,0.0106366451,0.0663045797
0.0882104569,-0.6540781336,0.0108968522,0.0714425642
0.0891847417,-0.5950729911,0.0111608675,0.0766877117
0.0901614523,-0.5409805454,0.0114285053,0.0820330737
0.0911406927,-0.4912131492,0.0116995929,0.0874719757
0.0921225728,-0.4452731254,0.0119739691,0.0929980033
0.0931072074,-0.4027362097,0.0122514826,0.0986049897
0.0940947148,-0.3632385166,0.0125319903,0.1042870044
0.0950852163,-0.3264661834,0.0128153569,0.1100383429
0.0960788355,-0.2921470731,0.0131014534,0.1158535175
0.0970756978,-0.2600440738,0.0133901571,0.1217272485
0.0980759293,-0.2299496477,0.0136813506,0.1276544567
0.0990796571,-0.2016813661,0.0139749212,0.1336302555
0.1000870083,-0.1750782289,0.0142707609,0.1396499444
0.10109811,-0.1499976121,0.0145687657,0.1457090027
0.1021130886,-0.1263127221,0.0148688355,0.1518030833
0.1031320701,-0.1039104615,0.015170874,0.1579280069
0.1041551792,-0.0826896302,0.015474788,0.1640797571
0.1051825397,-0.0625594033,0.0157804877,0.1702544747
0.1062142736,-0.0434380353,0.0160878864,0.1764484535
0.1072505016,-0.025251755,0.0163969001,0.1826581351
0.1082913427,-0.0079338166,0.016707448,0.1888801047
0.1093369139,0.0085763163,0.0170194517,0.1951110867
0.1103873302,0.0243336759,0.0173328354,0.2013479407
0.1114427047,0.0393884017,0.0176475261,0.2075876576
0.1125031481,0.053786272,0.017963453,0.2138273553
0.113568769,0.0675691677,0.0182805478,0.2200642754
0.1146396737,0.0807754789,0.0185987445,0.2262957793
0.1157159659,0.0934404605,0.0189179794,0.232519345
0.1167977472,0.1055965461,0.019238191,0.2387325631
0.1178851164,0.1172736249,0.0195593198,0.244933134
0.11897817,0.128499286,0.0198813087,0.2511188643
0.1200770019,0.1392990363,0.0202041024,0.2572876636
0.1211817036,0.1496964925,0.0205276478,0.2634375416
0.1222923637,0.1597135541,0.0208518937,0.2695666049
0.1234090687,0.1693705559,0.0211767907,0.275673054
0.124531902,0.1786864059,0.0215022915,0.2817551804
0.1256609449,0.1876787086,0.0218283504,0.2878113636
0.1267962759,0.1963638751,0.0221549238,0.2938400688
0.0766438916,-2.2729187946,0.0082708223,0.0195727766
0.07758451,-2.0043599197,0.0084717513,0.0230448283
0.0785277685,-1.7799767111,0.008681074,0.0267296401
0.0794734489,-1.5897364465,0.0088979412,0.030615192
0.0804214026,-1.4264246019,0.0091216651,0.0346901445
0.0813715356,-1.2847213362,0.0093516769,0.0389437631
0.0823237973,-1.1606185664,0.009587498,0.0433658563
0.0832781723,-1.0510396322,0.0098287191,0.0479467246
0.0842346733,-0.9535839423,0.0100749848,0.0526771183
0.0851933365,-0.8663511951,0.0103259827,0.0575482008
0.0861542169,-0.7878176876,0.0105814346,0.0625515186
0.0871173853,-0.7167475611,0.0108410905,0.0676789745
0.0880829252,-0.6521279953,0.0111047234,0.0729228048
0.0890509309,-0.5931211399,0.0113721253,0.0782755595
0.0900215054,-0.5390279522,0.0116431042,0.0837300844
0.0909947588,-0.4892606388,0.011917482,0.0892795056
0.0919708072,-0.4433214054,0.0121950919,0.0949172157
0.0929497711,-0.4007858927,0.0124757776,0.100636861
0.093931775,-0.3612901375,0.0127593914,0.1064323306
0.094916946,-0.3245202134,0.0130457935,0.1122977459
0.0959054136,-0.2902039306,0.0133348508,0.1182274513
0.0968973087,-0.2581041331,0.0136264367,0.1242160054
0.0978927631,-0.2280132461,0.0139204302,0.1302581736
0.0988919093,-0.1997488095,0.0142167151,0.13634892
0.0998948797,-0.1731497964,0.0145151803,0.1424834011
0.1009018064,-0.14807356,0.0148157189,0.1486569591
0.1019128211,-0.1243932868,0.0151182281,0.1548651158
0.1029280542,-0.1019958623,0.015422609,0.1611035671
0.1039476354,-0.0807800712,0.015728766,0.1673681774
0.1049716926,-0.0606550752,0.0160366074,0.1736549744
0.1060003523,-0.0415391171,0.0163460444,0.1799601442
0.1070337393,-0.023358415,0.0166569914,0.1862800267
0.1080719764,-0.0060462135,0.0169693659,0.1926111108
0.1091151843,0.0104580324,0.0172830881,0.1989500304
0.1101634817,0.026209363,0.0175980812,0.2052935596
0.1112169847,0.0412579249,0.0179142709,0.2116386091
0.1122758073,0.0556495032,0.0182315857,0.2179822221
0.1133400611,0.0694259853,0.0185499564,0.2243215703
0.114409855,0.0826257671,0.0188693166,0.2306539503
0.1154852953,0.095284109,0.0191896021,0.2369767796
0.1165664858,0.1074334499,0.019510751,0.2432875938
0.1176535277,0.119103684,0.0198327038,0.2495840421
0.1187465194,0.1303224054,0.0201554033,0.2558638847
0.1198455566,0.1411151252,0.0204787943,0.2621249892
0.1209507322,0.1515054648,0.0208028239,0.268365327
0.1220621365,0.1615153276,0.0211274411,0.2745829709
0.1231798571,0.1711650529,0.0214525973,0.280776091
0.1243039786,0.1804735525,0.0217782454,0.2869429524
0.125434583,0.1894584346,0.0221043406,0.293081912
0.1265717496,0.1981361142,0.0224308398,0.2991914154
0.076600424,-2.2712383043,0.0084389032,0.0199679604
0.0775333863,-2.002606078,0.0086430717,0.0235117139
0.0784690807,-1.7781686995,0.0088557182,0.0272727437
0.0794072902,-1.5878877813,0.0090759725,0.0312387416
0.0803478685,-1.4245450649,0.0093031289,0.0353980886
0.0812907248,-1.2828181713,0.0095366037,0.0397397786
0.0822358127,-1.1586972465,0.0097759051,0.0442533562
0.0831831214,-1.0491043674,0.0100206123,0.048928865
0.084132669,-0.951638023,0.0102703595,0.0537568051
0.0850844969,-0.8643972313,0.0105248249,0.0587280969
0.086038666,-0.7858577777,0.0107837221,0.0638340501
0.0869952531,-0.7147834136,0.0110467931,0.0690663375
0.0879543479,-0.6501610176,0.0113138037,0.0744169719
0.0889160507,-0.5911525044,0.0115845393,0.079878286
0.089880471,-0.5370586462,0.0118588017,0.0854429152
0.0908477251,-0.4872915022,0.012136407,0.0911037814
0.0918179353,-0.4413531594,0.0124171831,0.0968540794
0.0927912284,-0.3988191625,0.0127009685,0.1026872645
0.0937677349,-0.3593254701,0.0129876109,0.1085970409
0.0947475883,-0.3225580911,0.013276966,0.1145773517
0.0957309237,-0.2882447823,0.0135688967,0.1206223694
0.0967178781,-0.2561483429,0.0138632723,0.1267264873
0.0977085889,-0.2260611605,0.0141599683,0.1328843117
0.0987031941,-0.1978007433,0.0144588653,0.1390906542
0.0997018317,-0.1712060372,0.014759849,0.145340525
0.1007046389,-0.146134372,0.0150628095,0.1516291263
0.1017117525,-0.122458914,0.0153676415,0.1579518464
0.1027233079,-0.100066531,0.0156742435,0.1643042536
0.1037394393,-0.0788559924,0.015982518,0.170682091
0.1047602792,-0.0587364461,0.016292371,0.1770812711
0.1057859586,-0.0396261228,0.0166037119,0.1834978707
0.1068166061,-0.0214512295,0.0169164537,0.1899281264
0.1078523486,-0.004145001,0.0172305122,0.1963684296
0.1088933105,0.0123531166,0.0175458065,0.2028153222
0.1099396139,0.0280981719,0.0178622587,0.2092654922
0.1109913784,0.0431403193,0.0181797937,0.2157157696
0.1120487209,0.0575253508,0.0184983391,0.2221631221
0.113111756,0.0712951604,0.0188178253,0.2286046513
0.1141805951,0.0844881502,0.0191381853,0.2350375888
0.1152553473,0.0971395864,0.0194593547,0.2414592923
0.1163361184,0.1092819135,0.0197812715,0.247867242
0.1174230118,0.120945031,0.0201038763,0.2542590368
0.1185161278,0.1321565379,0.0204271119,0.2606323911
0.1196155636,0.1429419502,0.0207509235,0.2669851309
0.1207214139,0.153324894,0.0210752585,0.2733151908
0.12183377,0.1633272773,0.0214000666,0.2796206103
0.1229527208,0.1729694434,0.0217252995,0.2858995308
0.1240783517,0.1822703086,0.0220509111,0.2921501922
0.1252107457,0.191247485,0.0223768572,0.2983709301
0.1263499826,0.1999173916,0.0227030959,0.3045601721
0.0765565322,-2.269543025,0.0086085119,0.020366662
0.0774817667,-2.000836789,0.0088159141,0.0239828208
0.0784098279,-1.7763447538,0.0090318758,0.0278208211
0.0793405002,-1.5860228186,0.0092555053,0.0318680621
0.0802736397,-1.4226489591,0.009486079,0.0361126404
0.0812091594,-1.2808982367,0.0097229978,0.0405432737
0.0821470173,-1.1567590121,0.0099657566,0.0451492371
0.0830872074,-1.0471520878,0.0102139228,0.0499203124
0.0840297532,-0.949675026,0.0104671201,0.0548467444
0.0849747021,-0.8624261582,0.0107250174,0.0599192049
0.0859221209,-0.7838807536,0.0109873194,0.0651287619
0.0868720927,-0.7128021704,0.0112537604,0.0704668527
0.0878247135,-0.6481769833,0.0115240989,0.0759252615
0.0887800902,-0.5891668701,0.0117981135,0.0814960988
0.0897383386,-0.535072416,0.0120755998,0.0871717844
0.0906995817,-0.4853055311,0.012356368,0.0929450311
0.0916639481,-0.4393681828,0.0126402406,0.0988088313
0.0926315713,-0.3968358189,0.012927051,0.1047564445
0.093602588,-0.3573443185,0.0132166422,0.1107813858
0.0945771378,-0.3205796253,0.0135088655,0.1168774156
0.0955553622,-0.2862694419,0.0138035796,0.1230385306
0.0965374041,-0.2541765222,0.0141006501,0.1292589549
0.0975234068,-0.2240932157,0.0143999488,0.135533132
0.098513514,-0.1958369982,0.0147013531,0.1418557176
0.099507869,-0.169246788,0.0150047455,0.1482215725
0.1005066148,-0.144179891,0.0153100136,0.1546257559
0.101509893,-0.1205094531,0.0156170493,0.1610635198
0.102517844,-0.0981223239,0.0159257488,0.1675303026
0.103530607,-0.076917257,0.0162360126,0.1740217238
0.1045483189,-0.0568033861,0.0165477446,0.1805335785
0.105571115,-0.0376989296,0.0168608527,0.1870618328
0.1065991283,-0.0195300831,0.0171752483,0.1936026182
0.1076324893,-0.0022300712,0.017490846,0.2001522273
0.1086713263,0.0142616694,0.0178075638,0.2067071091
0.1097157649,0.0300001958,0.0181253228,0.2132638647
0.1107659278,0.0450356703,0.0184440471,0.2198192425
0.1118219352,0.0594138924,0.018763664,0.2263701345
0.1128839044,0.0731767629,0.0190841032,0.2329135722
0.1139519495,0.0863626903,0.0194052977,0.239446722
0.1150261818,0.0990069471,0.0197271829,0.2459668819
0.1161067096,0.1111419836,0.0200496969,0.2524714772
0.117193638,0.1227977046,0.0203727804,0.2589580572
0.1182870692,0.1340017148,0.0206963767,0.265424291
0.1193871021,0.1447795351,0.0210204313,0.2718679641
0.1204938325,0.1551547965,0.0213448922,0.2782869752
0.1216073532,0.1651494117,0.0216697099,0.2846793318
0.1227277537,0.1747837286,0.0219948368,0.2910431479
0.1238551205,0.184076668,0.0223202279,0.2973766397
0.1249895371,0.1930458464,0.0226458399,0.3036781228
0.1261310837,0.2017076869,0.022971632,0.3099460089
0.0765122099,-2.2678327591,0.008779669,0.0207689295
0.077429644,-1.9990518461,0.0089902984,0.0244582075
0.078350002,-1.7745046607,0.009209566,0.0283739422
0.0792730698,-1.5841413403,0.009436558,0.0325032353
0.0801987066,-1.4207360627,0.0096705328,0.0368338945
0.0811268292,-1.2789613084,0.0099108755,0.0413543557
0.0820574001,-1.1548036372,0.0101570675,0.0460536199
0.0829904188,-1.0451825669,0.0104086644,0.0509212012
0.0839259144,-0.9476947247,0.0106652791,0.0559470841
0.0848639402,-0.8604377497,0.0109265709,0.0611216863
0.0858045697,-0.7818863906,0.0111922358,0.0664358285
0.0867478921,-0.7108036084,0.0114620001,0.0718807075
0.0876940103,-0.6461756716,0.0117356148,0.0774478733
0.0886430379,-0.5871640189,0.0120128518,0.0831292092
0.0895950974,-0.5330690464,0.0122935003,0.0889169139
0.0905503186,-0.483302514,0.0125773646,0.0948034864
0.0915088367,-0.4373662681,0.0128642619,0.1007817119
0.0924707919,-0.3948356584,0.0131540204,0.1068446492
0.0934363275,-0.3553464838,0.0134464783,0.1129856196
0.0944055895,-0.3185846221,0.0137414825,0.1191981968
0.0953787258,-0.2842777207,0.0140388876,0.1254761974
0.0963558852,-0.2521884879,0.0143385556,0.1318136723
0.0973372173,-0.2221092344,0.0146403547,0.1382048986
0.0983228716,-0.1938574029,0.0149441589,0.1446443727
0.099312997,-0.1672718838,0.015249848,0.1511268025
0.1003077418,-0.1422099587,0.0155573066,0.1576471015
0.1013072531,-0.1185447524,0.0158664243,0.1642003825
0.1023116764,-0.096163096,0.0161770952,0.1707819514
0.1033211554,-0.074963727,0.0164892174,0.177387302
0.1043358319,-0.0548557648,0.0168026935,0.1840121102
0.1053558454,-0.0357574144,0.0171174296,0.1906522292
0.1063813332,-0.0175948602,0.0174333358,0.1973036843
0.1074124298,-0.000301316,0.0177503255,0.2039626679
0.108449267,0.0161837911,0.0180683159,0.2106255351
0.1094919739,0.0319155271,0.0183872272,0.2172887992
0.1105406767,0.0469440626,0.0187069831,0.2239491267
0.1115954984,0.0613152046,0.0190275103,0.2306033336
0.1126565589,0.0750708615,0.0193487385,0.2372483807
0.1137239752,0.0882494483,0.0196706005,0.2438813698
0.1147978607,0.1008862439,0.0199930318,0.2504995393
0.1158783259,0.113013705,0.0203159708,0.2571002603
0.1169654778,0.124661742,0.0206393587,0.2636810328
0.1180594202,0.1358579652,0.020963139,0.2702394818
0.1191602534,0.1466279011,0.0212872582,0.2767733533
0.1202680745,0.1569951856,0.021611665,0.2832805109
0.1213829773,0.1669817366,0.0219363106,0.289758932
0.1225050522,0.1766079069,0.0222611487,0.2962067041
0.1236343864,0.1858926219,0.0225861352,0.3026220215
0.1247710635,0.1948535025,0.0229112281,0.3090031816
0.1259151643,0.2035069764,0.0232363878,0.3153485817
0.0764674508,-2.2661073057,0.0089523954,0.0211748118
0.0773770109,-1.9972510392,0.009166245,0.0249379335
0.0782895947,-1.7726482031,0.0093888082,0.0289321779
0.0792049901,-1.5822431241,0.0096191492,0.0331443446
0.0801230593,-1.41880615,0.0098565077,0.0375619471
0.0810437235,-1.277007158,0.0101002531,0.0421731343
0.0819669501,-1.1528308922,0.0103498532,0.0469666276
0.082892744,-1.0431955744,0.010604851,0.0519316684
0.0838211404,-0.9456968888,0.010864849,0.0570579748
0.0847521992,-0.8584317761,0.0111294965,0.0623357054
0.0856860001,-0.7798744599,0.0113984807,0.0677554278
0.0866226393,-0.7087875009,0.0116715197,0.0733080928
0.0875622267,-0.6441568582,0.0119483571,0.0789850108
0.0885048826,-0.585143729,0.0122287578,0.0847778322
0.0894507368,-0.531048319,0.0125125048,0.0906785298
0.0903999259,-0.481282236,0.0127993964,0.0966793835
0.0913525921,-0.4353472044,0.0130892442,0.1027729659
0.0923088824,-0.3928184746,0.0133818715,0.1089521306
0.093268947,-0.3533317645,0.0136771116,0.1152100006
0.0942329385,-0.3165728848,0.013974807,0.1215399583
0.0952010111,-0.2822694277,0.0142748085,0.1279356358
0.0961733202,-0.2501840546,0.014576974,0.1343909069
0.0971500214,-0.2201090369,0.0148811684,0.1408998788
0.0981312701,-0.1918617842,0.0151872627,0.1474568845
0.0991172213,-0.1652811579,0.0154951335,0.1540564762
0.1001080285,-0.140224415,0.0158046631,0.1606934184
0.1011038443,-0.1165646588,0.0161157386,0.1673626821
0.1021048193,-0.0941887016,0.016428252,0.1740594381
0.1031111022,-0.0729952642,0.0167420996,0.1807790523
0.1041228393,-0.0528934509,0.0170571822,0.1875170793
0.1051401747,-0.0338014539,0.0173734046,0.1942692578
0.1061632496,-0.0156454451,0.0176906757,0.2010315053
0.1071922026,0.0016413722,0.0180089081,0.207799913
0.1082271693,0.0181195814,0.0183280179,0.214570741
0.1092682821,0.0338442575,0.018647925,0.221340414
0.1103156704,0.0488655797,0.0189685526,0.2281055164
0.1113694601,0.0632293632,0.0192898272,0.2348627876
0.112429774,0.0769775236,0.0196116785,0.2416091181
0.1134967314,0.0901484834,0.0199340394,0.248341545
0.114570448,0.1027775281,0.0202568458,0.2550572476
0.1156510363,0.1148971207,0.0205800364,0.2617535433
0.116738605,0.1265371781,0.020903553,0.2684278839
0.1178332594,0.1377253162,0.02122734,0.2750778508
0.1189351013,0.1484870671,0.0215513446,0.281701152
0.1200442287,0.1588460726,0.0218755166,0.2882956173
0.1211607364,0.1688242555,0.0221998083,0.2948591951
0.1222847154,0.1784419739,0.0225241745,0.3013899483
0.1234162533,0.187718158,0.0228485724,0.3078860509
0.1245554343,0.1966704338,0.0231729615,0.3143457839
0.1257023388,0.2053152335,0.0234973038,0.3207675323
0.0764222486,-2.2643664601,0.0091267124,0.0215843587
0.0773238599,-1.9954341541,0.0093437742,0.0254220595
0.0782285976,-1.77077516,0.0095696221,0.0294956008
0.0791362516,-1.5803279439,0.0098032976,0.033791475
0.0800466877,-1.416858991,0.0100440216,0.0382968961
0.0809598315,-1.2750355532,0.0102911475,0.042999721
0.0818756557,-1.1508405431,0.010544129,0.0478883858
0.0827941712,-1.0411908755,0.0108024968,0.0529518534
0.0837154193,-0.9436812836,0.0110658424,0.0581795704
0.0846394666,-0.8564080036,0.0113338051,0.0635614299
0.0855663998,-0.7778447292,0.0116060633,0.0690877413
0.0864963222,-0.7067536172,0.0118823266,0.0747492032
0.0874293506,-0.6421203147,0.0121623313,0.0805368811
0.0883656129,-0.5831057751,0.0124458352,0.086442187
0.0893052459,-0.5290100116,0.0127326148,0.0924568622
0.0902483936,-0.4792444788,0.0130224625,0.0985729621
0.0911952054,-0.4333107774,0.0133151845,0.104782842
0.0921458352,-0.3907840578,0.0136105988,0.1110791451
0.0931004402,-0.3512999557,0.0139085341,0.1174547913
0.0940591799,-0.3145442141,0.0142088287,0.1239029669
0.0950222153,-0.2802443689,0.014511329,0.1304171157
0.0959897081,-0.2481630343,0.0148158896,0.13699093
0.0969618203,-0.2180924417,0.0151223718,0.143618343
0.0979387134,-0.1898499668,0.0154306435,0.1502935212
0.0989205482,-0.1632744417,0.0157405787,0.1570108574
0.0999074841,-0.1382230984,0.0160520571,0.1637649643
0.1008996788,-0.1145690181,0.0163649635,0.1705506679
0.1018972883,-0.0921989937,0.0166791879,0.1773630018
0.1029004662,-0.071011729,0.016994625,0.1841972015
0.1039093635,-0.0509163131,0.0173111741,0.1910486985
0.1049241288,-0.0318309243,0.0176287388,0.1979131153
0.1059449074,-0.0136817223,0.0179472269,0.20478626
0.1069718419,0.0035981013,0.0182665501,0.2116641214
0.1080050714,0.0200691398,0.0185866241,0.2185428641
0.1090447319,0.0357864782,0.0189073684,0.2254188233
0.1100909559,0.0508003046,0.0192287058,0.2322885006
0.1111438721,0.0651564425,0.019550563,0.2391485591
0.112203606,0.0788968154,0.0198728699,0.245995819
0.1132702792,0.0920598534,0.0201955596,0.2528272528
0.1143440097,0.104680849,0.0205185685,0.2596399814
0.1154249117,0.116792272,0.0208418361,0.2664312692
0.1165130955,0.1284240456,0.0211653049,0.2731985205
0.117608668,0.1396037922,0.0214889203,0.2799392746
0.118711732,0.1503570497,0.0218126305,0.2866512023
0.1198223865,0.1607074658,0.0221363866,0.2933321013
0.120940727,0.1706769688,0.0224601421,0.2999798926
0.1220668449,0.1802859221,0.0227838533,0.3065926162
0.1232008282,0.1895532614,0.0231074789,0.3131684275
0.1243427611,0.1984966177,0.0234309801,0.3197055932
0.125492724,0.207132428,0.0237543203,0.3262024877
0.0763765967,-2.2626100139,0.0093026416,0.0219976209
0.0772701835,-1.9936009729,0.0095229072,0.0259106476
0.0781670021,-1.7688853062,0.0097520278,0.0300642849
0.0790668449,-1.5783955694,0.0099890224,0.0344447132
0.0799695816,-1.4148943517,0.0102330927,0.0390388417
0.0808751423,-1.2730462573,0.0104835756,0.0438342296
0.0817835056,-1.1488323517,0.0107399105,0.0488190224
0.0826946884,-1.0391682315,0.0110016159,0.0539818988
0.0836087388,-0.9416476703,0.0112682719,0.0593120275
0.0845257301,-0.854366194,0.0115395078,0.0647990308
0.0854457564,-0.7757969617,0.0118149928,0.0704329537
0.0863689282,-0.7047017225,0.0120944283,0.076204237
0.08729537,-0.6400658088,0.0123775427,0.0821036953
0.0882252171,-0.5810499278,0.012664087,0.0881224966
0.0891586139,-0.5269538986,0.0129538312,0.0942521453
0.0900957117,-0.4771890206,0.0132465617,0.1004844667
0.0910366675,-0.4312567698,0.0135420791,0.1068115934
0.0919816424,-0.3887321953,0.0138401964,0.1132259533
0.0929308009,-0.3492508498,0.0141407375,0.119720258
0.0938843094,-0.3124984079,0.0144435364,0.1262874936
0.0948423358,-0.2782023481,0.0147484357,0.1329209106
0.0958050485,-0.2461252368,0.0150552862,0.1396140159
0.0967726158,-0.216059265,0.0153639459,0.1463605648
0.0977452057,-0.1878217737,0.0156742798,0.1531545535
0.0987229847,-0.1612515654,0.0159861593,0.1599902121
0.0997061182,-0.1362058462,0.0162994615,0.1668619982
0.1006947694,-0.1125576748,0.0166140692,0.1737645904
0.1016890995,-0.0901938246,0.0169298707,0.1806928823
0.1026892671,-0.0690129816,0.017246759,0.1876419767
0.1036954279,-0.0489242192,0.017564632,0.1946071801
0.104707735,-0.0298457017,0.0178833924,0.2015839971
0.1057263378,-0.0117035759,0.018202947,0.2085681251
0.1067513829,0.0055689783,0.0185232071,0.2155554494
0.1077830131,0.0220325652,0.0188440878,0.222542038
0.1088213676,0.0377422796,0.0191655085,0.2295241364
0.1098665819,0.052748319,0.0194873921,0.236498163
0.1109187878,0.0670965157,0.0198096653,0.2434607045
0.1119781132,0.0808288016,0.0201322585,0.2504085108
0.1130446819,0.0939836143,0.0204551053,0.2573384906
0.1141186139,0.1065962541,0.020778143,0.2642477066
0.1152000252,0.1186991976,0.0211013118,0.2711333713
0.1162890278,0.1303223751,0.0214245553,0.2779928425
0.1173857294,0.1414934153,0.0217478201,0.2848236186
0.1184902341,0.1522378627,0.0220710556,0.2916233347
0.1196026417,0.1625793707,0.0223942143,0.2983897578
0.120723048,0.1725398738,0.0227172513,0.3051207832
0.121851545,0.1821397411,0.0230401245,0.31181443
0.1229882205,0.1913979137,0.0233627943,0.3184688368
0.1241331587,0.2003320281,0.0236852237,0.3250822582
0.1252864397,0.2089585265,0.0240073782,0.3316530605
0.0763304883,-2.2608377549,0.009480205,0.0224146501
0.0772159738,-1.9917512734,0.009703665,0.0264037606
0.0781047994,-1.7669784125,0.0099360458,0.0306383055
0.0789967603,-1.576445766,0.0101763431,0.0351041475
0.0798917303,-1.4129119937,0.0104237392,0.0397878857
0.0807896448,-1.2710390295,0.0106775543,0.0446767764
0.081690488,-1.1468060755,0.0109372137,0.0497586681
0.0825942834,-1.037127399,0.0112022227,0.0550219495
0.0835010862,-0.9395958059,0.0114721503,0.0604555058
0.0844109769,-0.8523061051,0.0117466156,0.0660486823
0.0853240571,-0.7737309167,0.0120252785,0.0717912533
0.086240445,-0.7026315782,0.0123078319,0.0776733962
0.0871602728,-0.6379931045,0.0125939967,0.0836856685
0.0880836837,-0.5789759542,0.0128835166,0.0898189884
0.0890108298,-0.5248797503,0.0131761551,0.0960646175
0.0899418702,-0.4751156358,0.0134716926,0.1024141456
0.0908769695,-0.4291849605,0.0137699242,0.1088594773
0.0918162965,-0.386662671,0.0140706579,0.1153928197
0.092760023,-0.3471842362,0.0143737128,0.1220066715
0.0937083225,-0.3104352609,0.0146789187,0.1286938132
0.0946613701,-0.2761431661,0.0149861143,0.1354472979
0.0956193409,-0.2440704695,0.0152951468,0.1422604428
0.09658241,-0.2140093208,0.0156058711,0.1491268211
0.0975507516,-0.1857770258,0.0159181493,0.156040255
0.0985245384,-0.1592123569,0.0162318501,0.1629948088
0.0995039416,-0.1341724938,0.0165468485,0.1699847815
0.10048913,-0.1105304723,0.0168630254,0.1770047016
0.1014802701,-0.0881730454,0.0171802672,0.18404932
0.1024775256,-0.0669988811,0.0174984656,0.1911136048
0.103481057,-0.0469170369,0.0178175175,0.1981927354
0.1044910217,-0.0278456621,0.0181373246,0.2052820969
0.1055075735,-0.0097108905,0.018457793,0.2123772749
0.1065308627,0.0075541103,0.0187788336,0.2194740499
0.1075610356,0.0240099557,0.0191003614,0.2265683925
0.1085982349,0.0397117511,0.0194222957,0.2336564581
0.1096425991,0.0547097036,0.0197445598,0.2407345818
0.1106942626,0.0690496548,0.0200670807,0.2477992737
0.1117533557,0.0827735451,0.0203897894,0.2548472138
0.1128200046,0.0959198204,0.0207126204,0.2618752474
0.113894331,0.1085237888,0.0210355118,0.2688803801
0.1149764525,0.1206179344,0.021358405,0.2758597732
0.1160664823,0.1322321947,0.0216812448,0.2828107392
0.1171645296,0.1433942052,0.0220039791,0.289730737
0.1182706989,0.154129517,0.0223265591,0.2966173674
0.1193850907,0.1644617902,0.0226489387,0.3034683687
0.1205078013,0.1744129652,0.0229710748,0.3102816122
0.1216389226,0.1840034173,0.0232929272,0.3170550979
0.1227785424,0.1932520935,0.0236144583,0.3237869501
0.1239267444,0.2021766357,0.023935633,0.3304754134
0.1250836083,0.2107934919,0.0242564189,0.337118848
0.0762839166,-2.2590494671,0.0096594251,0.022835499
0.077161223,-1.9898848298,0.0098860694,0.026901463
0.0780419807,-1.7650542455,0.0101216968,0.0312177393
0.0789259881,-1.5744782948,0.0103652794,0.0357698679
0.0798131234,-1.4109116743,0.0106159797,0.0405441323
0.0807033274,-1.2690136242,0.0108731013,0.0455274796
0.0815965908,-1.1447614676,0.0111360543,0.0507074559
0.0824929439,-1.0350681306,0.0114043316,0.0560721537
0.0833924489,-0.9375254429,0.0116774905,0.0616101684
0.0842951942,-0.8502274903,0.0119551396,0.067310562
0.0852012891,-0.7716463489,0.0122369296,0.0731628323
0.0861108598,-0.7005429413,0.0125225448,0.0791568866
0.0870240467,-0.6359019613,0.0128116983,0.0852830197
0.0879410009,-0.5768836172,0.0131041267,0.0915318937
0.0888618826,-0.5227873336,0.0133995869,0.0978945215
0.0897868591,-0.4730240955,0.0136978534,0.1043622519
0.0907161027,-0.4270951252,0.0139987156,0.1109267554
0.0916497901,-0.3845752658,0.0143019764,0.1175800134
0.0925881005,-0.345099901,0.0146074506,0.1243143064
0.0935312152,-0.3083545655,0.0149149635,0.1311222046
0.0944793162,-0.2740666215,0.01522435,0.1379965588
0.0954325857,-0.2419985373,0.0155354539,0.1449304921
0.0963912056,-0.2119424209,0.015848127,0.1519173917
0.0973553565,-0.1837155423,0.0161622287,0.1589509022
0.0983252174,-0.1571566428,0.0164776252,0.166024918
0.0993009654,-0.1321228756,0.0167941895,0.173133577
0.1002827751,-0.1084872527,0.0171118005,0.1802712543
0.1012708183,-0.0861365065,0.0174303433,0.1874325557
